OBJECTID,ACTIVITY_CODE,ACTIVITY_NAME,TREATMENT_TYPE,FUND_CODES,NBR_UNITS_PLANNED,NBR_UNITS_ACCOMPLISHED,UOM,DATE_PLANNED,DATE_ACCOMPLISHED,DATE_COMPLETED,FY_PLANNED,FY_ACCOMPLISHED,FY_COMPLETED,ACTIVITY_UNIT_ORG,REGION_CODE,ADMIN_FOREST_CODE,DISTRICT_CODE,HOME_ORG,ADMIN_FOREST_NAME,ADMIN_DISTRICT_NAME,PROCLAIMED_FOREST_CODE,OWNERSHIP_CODE,OWNERSHIP_DESC,ALPCOUNTY,STATE_ABBR,WATERSHED_CODE,SLOPE,ELEVATION,ASPECT,METHOD_CODE,METHOD_DESC,EQUIPMENT_CODE,EQUIPMENT_DESC,COST_PER_UOM,NEPA_PROJECT_ID,NEPA_DOC_NAME,IMPLEMENTATION_PROJECT_NAMES,IMPLEMENTATION_PROJECT_NUMBERS,IMPLEMENTATION_PROJECT_TYPES,WORK_AGENT_CODES,SUBUNIT_SIZE,SUBUNIT_UOM,GIS_ACRES,ACTIVITY_UNIT_CN,SUBUNIT_CN,FACTS_ID,SUID,SUBUNIT,SUBUNIT_NAME,ACTIVITY_CN,NEPA_PROJECT_CN,STAGE,STAGE_DESC,REV_DATE,DATA_SOURCE_CODE,DATA_SOURCE_DESC,UK,ACCURACY,SHAPEAREA,SHAPELEN
25022,7100,"Pollinator habitat improved, restored or maintained",,"NFND,NFVW,OFED",3.0,3.0,ACRES,2016/08/01 00:00:00+00,2016/10/03 00:00:00+00,2016/10/03 00:00:00+00,2016,2017,2017.0,90706.0,9.0,7.0,6.0,90706,Ottawa National Forest,Watersmeet Ranger District,907.0,FS,USDA FOREST SERVICE,Ontonagon,MI,,,,,100,,121,,0.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0907,MBHR,FA,3.0,ACRES,4.067,5612244010602,1057929010602,NPP2016006,090706NPP2016006004,004,SOUTH BOND HWT MEADOW POLL HAB,5274975010602,40658,3,Accomplished,2016/10/27 20:29:25+00,20.0,Digitized Other,0907_12859_ACTP,,1.9239062626215e-06,0.0065431244341151
25023,7100,"Pollinator habitat improved, restored or maintained",,NFWF,1.0,1.0,ACRES,2017/05/01 00:00:00+00,2017/07/28 00:00:00+00,2017/07/28 00:00:00+00,2017,2017,2017.0,90706.0,9.0,7.0,6.0,90706,Ottawa National Forest,Watersmeet Ranger District,907.0,FS,USDA FOREST SERVICE,Ontonagon,MI,,,,,100,,113,,264.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0907,MBHR,FA,1.0,ACRES,17.412,5828249010602,1106814010602,NPP2017006,090706NPP2017006008,008,FR6954 PLANTING,5516040010602,40658,3,Accomplished,2017/10/30 15:49:12+00,2.0,GPS – Uncorrected Data,0907_13108_ACTP,,8.246212e-06,0.0178330901711048
25024,7031,Planting propagules and cuttings,,NFWF,1.0,1.0,ACRES,2017/05/01 00:00:00+00,2017/07/28 00:00:00+00,2017/07/28 00:00:00+00,2017,2017,2017.0,90706.0,9.0,7.0,6.0,90706,Ottawa National Forest,Watersmeet Ranger District,907.0,FS,USDA FOREST SERVICE,Ontonagon,MI,,,,,100,,113,,264.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0907,MBHR,FA,1.0,ACRES,17.412,5828249010602,1106814010602,NPP2017006,090706NPP2017006008,008,FR6954 PLANTING,5516026010602,40658,3,Accomplished,2017/10/30 15:49:12+00,2.0,GPS – Uncorrected Data,0907_13108_ACTP,,8.246212e-06,0.0178330901711048
25025,7100,"Pollinator habitat improved, restored or maintained",,NFXF,1.0,1.0,ACRES,2019/04/15 00:00:00+00,2019/08/20 00:00:00+00,2019/08/20 00:00:00+00,2019,2019,2019.0,90706.0,9.0,7.0,6.0,90706,Ottawa National Forest,Watersmeet Ranger District,907.0,FS,USDA FOREST SERVICE,Gogebic,MI,,,,,100,,113,,1401.0,,,"GREAT LAKES RESTORATION INITIATIVE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS","GLRI-0907,MBHI-0907","GLRI,MBHR",FA,1.0,ACRES,0.037,6212089010602,1206334010602,NPP2019006,090706NPP2019006008,008,FR3967 POLL PLANTING,5963263010602,50772,3,Accomplished,2019/10/18 17:00:27+00,,,0907_13683_ACTP,,1.7383367976e-08,0.0005629169368193
25026,7031,Planting propagules and cuttings,,NFXF,1.0,1.0,ACRES,2019/04/15 00:00:00+00,2019/08/20 00:00:00+00,2019/08/20 00:00:00+00,2019,2019,2019.0,90706.0,9.0,7.0,6.0,90706,Ottawa National Forest,Watersmeet Ranger District,907.0,FS,USDA FOREST SERVICE,Gogebic,MI,,,,,100,,113,,1401.0,,,"GREAT LAKES RESTORATION INITIATIVE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS","GLRI-0907,MBHI-0907","GLRI,MBHR",FA,1.0,ACRES,0.037,6212089010602,1206334010602,NPP2019006,090706NPP2019006008,008,FR3967 POLL PLANTING,5963245010602,50772,3,Accomplished,2019/10/18 17:00:27+00,,,0907_13683_ACTP,,1.7383367976e-08,0.0005629169368193
25027,7100,"Pollinator habitat improved, restored or maintained",,NFVW,3.0,3.0,ACRES,2017/05/05 00:00:00+00,2017/06/20 00:00:00+00,2017/06/20 00:00:00+00,2017,2017,2017.0,90901.0,9.0,9.0,1.0,90901,Superior National Forest,Laurentian Ranger District,909.0,FS,USDA FOREST SERVICE,St. Louis,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,38.0,ACRES,38.37,3439676010602,826040010602,0000036015,0909010000036015000,000,STONE LAKE PU 80 COPP,5489261010602,30932,3,Accomplished,,,,0909_7163_ACTP,,1.8540907112941e-05,0.0353549836651476
25028,7100,"Pollinator habitat improved, restored or maintained",,NFVW,5.0,5.0,ACRES,2017/05/05 00:00:00+00,2017/06/20 00:00:00+00,2017/06/20 00:00:00+00,2017,2017,2017.0,90901.0,9.0,9.0,1.0,90901,Superior National Forest,Laurentian Ranger District,909.0,FS,USDA FOREST SERVICE,St. Louis,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,59.0,ACRES,59.059,4381097010602,938371010602,0000044018,0909010000044018000,000,KICK OFF PU 2 COPP,5489236010602,38987,3,Accomplished,2015/01/26 00:00:00+00,,,0909_59518_ACTP,,2.8529110144981e-05,0.0431221323539617
25029,7100,"Pollinator habitat improved, restored or maintained",,NFRW,4.0,4.0,ACRES,2019/05/01 00:00:00+00,2019/07/08 00:00:00+00,2019/07/08 00:00:00+00,2019,2019,2019.0,90901.0,9.0,9.0,1.0,90901,Superior National Forest,Laurentian Ranger District,909.0,FS,USDA FOREST SERVICE,St. Louis,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,13.0,ACRES,13.036,5938565010602,1136252010602,0000095041,0909010000095041000,000,PIT PU 1 COPPICE,5970392010602,38987,3,Accomplished,2018/08/20 14:48:08+00,,,0909_107836_ACTP,,6.2831787544735e-06,0.0190749848264183
25030,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2.0,2.0,ACRES,2017/05/05 00:00:00+00,2017/06/26 00:00:00+00,2017/06/26 00:00:00+00,2017,2017,2017.0,90901.0,9.0,9.0,1.0,90901,Superior National Forest,Laurentian Ranger District,909.0,FS,USDA FOREST SERVICE,St. Louis,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,30.0,ACRES,29.11,3581162010602,839739010602,0000124012,0909010000124012000,000,NEVADA PU 14 COPP,5487423010602,30932,3,Accomplished,2015/02/18 00:00:00+00,,,0909_62403_ACTP,,1.40882832004085e-05,0.0401015628599394
25031,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2.0,2.0,ACRES,2017/05/05 00:00:00+00,2017/06/26 00:00:00+00,2017/06/26 00:00:00+00,2017,2017,2017.0,90901.0,9.0,9.0,1.0,90901,Superior National Forest,Laurentian Ranger District,909.0,FS,USDA FOREST SERVICE,St. Louis,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,34.0,ACRES,34.366,3581166010602,839740010602,0000124149,0909010000124149000,000,NEVADA PU 15 COPP,5487431010602,30932,3,Accomplished,2015/02/18 00:00:00+00,,,0909_62402_ACTP,,1.6631650019659e-05,0.025371794213317
25032,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2.0,2.0,ACRES,2017/05/05 00:00:00+00,2017/06/26 00:00:00+00,2017/06/26 00:00:00+00,2017,2017,2017.0,90901.0,9.0,9.0,1.0,90901,Superior National Forest,Laurentian Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,N,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,59.0,ACRES,44.423,AU10631010436,1499010436,0000193037,0909010000193037000,000,COUNTY LINE PU 199 CCR PLANT,5489221010602,30932,3,Accomplished,,,,0909_7226_ACTP,,2.1388656626872e-05,0.0222626417575867
25033,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2.0,2.0,ACRES,2017/05/05 00:00:00+00,2017/06/26 00:00:00+00,2017/06/26 00:00:00+00,2017,2017,2017.0,90901.0,9.0,9.0,1.0,90901,Superior National Forest,Laurentian Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,86.0,ACRES,81.952,3567736010602,837829010602,0000201008,0909010000201008000,000,COUNTY LINE PU 207 CCR SP,5489213010602,30932,3,Accomplished,,,,0909_7230_ACTP,,3.94474800030645e-05,0.0636451048591798
25034,7100,"Pollinator habitat improved, restored or maintained",,NFRW,11.0,11.0,ACRES,2019/05/01 00:00:00+00,2019/07/30 00:00:00+00,2019/07/30 00:00:00+00,2019,2019,2019.0,90901.0,9.0,9.0,1.0,90901,Superior National Forest,Laurentian Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,N,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,23.0,ACRES,22.836,AU10746010436,1333010436,0000202017,0909010000202017000,000,NORTHERN BLUE PU 240 THIN,5970503010602,30932,3,Accomplished,,,,0909_5973_ACTP,,1.09949484129375e-05,0.0170940800943575
25035,4431,Plant Trees,Planting,NFVW,13.0,13.0,ACRES,2014/10/01 00:00:00+00,2015/04/23 00:00:00+00,2015/05/16 00:00:00+00,2015,2015,2015.0,90902.0,9.0,9.0,2.0,90902,Superior National Forest,Gunflint Ranger District,909.0,FS,USDA FOREST SERVICE,Cook,MN,,,,,0,,0,,209.0,,,NFF HUNGRY WATERSHED RESTORATION,NFXN1415,MBHR,CT,13.0,ACRES,13.173,AU305095010602,922633010602,0000182013,0909020000182013001,001,HUNGRY 3 MSP,AC2008805010602,23117,3,Accomplished,2014/01/02 18:15:51+00,,,0909_31061_ACTP,,6.404436297123e-06,0.0191646005949189
25036,4431,Plant Trees,Planting,"NFVW,NFXN",8.0,8.0,ACRES,2015/04/23 00:00:00+00,2015/04/23 00:00:00+00,2015/05/15 00:00:00+00,2015,2015,2015.0,90902.0,9.0,9.0,2.0,90902,Superior National Forest,Gunflint Ranger District,909.0,FS,USDA FOREST SERVICE,Cook,MN,,,,,0,Not Applicable,0,,209.0,22079,(PALS)MAPLE HILL PROJECT,NFF HUNGRY WATERSHED RESTORATION,NFXN1415,MBHR,CT,8.0,ACRES,8.163,AU305123010602,599183010602,0000182017,0909020000182017001,001,HUNGRY 4 MSP,AC2009542010602,23117,3,Accomplished,2013/12/09 18:28:04+00,7.0,Digitized From Hardcopy PBS/SEQ,0909_27199_ACTP,,3.968272510389e-06,0.0143197842276365
25037,4431,Plant Trees,Planting,NFXN,47.0,47.0,ACRES,2015/04/23 00:00:00+00,2015/04/23 00:00:00+00,2015/05/15 00:00:00+00,2015,2015,2015.0,90902.0,9.0,9.0,2.0,90902,Superior National Forest,Gunflint Ranger District,909.0,FS,USDA FOREST SERVICE,Cook,MN,,,,,0,Not Applicable,0,,209.0,22079,(PALS)MAPLE HILL PROJECT,NFF HUNGRY WATERSHED RESTORATION,NFXN1415,MBHR,CT,47.0,ACRES,48.659,AU305167010602,917417010602,0000183018,0909020000183018003,003,LEGO 4 MSP,AC1874622010602,23117,3,Accomplished,2014/09/05 18:17:55+00,,,0909_34608_ACTP,,2.36554635589675e-05,0.0468327081339967
25038,7100,"Pollinator habitat improved, restored or maintained",,NFWF,10.0,10.0,ACRES,2018/05/04 00:00:00+00,2018/07/18 00:00:00+00,2018/07/18 00:00:00+00,2018,2018,2018.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,137.0,ACRES,136.747,5800448010602,1099708010602,0000018038,0909050000018038000,000,KANGAS TASKORDER MFR 36 CCR,5751473010602,47436,3,Accomplished,2018/09/13 16:43:39+00,,,0909_108163_ACTP,,6.6707057353627e-05,0.0549633928274987
25039,7100,"Pollinator habitat improved, restored or maintained",,NFVW,16.0,16.0,ACRES,2016/05/05 00:00:00+00,2016/08/10 00:00:00+00,2016/08/10 00:00:00+00,2016,2016,2016.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,St. Louis,MN,,,,,100,,100,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,16.0,ACRES,16.347,3602896010602,841684010602,0000060033,0909050000060033000,000,JOHNSON PU 3 CCR SP ,5261180010602,33327,3,Accomplished,2013/08/31 00:00:00+00,,,0909_21117_ACTP,,7.948099909905e-06,0.0173961512738393
25040,7100,"Pollinator habitat improved, restored or maintained",,NFVW,45.0,45.0,ACRES,2016/05/05 00:00:00+00,2016/08/10 00:00:00+00,2016/08/10 00:00:00+00,2016,2016,2016.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,St. Louis,MN,,,,,100,,100,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,45.0,ACRES,45.289,3602900010602,841686010602,0000060036,0909050000060036000,000,JOHNSON PU 2 CCR PLANT,5261304010602,33327,3,Accomplished,2013/09/06 00:00:00+00,,,0909_21763_ACTP,,2.2018851521456e-05,0.0394714118376394
25041,7100,"Pollinator habitat improved, restored or maintained",,NFWF,1.0,1.0,ACRES,2017/05/05 00:00:00+00,2017/07/12 00:00:00+00,2017/07/12 00:00:00+00,2017,2017,2017.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,69.0,ACRES,66.751,4934678010602,1010730010602,0000068011,0909050000068011000,000,KANGAS TASKORDER MFR 13&27 CCR ,5482259010602,33327,3,Accomplished,2021/07/15 20:13:02+00,,,0909_136356_ACTP,,3.24380667573755e-05,0.0314821277482748
25042,7100,"Pollinator habitat improved, restored or maintained",,NFWF,2.0,2.0,,2017/05/05 00:00:00+00,2017/07/12 00:00:00+00,2017/07/12 00:00:00+00,2017,2017,2017.0,,,,,90905,,,,,,Lake,,,,,,100,Manual,118,Rake,200.0,32691,(PALS)BIRCH PROJECT DECISION NOTICE AND FINDING OF NO SIGNIFICANT IMPACT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,FA,,,33.29,,841666010602,,0909050000069009000,,,5482190010602,33327,3,Accomplished,2021/07/15 20:32:55+00,,,0909_136371_ACTP,,1.61677638535415e-05,0.0345074281995445
25043,7100,"Pollinator habitat improved, restored or maintained",,NFWF,2.0,2.0,ACRES,2017/05/05 00:00:00+00,2017/07/12 00:00:00+00,2017/07/12 00:00:00+00,2017,2017,2017.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,10.0,ACRES,10.499,AU322197010602,507339010602,0000074012,0909050000074012000,000,CAUSE Y PU 14 IMP,5482778010602,23162,3,Accomplished,,,,0909_6950_ACTP,,5.100108191431e-06,0.0225434355235159
25044,7100,"Pollinator habitat improved, restored or maintained",,NFWF,4.0,4.0,ACRES,2018/05/04 00:00:00+00,2018/07/16 00:00:00+00,2018/07/16 00:00:00+00,2018,2018,2018.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,14.0,ACRES,14.291,AU322198010602,507340010602,0000074021,0909050000074021000,000,CAUSE Y PU 12 CC,5751378010602,23162,3,Accomplished,,,,0909_6938_ACTP,,6.941857633369e-06,0.0233661094033049
25045,7100,"Pollinator habitat improved, restored or maintained",,NFWF,2.0,2.0,ACRES,2017/05/05 00:00:00+00,2017/07/12 00:00:00+00,2017/07/12 00:00:00+00,2017,2017,2017.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,14.0,ACRES,14.291,AU322198010602,507340010602,0000074021,0909050000074021000,000,CAUSE Y PU 12 CC,5482737010602,23162,3,Accomplished,,,,0909_6938_ACTP,,6.941857633369e-06,0.0233661094033049
25046,7100,"Pollinator habitat improved, restored or maintained",,NFWF,7.0,7.0,ACRES,2018/05/04 00:00:00+00,2018/07/16 00:00:00+00,2018/07/16 00:00:00+00,2018,2018,2018.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,24.0,ACRES,23.705,AU322186010602,507328010602,0000074036,0909050000074036000,000,CAUSE Y PU 10 COP,5750073010602,23162,3,Accomplished,,,,0909_6948_ACTP,,1.1512135301642e-05,0.0264886092959088
25047,7100,"Pollinator habitat improved, restored or maintained",,NFWF,4.0,4.0,ACRES,2018/10/01 00:00:00+00,2018/10/04 00:00:00+00,2018/10/04 00:00:00+00,2019,2019,2019.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,31.0,ACRES,31.22,AU321733010602,743703010602,0000075030,0909050000075030001,001,WONDER Y PU 4 CCR,5751486010602,23162,3,Accomplished,,,,0909_7125_ACTP,,1.51660797735525e-05,0.028647107794373
25048,7100,"Pollinator habitat improved, restored or maintained",,NFWF,5.0,5.0,ACRES,2018/05/04 00:00:00+00,2018/07/16 00:00:00+00,2018/07/16 00:00:00+00,2018,2018,2018.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,10.0,ACRES,9.744,AU321411010602,743715010602,0000075070,0909050000075070001,001,WONDER Y PU 1N IMP,5751480010602,23162,3,Accomplished,,,,0909_7120_ACTP,,4.7348425920295e-06,0.0169079830116945
25049,7100,"Pollinator habitat improved, restored or maintained",,NFWF,4.0,4.0,ACRES,2018/05/04 00:00:00+00,2018/07/16 00:00:00+00,2018/07/16 00:00:00+00,2018,2018,2018.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,11.0,ACRES,10.642,2926546010602,743718010602,0000075074,0909050000075074001,001,WONDER Y PU 1S IMP,5751482010602,23162,3,Accomplished,,,,0909_7121_ACTP,,5.1706903700125e-06,0.0151304469680045
25050,7100,"Pollinator habitat improved, restored or maintained",,NFWF,3.0,3.0,ACRES,2018/05/04 00:00:00+00,2018/07/17 00:00:00+00,2018/07/17 00:00:00+00,2018,2018,2018.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,63.0,ACRES,62.992,AU322250010602,507392010602,0000078065,0909050000078065000,000,FILSON STEWARDSHIP PU 4 CCR,5751383010602,23162,3,Accomplished,,,,0909_7210_ACTP,,3.0627211180622e-05,0.05855120744078
25051,7100,"Pollinator habitat improved, restored or maintained",,NFWF,3.0,3.0,ACRES,2018/05/04 00:00:00+00,2018/07/17 00:00:00+00,2018/07/17 00:00:00+00,2018,2018,2018.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,34.0,ACRES,34.317,AU320598010602,503832010602,0000081039,0909050000081039000,000,FILSON STEWARDSHIP PU 17 COPPICE,5751385010602,23162,3,Accomplished,,,,0909_7205_ACTP,,1.66733931584095e-05,0.0498266589969378
25052,7100,"Pollinator habitat improved, restored or maintained",,NFVW,10.0,10.0,ACRES,2020/05/01 00:00:00+00,2020/09/16 00:00:00+00,2020/09/16 00:00:00+00,2020,2020,2020.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,37.0,ACRES,37.399,6112671010602,1181918010602,0000092025,0909050000092025000,000,BACK NINE PU 4 CCR,6177662010602,42914,3,Accomplished,2019/07/22 21:06:28+00,,,0909_113295_ACTP,,1.8143750847333e-05,0.0364509032090697
25053,7100,"Pollinator habitat improved, restored or maintained",,NFRW,6.0,6.0,ACRES,2019/05/01 00:00:00+00,2019/07/10 00:00:00+00,2019/07/10 00:00:00+00,2019,2019,2019.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,20.0,ACRES,20.279,5646403010602,1062383010602,0000092027,0909050000092027000,000,GEM PU 15 CCR,5970566010602,42914,3,Accomplished,2017/02/01 21:41:59+00,,,0909_94403_ACTP,,9.838430423484e-06,0.0154348412628201
25054,7100,"Pollinator habitat improved, restored or maintained",,NFRW,5.0,5.0,ACRES,2019/05/01 00:00:00+00,2019/09/17 00:00:00+00,2019/09/17 00:00:00+00,2019,2019,2019.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,26.0,ACRES,25.623,5837030010602,1109001010602,0000092031,0909050000092031000,000,STARLING PU 4 COPP,5970542010602,42914,3,Accomplished,2018/03/29 15:21:52+00,,,0909_106238_ACTP,,1.24330011610835e-05,0.0172508707273803
25055,7100,"Pollinator habitat improved, restored or maintained",,NFVW,4.0,4.0,ACRES,2020/05/01 00:00:00+00,2020/09/21 00:00:00+00,2020/09/21 00:00:00+00,2020,2020,2020.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,25.0,ACRES,25.109,5837040010602,1109002010602,0000092032,0909050000092032000,000,STARLING PU 3 CCR,6179236010602,42914,3,Accomplished,2018/03/29 15:27:56+00,,,0909_106243_ACTP,,1.21840350445055e-05,0.0279385258235589
25056,7100,"Pollinator habitat improved, restored or maintained",,NFRW,4.0,4.0,ACRES,2019/05/01 00:00:00+00,2019/09/17 00:00:00+00,2019/09/17 00:00:00+00,2019,2019,2019.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,25.0,ACRES,25.109,5837040010602,1109002010602,0000092032,0909050000092032000,000,STARLING PU 3 CCR,5970525010602,42914,3,Accomplished,2018/03/29 15:27:56+00,,,0909_106243_ACTP,,1.21840350445055e-05,0.0279385258235589
25057,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2.0,2.0,ACRES,2020/09/21 00:00:00+00,2020/09/21 00:00:00+00,2020/09/21 00:00:00+00,2020,2020,2020.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,N,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,7.0,ACRES,7.428,AU15732010436,10370010436,0000092040,0909050000092040000,000,STARLING PU 2 CCR,6177691010602,42914,3,Accomplished,2018/03/29 15:21:52+00,,,0909_106236_ACTP,,3.6042298503055e-06,0.0117274072663991
25058,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2.0,2.0,ACRES,2020/05/01 00:00:00+00,2020/09/21 00:00:00+00,2020/09/21 00:00:00+00,2020,2020,2020.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,15.0,ACRES,15.363,5470221010602,1040483010602,0000100003,0909050000100003000,000,SERPENT PU 3 CCR ,6177589010602,42914,3,Accomplished,2017/09/11 20:31:04+00,,,0909_99525_ACTP,,7.456046165572e-06,0.0187608050495042
25059,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2.0,2.0,ACRES,2020/05/01 00:00:00+00,2020/09/21 00:00:00+00,2020/09/21 00:00:00+00,2020,2020,2020.0,90905.0,9.0,9.0,5.0,90905,Superior National Forest,Kawishiwi Ranger District,909.0,FS,USDA FOREST SERVICE,Lake,MN,,,,N,100,,118,,200.0,,,MONARCH BUTTERFLY HABITAT IMPROVEMENTS,MBHI-0909,MBHR,,48.0,ACRES,47.773,AU15772010436,10412010436,0000100006,0909050000100006000,000,SERPENT PU 1 THIN,6177865010602,42914,3,Accomplished,2017/09/11 20:31:04+00,,,0909_99529_ACTP,,2.3184504239809e-05,0.0314513268502288
