OBJECTID,ALTPAST,ALLOTNUM,ALLOTNAME,PASTNUM,PASTNAME,GRAZSYS,MGMTCAT,ADMINRA,GIS_ACRES,Standard_1,Causal_Factor_1,Causal_Factor_1b,Standard_2,Causal_Factor_2,Causal_Factor_2b,Standard_3,Causal_Factor_3,Causal_Factor_3b,Standard_4,Causal_Factor_4,Causal_Factor_4b,Standard_5_TERR,Causal_Factor_5_TERR,Causal_Factor_5_TERR_b,Standard_5_RIP,Causal_Factor_5_RIP,Causal_Factor_5_RIP_b,Status,Year_Assessed,Year_Evaluated,Year_Determination,SHAPE_Length,SHAPE_Area
1761,11303_02,11303,SHERBURN,2.0,HIGH PEAK,DR,M,ORV04,15009.7942609047,,,,,,,,,,,,,,,,,,,,,,,40296.5375894376,60742482.303645
1762,11303_01,11303,SHERBURN,1.0,BANKOFIER SEEDING,UN,M,ORV04,4029.26264179814,,,,,,,,,,,,,,,,,,,,,,,17708.6749972477,16305847.3994972
1763,11303_08,11303,SHERBURN,8.0,TEN MILE FFR,CU,M,ORV04,1331.02671097662,,,,,,,,,,,,,,,,,,,,,,,14714.3560156329,5386473.99370168
1764,10206_24,10206,DEARMOND-MURPHY,24.0,FFR,CU,M,ORV04,831.117330952708,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,10418.6100357345,3363412.50853391
1765,UNALT,UNALT, ,, ,UA,M,ORV04,13411.8872319121,,,,,,,,,,,,,,,,,,,,,,,82194.4650269981,54275981.9809681
1766,UNALT,UNALT, ,, ,99,M,ORV04,607.665698862906,,,,,,,,,,,,,,,,,,,,,,,6273.34004344501,2459135.83611553
1767,10222_07,10222,WILLOW BASIN,7.0,WILLOW BASIN CREEK,RR,I,ORV04,9057.06408262853,Meets Standard,,,Does Not Meet,Existing Livestock,Other,Meets Standard,,,Not Applicable,,,Does Not Meet,Existing Livestock,Other,No Data,,,,,,,30158.8484878949,36652637.9508736
1768,10222_08,10222,WILLOW BASIN,8.0,BULLY CREEK,CU,I,ORV04,11055.7629818255,Meets Standard,,,Does Not Meet,Existing Livestock,Other,Meets Standard,,,Does Not Meet,Other,,Does Not Meet,Existing Livestock,Other,No Data,,,,,,,29994.8393852974,44741085.4275327
1769,10206_06,10206,DEARMOND-MURPHY,6.0,HUNTER CREEK,RR,M,ORV04,2805.99733972557,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,,,,,14204.4676470362,11355468.3555058
1770,10206_03,10206,DEARMOND-MURPHY,3.0,CASTLE ROCK,DR,M,ORV04,10624.7386773643,Meets Standard,,,Does Not Meet,Existing Livestock,,Does Not Meet,,,Does Not Meet,Existing Livestock,,Does Not Meet,,,Does Not Meet,Existing Livestock,,,,,,37834.1634246193,42996791.9528134
1771,10206_26,10206,DEARMOND-MURPHY,26.0,FFR,CU,M,ORV04,404.763825701884,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,6436.77526911436,1638021.08759686
1772,10206_05,10206,DEARMOND-MURPHY,5.0,HUNTER MOUNTAIN,RR,M,ORV04,2358.29989376192,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,,,,,17031.6585781642,9543701.07101566
1773,10206_15,10206,DEARMOND-MURPHY,15.0,FFR,CU,M,ORV04,2443.40432070648,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,,,,,13830.3085541296,9888106.46777094
1774,10206_25,10206,DEARMOND-MURPHY,25.0,FFR,CU,M,ORV04,783.963058595244,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,7707.58752398077,3172585.93860051
1775,20103_01,20103,POALL CREEK,1.0,POALL CREEK,DR,M,ORV04,4421.50955860122,,,,,,,,,,,,,,,,,,,,,,,22319.0494617137,17893214.3539283
1776,00402_08,00402,NORTH HARPER,8.0,LINCOLN BENCH,UN,M,ORV04,5483.2193846042,,,,,,,,,,,,,,,,,,,,,,,23758.8337858677,22189801.5820137
1777,10202_04,10202,ALLOTMENT NO.3,4.0,EAST COTTONWOOD SEEDING,DR,I,ORV04,1913.21233958134,Does Not Meet,Other,,Does Not Meet,Other,,Does Not Meet,Existing Livestock,Other,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,12796.2149810158,7742495.64384966
1778,10222_10,10222,WILLOW BASIN,10.0,SHROYER FFR.,CU,I,ORV04,555.200236540905,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,7286.79784202243,2246815.64296356
1779,10201_06,10201,ALLOTMENT NO.2,6.0,BULLY CREEK SEEDING,DR,I,ORV04,2676.6150847882,Does Not Meet,Other,,Not Applicable,,,Does Not Meet,Other,,No Data,,,Does Not Meet,Other,,No Data,,,,,,,16070.7424717212,10831876.9461678
1780,00306_04,00306,JONESBORO,4.0,SADDLE HORSE,SP,I,ORV04,5351.98302265093,,,,,,,,,,,,,,,,,,,,,,,23235.2341065888,21658706.8677907
1781,00307_01,00307,BONEY BASIN,1.0,LOWER FIELD,DR,M,ORV04,10079.4979196497,,,,,,,,,,,,,,,,,,,,,,,30368.3502698858,40790280.8907016
1782,00306_03,00306,JONESBORO,3.0,TRAIL CREEK,SP,I,ORV04,5622.56169318822,,,,,,,,,,,,,,,,,,,,,,,22186.3060529527,22753699.898419
1783,00301_09,00301,HARPER,9.0,SHEARING PLANT STOCK DRIVEWAY,RR,I,ORV04,500.359666498282,,,,,,,,,,,,,,,,,,,,,,,7452.04700820573,2024883.72987849
1784,10401_22,10401,KEENEY CREEK,22.0,DRIP SPR WG,SP,I,ORV04,762.043402129575,No Data,,,Does Not Meet,Trespass Livestock,Other,No Data,,,Does Not Meet,,,No Data,,,No Data,,,,,,,7727.10836701624,3083880.23605562
1785,10401_08,10401,KEENEY CREEK,8.0,DRIP SPRINGS,DR,I,ORV04,4396.76926487693,Meets Standard,,,Does Not Meet,Existing Livestock,Other,Meets Standard,,,Does Not Meet,,,Meets Standard,,,No Data,,,,,,,18146.1184818177,17793093.9373781
1786,10503_10,10503,THREE FINGERS,10.0,FFR,CU,I,ORV04,1171.00312125189,,,,,,,,,,,,,,,,,,,,,,,8785.86169830279,4738881.50188866
1787,10503_07,10503,THREE FINGERS,7.0,BANNOCK,DR,I,ORV04,13698.8907464175,,,,,,,,,,,,,,,,,,,,,,,47177.1042476952,55437443.9968956
1788,00139_02,00139,PHIPPS CREEK (N),2.0,RIM ROCK PASTURE,DR,M,ORV04,3661.25824003746,,,,,,,,,,,,,,,,,,,,,,,17290.4812374526,14816586.4227605
1789,00139_01,00139,PHIPPS CREEK (N),1.0,MINE HILL PASTURE EAST,DR,M,ORV04,2665.0101645304,,,,,,,,,,,,,,,,,,,,,,,13918.7515810249,10784913.5000911
1790,00137_01,00137,PHIPPS CREEK (E),1.0,EAST,CU,C,ORV04,3141.82911745598,,,,,,,,,,,,,,,,,,,,,,,20711.1418192044,12714531.3420601
1791,00125_01,00125,PHIPPS CREEK WEST,1.0,WEST,CU,C,ORV04,3086.88433879178,,,,,,,,,,,,,,,,,,,,,,,16070.7593203577,12492177.7116455
1792,00111_01,00111,LYMAN CREEK,1.0,LYMAN CREEK,CU,C,ORV04,2588.80939766575,,,,,,,,,,,,,,,,,,,,,,,19265.4842621176,10476539.9373131
1793,00134_01,00134,JUNIPER MOUNTAIN,1.0,JUNIPER,CU,C,ORV04,3023.02154011923,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,15447.216879811,12233734.1346851
1794,UNALT,UNALT, ,, ,UA,M,ORV04,25935.0302034824,,,,,,,,,,,,,,,,,,,,,,,70909.5852417319,104955343.544101
1795,00151_01,00151,CANYON CREEK,1.0,CANYON,CU,C,ORV04,6430.75776930969,,,,,,,,,,,,,,,,,,,,,,,32090.2215893006,26024353.3796296
1796,00120_01,00120,BOSWELL SPRING,1.0,BOSWELL SPRING,CU,C,ORV04,5955.5292460932,,,,,,,,,,,,,,,,,,,,,,,40462.2786769101,24101171.7783433
1797,10202_02,10202,ALLOTMENT NO.3,2.0,NORTH BLACK CANYON,RR,I,ORV04,5915.18027767438,Meets Standard,,,Does Not Meet,Existing Livestock,Other,Does Not Meet,Existing Livestock,Other,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,24246.7718531519,23937885.2963604
1798,10202_03,10202,ALLOTMENT NO.3,3.0,SOUTH BLACK CANYON,RR,I,ORV04,4630.33103252219,Meets Standard,,,Does Not Meet,Other,,Does Not Meet,Existing Livestock,Other,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,23050.8721418035,18738284.8768005
1799,10202_19,10202,ALLOTMENT NO.3,19.0,DICE FFR,CU,I,ORV04,1056.50552005836,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,9539.84611420214,4275526.14914923
1800,10214_05,10214,RICHIE FLAT,5.0,EAST LOG CREEK,SP,I,ORV04,4332.38097912345,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,Does Not Meet,Other,,Does Not Meet,Other,,No Data,,,,,,,24643.6028829211,17532523.7896493
1801,10214_07,10214,RICHIE FLAT,7.0,RICHIE FLAT FFR,CU,I,ORV04,1383.21378568468,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,12002.8674525253,5597667.59215025
1802,10201_11,10201,ALLOTMENT NO.2,11.0,HOLDING,DR,I,ORV04,1481.87925654146,Does Not Meet,Other,,Not Applicable,,,Does Not Meet,Other,,No Data,,,Does Not Meet,Other,,No Data,,,,,,,12586.4594575387,5996952.58655614
1803,10215_03,10215,BRIAN CREEK,3.0,SOUTH NG SEEDING,DR,M,ORV04,1022.80934260764,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Does Not Meet,Other,,Does Not Meet,Existing Livestock,,No Data,,,,,,,9800.7598722594,4139162.55702246
1804,10215_02,10215,BRIAN CREEK,2.0,NORTH NG SEEDING,DR,M,ORV04,1258.38172012131,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Other,,Does Not Meet,Existing Livestock,,No Data,,,,,,,10080.957469191,5092490.14590369
1805,10218_06,10218,BUCKBRUSH,6.0,GATHERING,DR,I,ORV04,560.461026772188,Meets Standard,,,Not Applicable,,,Meets Standard,,,Not Applicable,,,Meets Standard,,,No Data,,,,,,,6798.61657603066,2268105.30569793
1806,10218_07,10218,BUCKBRUSH,7.0,STATE PASTURE,DR,I,ORV04,2315.41174660263,,,,,,,,,,,,,,,,,,,,,,,13957.6952227145,9370138.89723925
1807,10201_17,10201,ALLOTMENT NO.2,17.0,N.G. HOLDING,DR,I,ORV04,82.5220411945134,,,,,,,,,,,,,,,,,,,,,,,2826.54948556367,333954.852397574
1808,10201_20,10201,ALLOTMENT NO.2,20.0,ROCKE,DR,I,ORV04,1352.16500434585,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,No Data,,,Meets Standard,,,No Data,,,,,,,12785.6211265116,5472017.63198154
1809,10201_07,10201,ALLOTMENT NO.2,7.0,NORTH NG SEEDING,DR,I,ORV04,2667.11900991886,Does Not Meet,Other,,Does Not Meet,Other,,Does Not Meet,Other,,No Data,,,Does Not Meet,Other,,No Data,,,,,,,13725.499631504,10793447.6945953
1810,10218_09,10218,BUCKBRUSH,9.0,UPPER MOUNTAIN,DR,I,ORV04,2708.95471332166,Meets Standard,,,Does Not Meet,Existing Livestock,Other,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,13740.1885981331,10962750.7795965
1811,10218_04,10218,BUCKBRUSH,4.0,LOWER MOUNTAIN,DR,I,ORV04,2548.27952820659,Meets Standard,,,Does Not Meet,Existing Livestock,Other,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,15368.6414827336,10312521.3747933
1812,10215_04,10215,BRIAN CREEK,4.0,SOUTH MOUNTAIN,DR,M,ORV04,1723.94270875379,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,15415.3495071881,6976548.62276993
1813,10201_08,10201,ALLOTMENT NO.2,8.0,MOUNTAIN,DR,I,ORV04,10839.0021648892,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,No Data,,,Meets Standard,,,No Data,,,,,,,43640.3376433095,43863885.5233893
1814,10218_02,10218,BUCKBRUSH,2.0,UPPER BUCKBRUSH,DR,I,ORV04,3461.80758800326,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,17955.0128272531,14009438.270624
1815,10218_03,10218,BUCKBRUSH,3.0,TURNOUT,DR,I,ORV04,2835.52502685099,Does Not Meet,Other,,Does Not Meet,Other,,Does Not Meet,Other,,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,14639.5306169711,11474962.6657878
1816,20102_02,20102,COTTONWOOD MOUNTAIN,2.0,TURNER CREEK,DR,I,ORV04,6866.17644085251,,,,,,,,,,,,,,,,,,,,,,,26297.4147003674,27786430.2269955
1817,20102_03,20102,COTTONWOOD MOUNTAIN,3.0,KERN CREEK,DR,I,ORV04,16455.8273779818,,,,,,,,,,,,,,,,,,,,,,,47079.1544884039,66594370.7104912
1818,10218_01,10218,BUCKBRUSH,1.0,BUCKBRUSH SEEDING,DR,I,ORV04,2775.13928272912,Meets Standard,,,Does Not Meet,Existing Livestock,Other,Does Not Meet,Other,,Does Not Meet,Other,,Does Not Meet,Other,,No Data,,,,,,,16762.2553762061,11230590.2293668
1819,UNALT,UNALT, ,, ,99,M,ORV04,5067.67071359893,,,,,,,,,,,,,,,,,,,,,,,34535.0005813029,20508135.7739362
1820,UNALT,UNALT, ,, ,99,M,ORV04,1599.75226269363,,,,,,,,,,,,,,,,,,,,,,,10734.8695674306,6473967.71853063
1821,10218_08,10218,BUCKBRUSH,8.0,LOWER BUCKBRUSH,DR,I,ORV04,3459.94240743144,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,18470.9993797965,14001890.152648
1822,10141_01,10141,FERRIERS GULCH,1.0,FERRIERS,CU,C,ORV04,4606.65083218007,Meets Standard,,,Not Applicable,,,Meets Standard,,,Not Applicable,,,Meets Standard,,,No Data,,,,,,,22568.1236751256,18642454.5059622
1823,UNALT,UNALT, ,, ,99,M,ORV04,18890.9962248564,,,,,,,,,,,,,,,,,,,,,,,84980.8321500829,76449149.3980941
1824,00144_01,00144,COW CREEK,1.0,COW CREEK,CU,C,ORV04,7592.96551271845,,,,,,,,,,,,,,,,,,,,,,,29325.121075133,30727641.2502064
1825,00114_01,00114,IRONSIDE MOUNTAIN EAST,1.0,EAST,CU,C,ORV04,16124.0008993319,,,,,,,,,,,,,,,,,,,,,,,41744.783979918,65251516.5942445
1826,00121_01,00121,MIDDLE WILLOW CREEK,1.0,MIDDLE WILLOW CREEK,CU,C,ORV04,2766.89682345259,,,,,,,,,,,,,,,,,,,,,,,19516.1221394001,11197234.1801073
1827,00145_02,00145,BRIDGE CREEK EAST,2.0,SOUTH BRIDGE CREEK,CU,C,ORV04,5678.40084652305,,,,,,,,,,,,,,,,,,,,,,,29550.4520235946,22979672.9347134
1828,20102_04,20102,COTTONWOOD MOUNTAIN,4.0,MORRISON,DR,I,ORV04,2060.82181199483,,,,,,,,,,,,,,,,,,,,,,,15614.5522630085,8339849.98529329
1829,10223_04,10223,LAVA RIDGE,4.0,NORTH BULLY,DR,I,ORV04,2624.60275190155,Does Not Meet,Existing Livestock,,Not Applicable,,,Meets Standard,,,No Data,,,Does Not Meet,Existing Livestock,,No Data,,,,,,,14584.4114754245,10621390.5027815
1830,10214_01,10214,RICHIE FLAT,1.0,SOUTH RIDGE,DR,I,ORV04,2684.04187349587,Meets Standard,,,Not Applicable,,,Meets Standard,,,Not Applicable,,,Does Not Meet,Other,,No Data,,,,,,,18032.5848087598,10861932.0937473
1831,10214_02,10214,RICHIE FLAT,2.0,NORTH RIDGE,DR,I,ORV04,3764.01576935372,Meets Standard,,,Not Applicable,,,Meets Standard,,,Not Applicable,,,Meets Standard,,,No Data,,,,,,,18742.6627129949,15232431.390224
1832,OUT,OUT, ,, ,00,M,ORV04,579.523365933661,,,,,,,,,,,,,,,,,,,,,,,8091.58432631499,2345247.8553595
1833,10214_03,10214,RICHIE FLAT,3.0,RICHIE FLAT SEEDING,DR,I,ORV04,1398.44703939452,Meets Standard,,,Not Applicable,,,Does Not Meet,Other,,Not Applicable,,,Does Not Meet,Other,,No Data,,,,,,,11330.6499841315,5659314.38275998
1834,10205_07,10205,RAIL CANYON,7.0,HOME FFR,CU,I,ORV04,1642.83518752644,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,12309.901346901,6648318.12958608
1835,00227_02,00227,WESTFALL,2.0,ARRIOLA INDIVIDUAL,CU,C,ORV04,1013.42616542045,,,,,,,,,,,,,,,,,,,,,,,10752.4839517581,4101190.18615994
1836,10223_02,10223,LAVA RIDGE,2.0,EAST LAVA SEEDING,DR,I,ORV04,2181.97307941165,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,No Data,,,Meets Standard,,,No Data,,,,,,,15947.6843449447,8830131.76992094
1837,10211_05,10211,CASTLE ROCK,5.0,SOUTH ROCKPILE,RR,I,ORV04,3784.14258129708,Meets Standard,,,Not Applicable,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,No Data,,,,,,,17760.3833773665,15313881.7083994
1838,10211_06,10211,CASTLE ROCK,6.0,NORTH ROCKPILE,RR,I,ORV04,3476.6205427101,Meets Standard,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,,,,,17178.3031024798,14069384.1715141
1839,10217_19,10217,BEULAH RESERVOIR,19.0,COTTONWOOD CR FFR,CU,I,ORV04,1392.90255620116,,,,,,,,,,,,,,,,,,,,,,,10020.1077226229,5636876.65534002
1840,10211_12,10211,CASTLE ROCK,12.0,EAST ROCKPILE,DR,I,ORV04,929.021895986866,Does Not Meet,,,Not Applicable,,,Does Not Meet,,,Does Not Meet,,,Does Not Meet,,,Not Applicable,,,,,,,8982.77867297064,3759618.22632467
1841,10217_17,10217,BEULAH RESERVOIR,17.0,UPPER CREEK,CU,I,ORV04,638.25458486875,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,8577.30167280634,2582924.66590235
1842,10217_01,10217,BEULAH RESERVOIR,1.0,ANTELOPE,DR,I,ORV04,3740.08103933059,Meets Standard,,,Not Applicable,,,Meets Standard,,,Meets Standard,,,Does Not Meet,Existing Livestock,,Not Applicable,,,,,,,18371.0264391851,15135570.9743115
1843,10211_13,10211,CASTLE ROCK,13.0,HOUSE FFR,CU,I,ORV04,464.694103604478,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,8171.7707136062,1880550.31762319
1844,10211_07,10211,CASTLE ROCK,7.0,HOUSE,RR,I,ORV04,2289.05647211373,Does Not Meet,,,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,,,,,15914.9836542137,9263482.88540973
1845,10219_01,10219,MALHEUR RIVER,1.0,MALHEUR RIPARIAN,CU,C,ORV04,2372.57015485178,Meets Standard,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,,,,,14340.9585131833,9601450.76875649
1846,10211_02,10211,CASTLE ROCK,2.0,CLEVENGER BUTTE #1,DR,I,ORV04,1489.76413888523,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Does Not Meet,,,Does Not Meet,Existing Livestock,,,,,,10958.0994530417,6028861.57330889
1847,10211_03,10211,CASTLE ROCK,3.0,CLEVENGER BUTTE #2,DR,I,ORV04,2165.08268334602,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Does Not Meet,,,Does Not Meet,Existing Livestock,,,,,,13365.0235326471,8761778.76212588
1848,10211_08,10211,CASTLE ROCK,8.0,POISON,DR,I,ORV04,1379.15255571302,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Not Applicable,,,Meets Standard,,,Does Not Meet,Existing Livestock,,,,,,9774.14716035949,5581232.37755661
1849,00224_01,00224,LOCKHART MOUNTAIN,1.0,LOCKHART,CU,C,ORV04,5212.61530455553,Meets Standard,,,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,,,,,24156.277118441,21094705.7227411
1850,UNALT,UNALT, ,, ,99,M,ORV04,10948.7601018949,,,,,,,,,,,,,,,,,,,,,,,33920.5720860068,44308060.1356703
1851,10205_08,10205,RAIL CANYON,8.0,LOST CREEK FFR,CU,I,ORV04,2423.72135979749,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,19547.34508774,9808452.35100455
1852,00131_01,00131,BALDY MOUNTAIN,1.0,BALDY MTN,DR,M,ORV04,5171.60897623755,,,,,,,,,,,,,,,,,,,,,,,24782.1400793985,20928758.9996284
1853,00143_03,00143,ALDER CREEK,3.0,NORTH,DR,C,ORV04,677.234916381872,,,,,,,,,,,,,,,,,,,,,,,8009.68664060497,2740672.4708335
1854,00143_01,00143,ALDER CREEK,1.0,NORTHWEST,DR,C,ORV04,1075.96847970262,,,,,,,,,,,,,,,,,,,,,,,9434.75253612782,4354289.9523845
1857,00118_01,00118,MALHEUR RESERVOIR,1.0,MALHEUR RES,CU,C,ORV04,2968.48949252696,,,,,,,,,,,,,,,,,,,,,,,16569.9301590318,12013050.7676596
1858,00146_01,00146,ELDORADO CREEK,1.0,ELDORADO,CU,C,ORV04,1520.24315489004,,,,,,,,,,,,,,,,,,,,,,,12950.4472295705,6152205.77497641
1859,10205_03,10205,RAIL CANYON,3.0,WEST CHASTAIN,DR,I,ORV04,3655.0261431416,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,17849.6489567218,14791366.0214125
1860,10222_06,10222,WILLOW BASIN,6.0,STATE BLOCK,DR,I,ORV04,2434.91551283141,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,13676.3803889084,9853753.48110318
1861,10205_02,10205,RAIL CANYON,2.0,EAST CHASTAIN,DR,I,ORV04,2123.13279089045,Meets Standard,,,Does Not Meet,Other,,Does Not Meet,Other,,Does Not Meet,Other,,Meets Standard,,,No Data,,,,,,,14840.6835507985,8592013.57042305
1862,00119_01,00119,LOST VALLEY,1.0,LOST VALLEY,CU,C,ORV04,6542.75049633885,,,,,,,,,,,,,,,,,,,,,,,27302.0125558052,26477571.8662697
1863,00115_01,00115,COW VALLEY,1.0,COW VALLEY,CU,C,ORV04,35820.2096883386,,,,,,,,,,,,,,,,,,,,,,,91777.5319365429,144959245.628968
1864,10605_05,10605,VENATOR,5.0,LOWER FIELD,CU,M,ORV04,4596.32559408799,,,,,,,,,,,,,,,,,,,,,,,33969.6687334693,18600669.7498765
1865,10605_02,10605,VENATOR,2.0,JAKE HUGHES,DR,M,ORV04,2471.49950296605,,,,,,,,,,,,,,,,,,,,,,,15837.9640810455,10001803.6365366
1866,20603_09,20603,MCEWEN,9.0,BIG FLAT,DR,M,ORV04,7063.77944025103,,,,,,,,,,,,,,,,,,,,,,,23606.4873898057,28586101.194197
1867,20603_04,20603,MCEWEN,4.0,HUGHES,DR,M,ORV04,9665.13200170533,,,,,,,,,,,,,,,,,,,,,,,36671.3071284948,39113401.514445
1868,20603_08,20603,MCEWEN,8.0,SWAMP CREEK FFR,CU,C,ORV04,4498.95106285327,,,,,,,,,,,,,,,,,,,,,,,40440.5101799818,18206609.0027711
1869,20603_05,20603,MCEWEN,5.0,EAST SWAMP CREEK,DR,M,ORV04,7685.72416864018,,,,,,,,,,,,,,,,,,,,,,,23488.7453474164,31103022.2126564
1870,00310_05,00310,NORTH STAR MTN,5.0,MONUMENT,DR,M,ORV04,32360.9336840975,,,,,,,,,,,,,,,,,,,,,,,58104.2038750767,130960052.314351
1871,00310_04,00310,NORTH STAR MTN,4.0,ARRIEN NO.2 FFR,DR,M,ORV04,4318.17529740794,,,,,,,,,,,,,,,,,,,,,,,17585.174005058,17475035.4353644
1872,00310_03,00310,NORTH STAR MTN,3.0,ARRIEN FFR,DR,M,ORV04,834.059345517596,,,,,,,,,,,,,,,,,,,,,,,9486.77425029711,3375318.41907062
1873,20102_22,20102,COTTONWOOD MOUNTAIN,22.0,RED ROCK EXCL,XX,I,ORV04,129.13986227482,,,,,,,,,,,,,,,,,,,,,,,3010.20841047788,522610.481034709
1874,20102_05,20102,COTTONWOOD MOUNTAIN,5.0,HOPE BUTTE SEEDING,DR,I,ORV04,3720.06524344518,,,,,,,,,,,,,,,,,,,,,,,20442.6520380594,15054569.9221832
1875,NOALC,NOALC, ,,LESLIE GULCH,NX,M,ORV04,13401.0578468241,,,,,,,,,,,,,,,,,,,,,,,38661.9359944535,54232157.0143739
1876,20101_12,20101,ALKALI SPRING,12.0,FFR,CU,I,ORV04,4302.89303719006,,,,,,,,,,,,,,,,,,,,,,,39985.1641226108,17413190.3224528
1877,20101_16,20101,ALKALI SPRING,16.0,LOVE RESERVOIR,RX,I,ORV04,922.329588855459,,,,,,,,,,,,,,,,,,,,,,,7957.79020838783,3732535.42022927
1878,10512_02,10512,TUNNEL CANYON,2.0,BASQUE BRUSH CONTROL,DR,I,ORV04,3599.13642800134,,,,,,,,,,,,,,,,,,,,,,,17540.3437897883,14565188.368751
1879,10507_01,10507,BOARD CORRALS,1.0,ALKALI,WO,I,ORV04,18266.5783804245,,,,,,,,,,,,,,,,,,,,,,,44129.5494490947,73922220.0340938
1880,10404_01,10404,SOURDOUGH,1.0,SAND HOLLOW SEEDING,DR,M,ORV04,3309.63741393671,Meets Standard,,,Not Applicable,,,Does Not Meet,Historic Livestock,Other,Meets Standard,,,Does Not Meet,Historic Livestock,Other,No Data,,,,,,,16556.8087365391,13393627.4244051
1881,10411_02,10411,DRY CREEK,2.0,DOUBLE MOUNTAIN,DR,M,ORV04,12639.6869867861,Meets Standard,,,Does Not Meet,Existing Livestock,Other,Meets Standard,Historic Livestock,,Does Not Meet,,,Meets Standard,,,No Data,,,,,,,29917.7670375957,51150998.459601
1882,10404_04,10404,SOURDOUGH,4.0,CANYON,DR,M,ORV04,21121.1327571439,Meets Standard,,,Does Not Meet,Historic Livestock,Invasives,Meets Standard,,,Does Not Meet,,,Meets Standard,,,No Data,,,,,,,53809.7564034263,85474191.7466109
1883,10404_03,10404,SOURDOUGH,3.0,DOUBLE MTN SDG,DR,M,ORV04,935.243780705796,Meets Standard,,,Not Applicable,,,Does Not Meet,Other,,Meets Standard,,,Does Not Meet,Other,,No Data,,,,,,,8046.78024198877,3784797.30045891
1884,10407_03,10407,LITTLE VALLEY,3.0,SOUTH VINES HILL,DR,M,ORV04,1932.83416186451,,,,,,,,,,,,,,,,,,,,,,,11577.4420145769,7821902.34137553
1885,10503_03,10503,THREE FINGERS,3.0,CAMP KETTLE SOUTH,DR,I,ORV04,6206.26030406909,,,,,,,,,,,,,,,,,,,,,,,28412.2604474353,25115844.3706082
