Agency Number,OCP_AGNCY_NAME,Account - Major Class,Account Description - Major Class,Account - Sub-Class,Account Description - Sub-Class,Account,Account Description,Fiscal Year,Accounting Period,Amount
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473131,DATA PROCESSING SERVICES,2008,9,$2132.87
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473131,DATA PROCESSING SERVICES,2008,10,$1609.85
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473131,DATA PROCESSING SERVICES,2008,11,$3191.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473131,DATA PROCESSING SERVICES,2008,12,$4099.17
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473135,POSTAL SERVICES,2008,1,$937.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473135,POSTAL SERVICES,2008,3,$937.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473135,POSTAL SERVICES,2008,4,$937.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473135,POSTAL SERVICES,2008,6,$937.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473135,POSTAL SERVICES,2008,8,$937.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473186,INTRA AGENCY-LABORATORY & MED,2008,1,$8.95
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473186,INTRA AGENCY-LABORATORY & MED,2008,2,$1250.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473186,INTRA AGENCY-LABORATORY & MED,2008,6,$541765.99
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473186,INTRA AGENCY-LABORATORY & MED,2008,8,$3642864.93
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473186,INTRA AGENCY-LABORATORY & MED,2008,9,$58977.85
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473186,INTRA AGENCY-LABORATORY & MED,2008,10,$2638415.28
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473186,INTRA AGENCY-LABORATORY & MED,2008,11,$1489408.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473186,INTRA AGENCY-LABORATORY & MED,2008,12,$1548134.54
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,1,$74983.52
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,2,$138787.86
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,3,$98405.63
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,4,$45816.08
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,5,$17655.97
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,6,$23923.22
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,7,$35364.59
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,8,$26122.98
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,9,$13980.52
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,10,$12579.06
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,11,$16795.91
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,473100,SALES OF SERVICES             ,473199,SALE OF SERVICE,2008,12,$29847.64
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,1,$1689.08
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,2,$18013.11
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,3,$1137.41
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,4,$323.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,5,$177.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,6,$174.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,7,$2592.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,8,$113.05
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,9,$364.50
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,10,$742.27
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,11,$818.87
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2008,12,$499.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,1,$25767.16
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,2,$8630.62
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,3,$10643.57
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,4,$10823.75
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,5,$11405.56
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,6,$24210.34
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,7,$6495.04
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,8,$4344.10
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,9,$11487.32
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,10,$8929749.14
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,11,$13895.39
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2008,12,$12383.40
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474135,MERCHANDISE SALES,2008,1,$390.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474135,MERCHANDISE SALES,2008,2,$130.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474135,MERCHANDISE SALES,2008,3,$130.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474135,MERCHANDISE SALES,2008,4,$325.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474135,MERCHANDISE SALES,2008,5,$65.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474135,MERCHANDISE SALES,2008,6,$130.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474135,MERCHANDISE SALES,2008,7,$195.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474135,MERCHANDISE SALES,2008,8,$65.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474135,MERCHANDISE SALES,2008,12,$760.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,1,$2498.98
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,2,$2324.97
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,3,$2347.44
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,4,$607.39
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,5,$2130.74
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,6,$3042.03
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,7,$755.85
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,8,$692.40
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,9,$1915.90
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,10,$1085.94
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,11,$3104.25
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,474100,SALE OF DOCUMENTS& MERCHANDISE,474137,TAXES COLLECTED,2008,12,$1503.02
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,1,$15038197.39
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,2,$17083184.56
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,3,$18366916.39
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,4,$23439764.63
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,5,$13364564.65
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,6,$16645755.78
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,7,$17850632.48
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,8,$20108366.32
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,9,$18480594.29
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,10,$6856118.86
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,11,$18648243.95
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,475100,MEDICAL SERVICES              ,475122,PROFESSIONAL FEES-PATIENT CARE,2008,12,$14846814.44
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,1,$53544.29
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,2,$154309.93
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,3,$74416.83
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,4,$15363.65
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,5,$92894.59
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,6,$184449.95
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,7,$41295.19
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,8,$156018.12
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,9,$81513.32
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,10,$78593.74
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,11,$75114.94
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,477100,ST. INSURANCE FUND & RELATED  ,477101,INS.PREMS-NON GOV,2008,12,$25187.21
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478101,ORG.ACTSREL.TO ED.INST ORDEPTS,2008,1,$10975.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478101,ORG.ACTSREL.TO ED.INST ORDEPTS,2008,3,$26286.20
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478101,ORG.ACTSREL.TO ED.INST ORDEPTS,2008,4,$11913.80
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478101,ORG.ACTSREL.TO ED.INST ORDEPTS,2008,6,$1931.10
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478101,ORG.ACTSREL.TO ED.INST ORDEPTS,2008,8,$30283.80
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478101,ORG.ACTSREL.TO ED.INST ORDEPTS,2008,10,$2175.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,1,$72958.62
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,2,$33705.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,3,$37841.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,4,$13085.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,5,$27691.88
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,6,$29680.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,7,$8290.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,8,$10554.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,9,$48339.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,10,$80186.52
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,11,$81593.57
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2008,12,$49014.33
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,3,$2250.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,4,$2250.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,5,$133.60
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,6,$8627.60
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,7,$2250.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,8,$8000.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,9,$16490.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,10,$2250.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,11,$2250.00
77000,UNIV. OF OKLA. HEALTH SCIENCE CENTER,400600,LIC/PERMITS/TUITION/FEES/OTH,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478121,"RECR.ADMIS, LICENSES & PERMITS",2008,12,$2250.00
