Year,Renewal Due Month,Renewal Processing Timeframe,County,SAWS,Eligibility Financial Method,Renewals Due ,Renewals Completed,Renewals Completed by Due Date,Continued Medi-Cal Eligibility, Auto Ex-Parte, Manual Ex-Parte,Discontinued - Failure to Respond,Discontinued - Over Income (MAGI) / Over property (Non-MAGI),Discontinued - Other Reasons,Reinstated,Annotation Code,Annotation Code Description
2022,2022-09,September 2022 - December 2022,Amador,CalSAWS,NON-MAGI,104,104,20,99,0,0,0,0,5,0,,
2022,2022-09,September 2022 - December 2022,Butte,CalSAWS,NON-MAGI,574,573,126,525,0,0,,0,45,5,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Calaveras,CalSAWS,NON-MAGI,113,113,17,109,0,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Colusa,CalSAWS,NON-MAGI,111,111,8,107,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Del Norte,CalSAWS,NON-MAGI,115,115,23,111,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,El Dorado,CalSAWS,NON-MAGI,383,382,50,363,0,0,0,0,19,0,,
2022,2022-09,September 2022 - December 2022,Glenn,CalSAWS,NON-MAGI,184,178,42,169,0,0,0,0,9,0,,
2022,2022-09,September 2022 - December 2022,Humboldt,CalSAWS,NON-MAGI,486,483,73,460,0,0,,0,20,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Imperial,CalSAWS,NON-MAGI,968,965,142,920,0,6,,0,41,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Inyo,CalSAWS,NON-MAGI,,,,45,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Kern,CalSAWS,NON-MAGI,"2,641","2,636",382,"2,429",0,,15,0,192,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Kings,CalSAWS,NON-MAGI,338,337,64,312,0,0,5,0,20,0,,
2022,2022-09,September 2022 - December 2022,Lake,CalSAWS,NON-MAGI,320,320,44,305,0,0,,0,12,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Lassen,CalSAWS,NON-MAGI,79,79,12,78,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Los Angeles,CalSAWS,NON-MAGI,"39,686","39,597","8,630","35,734",0,12,270,0,"3,593",21,,
2022,2022-09,September 2022 - December 2022,Madera,CalSAWS,NON-MAGI,334,332,143,306,0,0,0,0,26,0,,
2022,2022-09,September 2022 - December 2022,Marin,CalSAWS,NON-MAGI,426,426,70,406,0,0,,0,19,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Mariposa,CalSAWS,NON-MAGI,55,55,7,50,0,0,0,0,5,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Mendocino,CalSAWS,NON-MAGI,340,340,50,309,0,0,,0,30,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Merced,CalSAWS,NON-MAGI,907,901,181,817,0,0,15,0,69,0,,
2022,2022-09,September 2022 - December 2022,Modoc,CalSAWS,NON-MAGI,56,56,31,56,0,0,0,0,0,0,,
2022,2022-09,September 2022 - December 2022,Mono,CalSAWS,NON-MAGI,18,18,0,17,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Monterey,CalSAWS,NON-MAGI,"1,368","1,364",129,"1,296",0,,,0,65,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Napa,CalSAWS,NON-MAGI,361,353,25,342,0,0,,0,10,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Nevada,CalSAWS,NON-MAGI,224,221,44,211,0,0,0,0,10,0,,
2022,2022-09,September 2022 - December 2022,Placer,CalSAWS,NON-MAGI,629,628,478,623,0,0,0,0,5,0,,
2022,2022-09,September 2022 - December 2022,Plumas,CalSAWS,NON-MAGI,,,,40,0,0,0,0,0,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Riverside,CalSAWS,NON-MAGI,"7,196","7,174",718,"6,724",0,8,17,0,433,7,,
2022,2022-09,September 2022 - December 2022,San Benito,CalSAWS,NON-MAGI,140,140,13,128,0,0,,0,11,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,San Bernardino,CalSAWS,NON-MAGI,"7,962","7,915","1,371","6,999",0,5,41,0,875,9,,
2022,2022-09,September 2022 - December 2022,San Joaquin,CalSAWS,NON-MAGI,"2,135","2,118",390,"1,980",0,0,,0,135,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Shasta,CalSAWS,NON-MAGI,914,912,166,867,0,0,6,0,39,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Sierra,CalSAWS,NON-MAGI,14,14,8,14,0,0,0,0,0,0,,
2022,2022-09,September 2022 - December 2022,Siskiyou,CalSAWS,NON-MAGI,196,194,42,169,0,,,0,24,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Stanislaus,CalSAWS,NON-MAGI,"1,698","1,694",221,"1,617",0,0,,0,73,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Sutter,CalSAWS,NON-MAGI,425,424,101,406,0,,,0,15,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Tehama,CalSAWS,NON-MAGI,254,253,40,234,0,0,,0,17,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Trinity,CalSAWS,NON-MAGI,38,38,5,36,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Tuolumne,CalSAWS,NON-MAGI,136,136,22,120,0,0,0,0,16,0,,
2022,2022-09,September 2022 - December 2022,Yolo,CalSAWS,NON-MAGI,383,381,243,380,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Yuba,CalSAWS,NON-MAGI,300,297,42,283,0,0,,0,13,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Alameda,CalWIN,MAGI,"26,493","10,226","10,135","9,905","8,432",55,0,17,304,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Contra Costa,CalWIN,MAGI,"17,580","7,394","7,340","7,135","5,455",100,,12,246,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Fresno,CalWIN,MAGI,"29,150","12,629","12,477","12,272","8,953",125,0,15,342,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Orange,CalWIN,MAGI,"59,469","23,744","23,599","23,244","19,882",190,5,40,455,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Sacramento,CalWIN,MAGI,"36,217","15,505","15,181","15,069","13,153",66,,40,392,24,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,San Diego ,CalWIN,MAGI,"58,657","24,977","24,829","24,464","20,671",276,0,22,491,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,San Francisco,CalWIN,MAGI,"12,610","6,539","6,474","6,365","5,005",40,0,,170,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,San Luis Obispo,CalWIN,MAGI,"4,061","1,433","1,430","1,390","1,143",13,0,6,37,0,,
2022,2022-09,September 2022 - December 2022,San Mateo,CalWIN,MAGI,"9,434","3,408","3,401","3,311","2,341",47,0,,93,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Santa Barbara,CalWIN,MAGI,"9,395","4,125","4,088","4,019","2,989",51,0,5,101,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Santa Clara,CalWIN,MAGI,"26,189","11,446","11,414","11,123","8,234",160,,13,309,7,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Santa Cruz,CalWIN,MAGI,"4,718","2,823","2,806","2,768","1,938",22,0,,54,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Solano,CalWIN,MAGI,"8,122","4,406","4,331","4,290","3,035",63,0,,115,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Sonoma,CalWIN,MAGI,"8,137","3,666","3,659","3,603","2,420",70,0,,59,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Tulare,CalWIN,MAGI,"14,340","7,871","7,752","7,649","5,066",48,,15,206,5,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Ventura,CalWIN,MAGI,"15,233","6,027","6,013","5,875","4,600",56,0,16,136,0,,
2022,2022-09,September 2022 - December 2022,Alameda,CalWIN,NON-MAGI,"4,441",379,366,295,0,19,0,0,84,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Contra Costa,CalWIN,NON-MAGI,"2,377",271,266,221,0,14,0,0,50,0,,
2022,2022-09,September 2022 - December 2022,Fresno,CalWIN,NON-MAGI,"2,649",715,690,606,0,16,0,0,109,0,,
2022,2022-09,September 2022 - December 2022,Orange,CalWIN,NON-MAGI,"7,043",479,438,318,0,32,,0,160,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Sacramento,CalWIN,NON-MAGI,"3,566",249,221,153,0,30,,0,93,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,San Diego ,CalWIN,NON-MAGI,"6,544",504,484,362,0,31,,0,140,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,San Francisco,CalWIN,NON-MAGI,"2,155",220,214,172,0,11,0,0,48,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,San Luis Obispo,CalWIN,NON-MAGI,459,32,31,25,0,,0,0,7,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,San Mateo,CalWIN,NON-MAGI,"1,314",90,89,65,0,,0,0,25,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Santa Barbara,CalWIN,NON-MAGI,913,118,108,96,0,12,0,0,22,0,,
2022,2022-09,September 2022 - December 2022,Santa Clara,CalWIN,NON-MAGI,"4,393",372,368,297,0,21,0,0,75,0,,
2022,2022-09,September 2022 - December 2022,Santa Cruz,CalWIN,NON-MAGI,619,56,56,44,0,,0,0,12,,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Solano,CalWIN,NON-MAGI,884,59,52,39,0,,0,0,20,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Sonoma,CalWIN,NON-MAGI,975,59,57,42,0,9,0,0,17,0,,
2022,2022-09,September 2022 - December 2022,Tulare,CalWIN,NON-MAGI,"1,455",242,221,212,0,11,,0,29,0,1.0,Cell Suppressed For Small Numbers
2022,2022-09,September 2022 - December 2022,Ventura,CalWIN,NON-MAGI,"1,656",194,194,168,0,5,0,0,26,0,,
2022,2022-10,October 2022 - January 2023,Alpine,CalSAWS,MAGI,20,20,18,19,13,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Amador,CalSAWS,MAGI,577,577,248,563,199,0,0,0,14,0,,
2022,2022-10,October 2022 - January 2023,Butte,CalSAWS,MAGI,"4,532","4,529","2,091","4,388","1,516",10,,0,138,6,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Calaveras,CalSAWS,MAGI,856,856,432,830,333,,,0,25,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Colusa,CalSAWS,MAGI,706,701,192,687,147,0,0,0,14,0,,
2022,2022-10,October 2022 - January 2023,Del Norte,CalSAWS,MAGI,663,660,312,635,221,5,0,0,25,0,,
2022,2022-10,October 2022 - January 2023,El Dorado,CalSAWS,MAGI,"2,657","2,657","1,358","2,586","1,097",8,,0,69,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Glenn,CalSAWS,MAGI,763,763,405,749,241,,0,0,14,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Humboldt,CalSAWS,MAGI,"3,506","3,505","1,581","3,423","1,211",9,,0,81,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Imperial,CalSAWS,MAGI,"5,714","5,703","2,976","5,576","2,129",64,0,0,127,0,,
2022,2022-10,October 2022 - January 2023,Inyo,CalSAWS,MAGI,428,428,160,411,111,0,,0,16,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Kern,CalSAWS,MAGI,"28,845","28,823","13,170","28,051","9,315",41,32,0,740,7,,
2022,2022-10,October 2022 - January 2023,Kings,CalSAWS,MAGI,"3,740","3,736","2,253","3,585","1,257",,8,0,143,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Lake,CalSAWS,MAGI,"1,874","1,873",796,"1,796",573,0,,0,76,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Lassen,CalSAWS,MAGI,480,480,202,467,171,0,0,0,13,0,,
2022,2022-10,October 2022 - January 2023,Los Angeles,CalSAWS,MAGI,"234,627","234,408","113,101","225,670","81,451",317,375,0,"8,363",67,,
2022,2022-10,October 2022 - January 2023,Madera,CalSAWS,MAGI,"6,219","6,210","2,975","5,985","1,740",27,,0,224,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Marin,CalSAWS,MAGI,"3,408","3,407","1,130","3,364",771,5,,0,42,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Mariposa,CalSAWS,MAGI,373,373,174,362,132,,0,0,11,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Mendocino,CalSAWS,MAGI,"2,319","2,318",993,"2,204",772,,,0,113,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Merced,CalSAWS,MAGI,"8,592","8,584","4,295","8,282","2,672",64,14,0,288,8,,
2022,2022-10,October 2022 - January 2023,Modoc,CalSAWS,MAGI,216,212,138,208,78,5,0,0,,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Mono,CalSAWS,MAGI,233,233,69,231,62,,,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Monterey,CalSAWS,MAGI,"10,948","10,929","3,679","10,645","2,408",95,,0,281,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Napa,CalSAWS,MAGI,"2,151","2,148",775,"2,105",514,9,,0,42,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Nevada,CalSAWS,MAGI,"1,648","1,643",798,"1,623",678,6,,0,19,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Placer,CalSAWS,MAGI,"4,568","4,556","4,548","4,544",0,0,,0,10,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Plumas,CalSAWS,MAGI,418,417,195,402,160,0,,0,14,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Riverside,CalSAWS,MAGI,"57,703","57,655","23,592","56,746","20,037",29,18,0,891,12,,
2022,2022-10,October 2022 - January 2023,San Benito,CalSAWS,MAGI,"1,452","1,443",605,"1,401",380,,0,0,42,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,San Bernardino,CalSAWS,MAGI,"53,769","53,706","24,579","52,509","19,190",183,20,0,"1,177",14,,
2022,2022-10,October 2022 - January 2023,San Joaquin,CalSAWS,MAGI,"19,076","19,047","8,191","18,488","5,787",13,6,0,553,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Shasta,CalSAWS,MAGI,"3,789","3,777","2,125","3,666","1,454",27,,0,109,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Sierra,CalSAWS,MAGI,67,67,51,64,12,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Siskiyou,CalSAWS,MAGI,"1,146","1,142",475,"1,104",395,,0,0,38,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Stanislaus,CalSAWS,MAGI,"16,071","16,048","6,477","15,647","4,763",36,,0,398,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Sutter,CalSAWS,MAGI,"2,487","2,486","1,186","2,396",718,10,5,0,85,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Tehama,CalSAWS,MAGI,"1,830","1,812",768,"1,764",556,7,,0,47,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Trinity,CalSAWS,MAGI,339,339,176,329,149,0,0,0,10,0,,
2022,2022-10,October 2022 - January 2023,Tuolumne,CalSAWS,MAGI,925,924,494,891,392,,0,0,33,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Yolo,CalSAWS,MAGI,"3,662","3,660","3,572","3,632",0,,,0,26,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Yuba,CalSAWS,MAGI,"2,032","2,022","1,127","1,953",723,5,0,0,69,0,,
2022,2022-10,October 2022 - January 2023,Alpine,CalSAWS,NON-MAGI,,,,,0,0,0,0,0,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Amador,CalSAWS,NON-MAGI,80,79,19,73,0,0,0,0,6,0,,
2022,2022-10,October 2022 - January 2023,Butte,CalSAWS,NON-MAGI,601,592,134,553,0,0,,0,36,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Calaveras,CalSAWS,NON-MAGI,144,138,24,131,0,0,,0,6,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Colusa,CalSAWS,NON-MAGI,96,96,6,90,0,0,0,0,6,0,,
2022,2022-10,October 2022 - January 2023,Del Norte,CalSAWS,NON-MAGI,129,126,37,108,0,,0,0,18,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,El Dorado,CalSAWS,NON-MAGI,387,385,48,362,0,,,0,20,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Glenn,CalSAWS,NON-MAGI,196,196,56,194,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Humboldt,CalSAWS,NON-MAGI,504,501,84,481,0,0,,0,18,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Imperial,CalSAWS,NON-MAGI,874,872,135,821,0,6,,0,48,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Inyo,CalSAWS,NON-MAGI,57,56,10,55,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Kern,CalSAWS,NON-MAGI,"2,542","2,532",426,"2,307",0,8,22,0,203,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Kings,CalSAWS,NON-MAGI,318,312,86,286,0,,,0,23,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Lake,CalSAWS,NON-MAGI,276,274,38,260,0,0,,0,12,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Lassen,CalSAWS,NON-MAGI,88,88,5,83,0,0,0,0,5,0,,
2022,2022-10,October 2022 - January 2023,Los Angeles,CalSAWS,NON-MAGI,"39,145","39,053","9,193","34,330",0,80,269,0,"4,454",24,,
2022,2022-10,October 2022 - January 2023,Madera,CalSAWS,NON-MAGI,362,358,167,332,0,,0,0,26,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Marin,CalSAWS,NON-MAGI,428,428,69,410,0,0,,0,14,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Mariposa,CalSAWS,NON-MAGI,,,,47,0,,0,0,0,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Mendocino,CalSAWS,NON-MAGI,361,361,50,351,0,0,,0,8,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Merced,CalSAWS,NON-MAGI,850,844,205,774,0,5,15,0,55,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Modoc,CalSAWS,NON-MAGI,27,27,11,27,0,0,0,0,0,0,,
2022,2022-10,October 2022 - January 2023,Mono,CalSAWS,NON-MAGI,25,25,0,25,0,0,0,0,0,0,,
2022,2022-10,October 2022 - January 2023,Monterey,CalSAWS,NON-MAGI,"1,173","1,165",100,"1,103",0,,5,0,57,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Napa,CalSAWS,NON-MAGI,358,358,31,346,0,0,,0,11,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Nevada,CalSAWS,NON-MAGI,211,208,38,199,0,0,0,0,9,0,,
2022,2022-10,October 2022 - January 2023,Placer,CalSAWS,NON-MAGI,547,543,529,542,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Plumas,CalSAWS,NON-MAGI,70,70,15,68,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Riverside,CalSAWS,NON-MAGI,"6,912","6,873",643,"6,450",0,,17,0,406,6,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,San Benito,CalSAWS,NON-MAGI,155,153,16,139,0,0,0,0,14,0,,
2022,2022-10,October 2022 - January 2023,San Bernardino,CalSAWS,NON-MAGI,"7,335","7,288","1,250","6,552",0,14,32,0,704,6,,
2022,2022-10,October 2022 - January 2023,San Joaquin,CalSAWS,NON-MAGI,"2,090","2,084",345,"1,913",0,0,9,0,162,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Shasta,CalSAWS,NON-MAGI,922,921,141,881,0,,,0,37,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Sierra,CalSAWS,NON-MAGI,16,16,5,16,0,0,0,0,0,0,,
2022,2022-10,October 2022 - January 2023,Siskiyou,CalSAWS,NON-MAGI,185,184,19,167,0,0,0,0,17,0,,
2022,2022-10,October 2022 - January 2023,Stanislaus,CalSAWS,NON-MAGI,"1,538","1,533",196,"1,441",0,,,0,91,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Sutter,CalSAWS,NON-MAGI,439,438,131,415,0,0,5,0,18,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Tehama,CalSAWS,NON-MAGI,268,268,55,254,0,,0,0,14,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Trinity,CalSAWS,NON-MAGI,,,,35,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Tuolumne,CalSAWS,NON-MAGI,174,174,33,156,0,0,,,16,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Yolo,CalSAWS,NON-MAGI,355,354,295,345,0,0,0,0,9,0,,
2022,2022-10,October 2022 - January 2023,Yuba,CalSAWS,NON-MAGI,246,244,37,231,0,,0,0,13,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Alameda,CalWIN,MAGI,"26,326","10,412","10,339","10,374","8,871",79,0,0,38,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Contra Costa,CalWIN,MAGI,"18,243","7,598","7,535","7,541","5,697",71,0,,54,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Fresno,CalWIN,MAGI,"28,583","12,545","12,331","12,450","8,628",106,0,7,88,6,,
2022,2022-10,October 2022 - January 2023,Orange,CalWIN,MAGI,"58,529","26,969","26,815","26,894","20,698",169,0,,74,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Sacramento,CalWIN,MAGI,"35,850","17,155","16,774","17,056","13,183",73,0,7,92,8,,
2022,2022-10,October 2022 - January 2023,San Diego ,CalWIN,MAGI,"57,370","27,225","26,986","27,103","20,896",184,0,0,122,5,,
2022,2022-10,October 2022 - January 2023,San Francisco,CalWIN,MAGI,"12,342","6,068","6,003","6,050","5,038",42,0,,17,,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,San Luis Obispo,CalWIN,MAGI,"4,232","1,585","1,567","1,582","1,194",14,0,0,,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,San Mateo,CalWIN,MAGI,"9,888","3,468","3,453","3,456","2,713",20,,,10,0,1.0,Cell Suppressed For Small Numbers
2022,2022-10,October 2022 - January 2023,Santa Barbara,CalWIN,MAGI,"9,891","4,356","4,305","4,339","3,217",55,0,0,17,,1.0,Cell Suppressed For Small Numbers
