UID,SITE_ID.x,BENT_MMI_COND,MMI_BENT,VISIT_NO.x,AGGR_ECO9_2015,STRAHLERORDER,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,DOM1PIND,DOM3PIND,DOM5PIND,EPT_NTAX,EPT_PIND,EPT_PTAX,LRBS_USE,L_XFC_NAT,L_XCMGW,W1_HALL,MAFLOWU,MAFLOWV,NHDWAT_NADP2009_MEAN_NH4,NHDWAT_NADP2009_MEAN_NO3,NHDWAT_NADP2009_MEAN_SO4,NHDWAT_NADP2009_MEAN_TOTALN,NHDWAT_ELEV,NHDWAT_SLOPE,NHDWAT_PCT_CANOPY,NHDWAT_PCT_IMPERV,NHDWAT_POPDENKM,RDDEN,NHDWAT_PCT_SAND,TMAX_ANN,TMIN_ANN,WSAREA_NARS,PCT_AG,PCT_URB,PCT_FOR,PCT_WET,PCT_SHRUB_GRASS
14895,FW08IL030,Good,41.23,1,TPL,5th,31.63,66.33,82.65,19.51,43.21,58.89,5,25.0,14.71,-2.34956451,-1.082351291,-0.129037756,1.136418182,286.45388,272.90426,4.217903101,10.14588685,14.26703011,5.567115394,155.004,0.755,14.133,2.934,48.098,2.141,14.671,18.49,7.07,893.8029785,66.144,12.685,17.749,2.134,0.51
12498,FW08WA020,Good,65.98,1,XER,5th,23.86,48.86,67.05,12.55,35.06,49.45,11,40.0,29.73,-0.766588728,-0.668480681,-0.059800568,1.015909524,385.0973,255.94838,0.749017465,1.7290026,1.181647279,0.972186281,904.534,14.961,27.358,0.472,5.408,0.926,17.507,17.47,5.03,914.7880249,40.129,3.853,37.421,0.68,17.915
13956,FW08KS032,Good,61.2,1,TPL,6th,47.06,94.12,20.22,20.25,46.84,62.03,10,57.3,45.45,-2.800260084,-0.650457577,-0.240503847,0.803068182,740.80064,633.07718,4.862915791,9.237328706,9.653591744,5.862717977,424.732,2.059,3.402,0.528,3.506,1.141,10.244,18.99,6.58,4714.680176,27.885,3.92,2.998,1.024,62.987
14509,FW08NM024,Good,59.15,1,XER,7th,23.33,60.0,76.67,32.64,71.53,79.51,11,70.0,40.74,-1.386031221,-0.697000411,0.012549644,2.583418182,3889.8608,-9999.0,0.938993402,3.664888247,2.429794864,1.557017252,2499.0,9.339,28.137,0.469,10.193,1.167,49.324,22.38,3.85,36035.0,3.176,1.731,39.579,2.367,52.13
15163,FW08UT030,Good,76.08,1,XER,7th,77.5,90.0,97.5,27.55,48.68,61.89,14,71.33,46.67,-0.866850048,-0.659375643,-0.04751577,1.007622727,4248.54399,1720.19383,0.937747999,4.616936892,3.569454653,1.77111798,2086.03,7.695,17.351,0.375,4.898,0.702,46.817,21.52,4.25,44229.60156,3.981,1.169,25.209,0.867,66.888
15497,FW08NJ004,Good,60.27,1,SAP,6th,33.33,66.67,100.0,31.51,51.37,62.33,14,36.21,41.18,-1.70622269,-0.446447948,0.100762049,0.136363636,6826.06002,5782.96531,2.529607254,11.45478083,11.97780946,4.551849691,488.684,8.233,74.878,0.543,21.808,1.57,43.598,15.6,3.3,9084.299805,10.302,4.792,78.835,2.596,0.982
13950,FW08KS009,Good,42.23,1,SPL,7th,80.68,92.05,94.32,50.0,63.03,71.48,11,27.33,32.35,-2.429847932,-0.322475999,-0.355874868,1.287909091,7519.33541,-9999.0,1.88596693,3.92461116,2.896266489,2.351004093,1517.01,3.87,7.223,0.509,10.511,0.827,39.521,19.88,6.78,89866.60156,23.038,3.044,10.778,1.05,60.932
14133,FW08MN052,Good,50.0,1,UMW,7th,0.0,0.0,0.0,50.0,100.0,100.0,2,50.0,66.67,-2.414806342,-0.986396824,-0.837951818,4.121218182,8977.88078,7244.48747,3.19596372,5.63095951,4.557493239,3.753667625,379.938,1.193,33.674,1.519,36.585,1.614,57.59,13.19,1.91,50316.69922,34.271,6.065,29.293,17.236,4.875
12061,FW08NE037,Good,66.45,1,SPL,7th,36.67,73.33,86.67,25.67,44.39,55.61,10,53.14,31.25,-2.566026344,-0.739207061,-0.643018599,1.6234075,9141.11488,-9999.0,1.483510521,5.161810914,3.493761135,2.3179842,1969.26,5.036,7.658,0.299,2.775,0.615,56.11,17.75,1.46,68589.0,7.435,1.288,10.934,2.569,76.751
15179,FW08UT047,Good,67.92,1,XER,8th+,23.91,54.35,73.91,25.75,46.71,58.68,12,53.09,36.36,-1.445305706,-0.795880017,-0.045319031,0.0,11448.84946,5813.61953,0.891118239,3.233233872,2.119770241,1.422331961,2217.02,8.113,14.034,0.312,1.37,0.472,50.375,17.79,0.23,97434.0,3.129,0.77,24.755,1.527,67.174
13949,FW08KS007,Good,47.38,1,TPL,8th+,42.86,85.71,6.19,21.65,48.45,67.01,8,61.06,44.44,-2.694777891,-0.37068309,0.110053781,2.174340909,60716.03813,-9999.0,1.994595767,3.742103367,2.754751332,2.394124817,1114.98,4.504,6.068,0.484,6.497,0.657,40.097,18.07,5.69,1066030.0,25.055,2.453,7.829,2.049,58.166
13952,FW08KS011,Good,41.8,1,TPL,8th+,100.0,13.89,13.89,23.21,55.36,75.0,7,65.28,46.67,-3.046249845,-0.673105801,-0.067803062,3.631035714,61092.3351,-9999.0,2.007646087,3.76319851,2.779130887,2.409023653,1111.19,4.498,6.075,0.487,6.556,0.661,39.976,18.12,5.77,1071150.0,25.322,2.473,7.828,2.046,57.9
11674,FW08MS147,Good,58.47,1,CPL,8th+,59.02,95.08,98.36,27.76,49.16,63.88,12,36.33,34.29,-2.866762217,-0.148741651,-0.124412638,1.287881818,675087.6173,-9999.0,2.95304561,6.284925725,6.650244543,3.712775094,702.885,4.139,17.849,1.113,24.332,1.296,32.818,23.05,11.47,2897920.0,36.898,5.425,20.432,2.514,31.878
13910,FW08CO053,Poor,33.33,1,XER,6th,0.0,0.0,0.0,50.0,100.0,100.0,1,50.0,50.0,-2.230871579,-0.701941243,-0.500750431,1.333345455,0.0281,-9999.0,0.854289691,4.357922618,2.708931298,1.64780215,2319.01,10.017,23.722,0.344,3.253,0.792,47.028,16.17,-2.1,9857.80957,5.608,0.951,41.344,1.106,50.103
12721,FW08MO044,Poor,30.7,1,SAP,1st,20.69,55.17,81.61,13.06,33.06,46.94,6,34.33,18.75,-1.753045397,-0.941022138,0.103103685,0.954577273,0.03915,-9999.0,4.3597374,9.8275013,11.04421,5.6053252,360.693,2.85,19.451,0.567,6.462,1.311,12.775,19.39,6.78,2.290499926,71.395,3.694,24.283,0.236,0.393
13769,FW08IA063,Poor,17.83,1,TPL,1st,34.62,79.49,88.46,30.34,69.66,80.9,0,0.0,0.0,-3.088577437,-0.600483603,-2.0,1.090909091,0.0422,-9999.0,4.6008921,7.3411646,6.5550828,5.2309155,400.793,2.276,0.355,0.852,2.858,1.048,7.374,15.62,3.56,2.177099943,92.559,5.416,0.0,0.0,2.026
15469,FW08NC116,Poor,7.85,1,SAP,1st,50.46,66.2,78.7,37.07,55.78,65.65,3,1.67,8.11,-3.653795882,-0.83456681,0.036792161,0.068181818,0.06194,-9999.0,4.4858208,8.5820961,11.165221,5.4218907,243.293,5.118,52.939,0.105,593.95,0.439,32.0,21.7,8.73,0.161882997,20.994,2.21,64.088,0.552,8.84
10885,FW08NV009,Poor,34.42,1,XER,1st,44.78,70.15,86.57,37.18,57.76,71.48,5,54.33,15.62,-2.799279221,-0.375342947,-0.461894902,1.5,0.15696,-9999.0,1.0553266,2.3756406,1.5742083,1.3561077,2458.45,14.545,22.488,0.0,0.0,0.0,50.0,15.64,0.04,1.742740035,0.0,0.0,61.622,0.0,38.378
15118,FW08IL008,Poor,4.45,1,TPL,1st,61.38,96.55,98.62,31.56,75.53,89.36,0,0.0,0.0,-2.506851299,-2.0,-1.586547824,1.0,0.24307,-9999.0,4.5509372,10.976012,14.399674,6.0132384,192.695,0.326,0.0,2.733,0.0,2.556,74.178,15.73,4.2,0.77670002,90.498,9.502,0.0,0.0,0.0
10900,FW08NV031,Poor,12.95,1,XER,7th,42.86,71.43,85.71,39.32,74.79,82.48,1,1.0,4.35,-2.082012353,-0.56644835,-0.112101512,1.520587013,0.25301,-9999.0,1.220578772,2.075037092,1.69147935,1.416518113,1910.54,7.715,2.617,0.301,3.09,0.462,37.738,16.94,-1.45,7496.430176,2.946,1.165,3.883,1.853,90.034
14374,FW08NE102,Poor,15.45,1,SPL,3rd,46.15,76.92,92.31,35.42,69.79,81.94,0,0.0,0.0,-3.247781249,-0.178963129,-1.837272689,1.636363636,0.27622,4.10469,4.040334115,6.024386296,4.101184955,4.498187835,951.552,3.671,0.068,0.032,0.18,0.69,32.834,18.32,2.41,76.51650238,44.059,1.423,0.061,0.083,54.366
10951,FW08NV049,Poor,30.0,1,XER,1st,83.08,89.05,92.54,63.02,73.58,79.25,6,9.67,21.43,-1.964678751,0.184175028,0.08522569,0.0,0.28667,-9999.0,0.884612679,1.709209442,1.109928131,1.073003292,2913.73,20.937,57.785,0.0,0.0,0.0,43.0,11.19,-1.46,1.404000044,0.0,0.0,85.833,0.0,14.167
11246,FW08IA041,Poor,1.05,1,TPL,1st,75.0,1.33,1.33,95.62,97.64,98.65,1,1.0,11.11,-2.627711969,-0.031304838,-1.550030994,1.159095455,0.38008,-9999.0,5.2934632,9.054636,8.5324898,6.1557631,283.673,2.299,0.578,0.957,12.008,1.373,33.339,14.57,2.77,1.129500031,90.518,7.331,0.08,0.0,2.072
15470,FW08NC117,Poor,13.53,1,SAP,1st,19.44,44.44,65.28,19.67,40.98,53.69,2,2.0,6.45,-1.628711681,-0.78105624,-0.047638138,1.555555556,0.43373,-9999.0,2.66043,7.7867546,10.337919,3.824825,124.953,1.185,27.646,20.253,218.145,7.995,27.126,21.5,8.56,0.534600019,0.0,89.562,10.438,0.0,0.0
11792,FW08NY066,Poor,0.0,1,NAP,1st,58.82,88.24,94.12,46.67,69.78,86.22,1,0.33,5.56,-2.456347686,-0.053056729,-0.5315184,1.027418615,0.53339,-9999.0,3.5198381,8.5486422,11.409843,4.6642575,152.78,3.082,18.262,0.955,32.314,2.999,34.107,13.86,3.45,0.0198,71.364,9.62,15.884,3.132,0.0
15192,FW08UT112,Poor,12.18,1,WMT,1st,25.0,58.33,75.0,42.29,67.59,74.31,8,9.33,24.24,-1.924682723,-0.877039828,-0.760359317,0.0,0.59314,-9999.0,0.91667724,2.2183156,1.6317865,1.2129083,2865.87,6.853,37.424,0.249,0.0,1.402,51.539,9.41,-5.85,2.979899883,0.0,2.024,65.63,0.0,32.347
12832,FW08ID005,Poor,33.47,1,XER,1st,33.33,69.23,82.05,23.32,62.19,71.73,7,51.0,21.21,-3.900678833,-0.074781698,-0.500750431,1.969740909,0.62282,-9999.0,1.3391608,2.2180042,2.189738,1.5408921,1836.01,10.797,15.168,0.0,0.0,0.392,25.471,13.51,1.17,4.616370201,6.084,0.0,9.536,0.0,84.38
11491,FW08MD003,Poor,6.72,1,SAP,1st,52.69,68.28,80.11,36.43,52.79,62.83,4,1.67,10.26,-3.142070859,-0.577499695,0.004809729,0.0,0.63182,-9999.0,1.8095375,7.5661635,10.124978,3.114284,301.711,4.149,73.304,0.035,1.614,1.024,29.232,17.44,4.96,0.571500003,0.0,2.205,97.795,0.0,0.0
14565,FW08WY090,Poor,31.72,1,NPL,3rd,27.19,58.77,73.68,15.57,35.99,54.67,1,3.33,3.57,-3.009971971,-0.167200881,-0.709459512,2.901581818,0.63243,1.85786,1.333928669,3.193371606,2.156587696,1.757164955,1313.79,4.3,0.372,0.364,0.192,0.632,38.468,14.76,-0.76,55.82419968,1.75,0.0,1.548,1.687,94.971
13074,FW08WY054,Poor,36.68,1,NPL,4th,76.09,85.87,92.39,24.39,59.93,77.7,2,9.67,8.7,-1.790423559,-1.333822512,-1.3130389,3.029658009,0.68869,20.72207,1.352218155,3.523495849,2.374723742,1.845941591,1526.81,2.859,0.031,0.174,1.276,0.258,40.671,14.71,-0.56,1198.170044,0.851,0.682,0.019,0.303,97.856
12804,FW08ND081,Poor,24.02,1,NPL,3rd,36.89,62.14,76.7,49.14,66.67,75.6,1,3.0,3.45,-2.326623197,-1.037071311,-1.402903423,1.5,0.6942,2.9148,1.52341069,2.855963469,2.128529882,1.828075337,686.25,2.152,0.536,0.236,0.291,1.315,34.468,12.3,-1.21,57.00930023,58.202,3.921,0.317,1.237,36.122
14352,FW08NE028,Poor,16.67,1,SPL,4th,0.0,0.0,0.0,43.75,93.75,100.0,0,0.0,0.0,-3.23282226,-1.293204657,-0.915911421,1.098495455,0.70742,29.34536,4.495887254,6.968501826,5.99898136,5.065195921,474.757,1.038,2.113,0.474,5.337,1.642,14.75,17.2,4.4,228.3179932,88.926,4.53,1.675,0.203,4.468
13071,FW08WY005,Poor,8.33,1,WMT,1st,73.15,85.23,93.29,36.33,77.33,83.67,3,14.0,13.64,-1.884523744,-0.103874793,-0.35141824,0.515177273,0.71013,-9999.0,1.2625145,2.9845018,2.2353673,1.6545289,2376.53,7.291,53.021,0.991,0.0,2.173,62.0,9.99,-2.72,2.004319906,0.0,8.356,65.813,0.0,25.831
11896,FW08SD019,Poor,7.15,1,NPL,4th,65.91,97.73,40.37,55.05,93.58,96.33,1,1.83,11.11,-2.201818531,0.117120578,-0.018243151,1.833354545,0.71368,10.56115,2.136109092,4.221890794,2.617724578,2.612392527,1016.08,5.467,8.785,0.46,3.386,0.976,39.103,16.56,1.01,331.7460022,4.455,2.151,10.547,1.507,81.202
14882,FW08VA040,Poor,3.05,1,SAP,1st,36.0,64.0,84.0,50.35,79.43,88.3,0,0.0,0.0,-2.160197651,-0.610833916,-0.445070547,3.287922727,0.79787,-9999.0,2.8165798,8.8358088,11.9073,4.1830554,190.843,3.128,3.54,1.929,27.116,2.393,23.444,18.44,6.2,0.113399997,80.952,13.492,5.556,0.0,0.0
14928,FW08PA047,Poor,9.5,1,NAP,1st,32.5,61.25,73.75,26.41,45.02,57.14,4,5.0,11.11,-1.655941824,-0.294369507,0.142161848,0.265159091,0.79792,-9999.0,2.5572009,9.9796925,17.156342,4.2400537,507.963,1.352,84.008,0.0,0.0,0.111,46.243,13.68,2.01,0.545400023,0.0,0.0,98.68,0.0,1.32
15694,FW08GA133,Poor,6.6,1,SAP,1st,31.21,63.06,76.43,26.87,53.74,65.65,2,0.67,6.25,-3.444486811,-0.419697223,-0.059800568,0.469704545,0.82191,-9999.0,2.4613254,7.8611364,10.900591,3.6870253,211.979,2.337,33.591,2.576,17.419,1.872,38.973,22.6,9.65,1.708199978,35.669,9.642,37.092,4.268,7.64
12262,FW08UT041,Poor,12.72,1,XER,2nd,75.0,100.0,4.33,83.28,89.08,93.17,3,5.67,18.75,-2.06286229,-0.27572413,-0.684888793,3.848604545,0.82435,0.21938,0.729863554,2.116177162,1.351254642,1.044776181,946.507,6.667,0.455,1.519,23.171,0.782,43.368,25.89,8.79,38.42139816,0.103,4.744,0.426,0.094,94.488
13753,FW08MO058,Poor,2.75,1,TPL,1st,80.0,95.0,7.0,56.86,83.28,92.98,0,0.0,0.0,-4.209843047,-0.201914638,-0.456214057,1.128790909,0.87057,-9999.0,3.8536575,9.6629534,11.136004,5.1751876,241.947,0.146,0.0,0.563,0.0,2.032,4.37,18.17,6.07,1.601999998,94.831,5.169,0.0,0.0,0.0
14626,FW08MT080,Poor,35.73,1,NPL,4th,25.25,55.56,75.76,29.57,48.7,59.57,2,5.0,6.25,-2.446888006,-0.184965913,-2.0,1.826876623,0.8858,2.4802,1.394825028,3.097801129,2.192621655,1.782860974,1173.4,6.823,7.26,0.179,0.138,0.223,33.455,15.23,-0.83,116.2809982,0.646,0.0,22.96,1.594,74.794
15465,FW08NC096,Poor,9.83,1,SAP,1st,28.46,57.72,72.36,17.24,40.89,56.65,1,7.0,3.23,-2.759340637,-0.696018955,0.198469635,0.348495455,0.90904,-9999.0,4.333544254,8.504065514,11.07408428,5.286022186,230.433,2.89,40.146,0.551,0.0,1.626,50.505,21.59,8.3,1.587090015,39.614,4.2,48.411,0.454,7.321
13914,FW08DE034,Poor,28.4,1,CPL,1st,30.0,72.0,94.0,17.5,47.5,65.83,0,0.0,0.0,-2.841196863,-1.485090181,-0.450606561,1.0,1.00845,-9999.0,2.6957812,8.6073389,12.304191,4.0376449,14.378,0.118,63.95,0.947,12.302,1.726,67.759,18.99,7.47,0.965699971,18.919,5.219,58.247,14.911,2.703
15119,FW08IL032,Poor,14.15,1,TPL,1st,59.18,85.03,91.84,33.08,67.3,79.47,1,5.0,4.55,-2.763336425,-0.505465944,-0.575638166,1.0,1.01932,-9999.0,4.847862244,10.67410755,14.47667217,6.175597668,209.456,0.575,0.017,0.689,6.934,1.2,12.784,16.64,4.97,4.024199963,96.914,3.085,0.0,0.0,0.0
15767,FW08FL075,Poor,37.87,1,CPL,1st,55.0,90.0,100.0,26.35,56.08,66.89,7,10.22,25.0,-3.097701575,-0.02082425,0.023840138,0.0,1.16075,-9999.0,1.4831624,7.2539954,9.560133,2.7903385,7.479,0.124,73.504,2.732,50.311,2.229,90.394,26.28,15.7,2.91689992,0.463,14.872,52.637,26.442,4.659
14375,FW08NE114,Poor,9.1,1,SPL,3rd,91.38,98.28,46.03,42.06,88.1,96.03,0,0.0,0.0,-4.300564202,-0.035140634,-1.047956452,2.166695455,1.20314,15.17386,4.568955698,7.279855377,6.463828564,5.192267594,518.248,0.711,1.117,0.244,0.926,1.391,14.643,17.15,4.31,112.7310028,87.946,3.812,0.405,1.127,5.946
14299,FW08AR311,Poor,24.37,1,CPL,1st,20.59,52.94,70.59,33.98,53.67,64.48,2,11.67,5.56,-2.637169818,-0.616511048,-0.311216261,1.031795238,1.21656,-9999.0,9.180300713,9.919386864,13.66706276,9.369200706,76.309,1.853,47.719,1.298,0.0,0.093,43.242,23.85,10.8,2.614500046,0.0,4.888,89.983,0.0,5.129
15611,FW08OR056,Poor,30.97,1,WMT,1st,40.0,90.0,96.0,10.84,30.54,49.26,11,17.0,28.95,-3.350767951,-0.023941956,-0.131035128,0.6667,1.22822,-9999.0,0.45347676,1.4390525,1.3077953,0.67720211,1679.01,15.625,58.48,0.143,0.0,2.618,27.051,12.79,-1.39,6.574500084,0.0,1.78,87.981,0.0,10.24
12437,FW08OH007,Poor,9.48,1,NAP,1st,25.97,57.14,74.03,22.26,60.78,72.44,4,22.67,14.81,-1.990487096,-0.19893947,-0.138167002,0.866705,1.23612,-9999.0,3.0198543,8.6701813,12.507404,4.3034806,374.19,3.266,54.502,0.571,118.114,1.697,19.844,13.86,2.89,2.720890045,17.641,4.758,62.802,0.066,12.091
10002,FW08KS005,Poor,17.3,1,TPL,2nd,61.82,95.45,99.09,36.76,68.65,81.08,3,1.17,13.04,-3.797862833,-0.404403583,-0.125070361,0.515168182,1.26314,7.56421,4.925734401,10.37097168,11.65995359,6.167585969,329.86,1.241,7.452,0.731,7.388,1.726,6.504,19.29,6.89,19.97649956,74.404,5.156,9.362,0.072,10.276
12219,FW08WY042,Poor,4.9,1,WMT,5th,16.67,45.83,66.67,34.32,72.03,82.63,5,17.33,20.0,-2.464765676,-1.059121453,-1.106894235,2.075786364,1.32803,46.77243,1.22408221,3.010994262,2.005445611,1.630671205,1525.55,5.98,12.953,0.254,0.496,0.548,32.489,14.89,-0.88,835.2869873,0.718,0.84,29.475,0.556,68.323
15423,FW08NC013,Poor,3.95,1,SAP,1st,28.42,55.79,73.68,36.09,57.83,69.13,4,11.43,14.81,-1.904835726,-0.958607315,0.031316637,0.113636364,1.43395,-9999.0,3.88661623,8.206874847,10.79566288,4.871851921,225.905,2.596,55.025,4.673,255.236,3.205,50.949,21.95,9.23,0.96390003,13.632,22.595,62.186,0.0,1.587
15348,FW08MA015,Poor,33.0,1,NAP,1st,39.53,65.12,79.07,13.93,36.89,51.64,8,20.86,24.24,-2.298042655,-0.501689446,-0.225483034,0.450005,1.43435,-9999.0,1.780219793,8.747964859,8.922002792,3.358488083,109.844,4.109,62.381,2.072,8.716,1.728,46.439,14.85,2.14,2.053800106,22.173,8.589,65.337,2.06,1.534
12199,FW08KS042,Poor,16.82,1,SPL,4th,72.73,87.88,93.94,38.36,76.71,83.56,0,0.0,0.0,-2.575693184,-0.229482704,-0.066650781,1.19047619,1.48774,25.38921,3.776069604,5.350820576,4.05504362,4.140830527,799.659,1.336,0.427,0.215,0.369,1.188,12.259,19.01,3.81,604.0759888,75.61,3.202,0.055,1.277,19.773
14646,FW08MS086,Poor,8.63,1,CPL,1st,25.0,75.0,2.74,42.11,65.79,76.32,0,0.0,0.0,-2.893394247,-0.368371778,0.079510133,0.636381818,1.54346,-9999.0,2.6251581,7.9582057,10.143003,3.8361678,87.018,2.078,57.874,0.616,17.018,1.658,16.079,24.91,11.44,2.778300047,2.948,4.535,60.058,2.17,30.126
14043,FW08AZ074,Poor,28.08,1,XER,8th+,75.0,5.52,5.52,31.21,60.28,73.76,6,36.55,31.58,-0.876680322,-0.427550863,-0.145280016,2.500004545,1.57024,0.01196,0.773248269,2.947581969,2.043257104,1.266278326,1919.88,8.677,14.27,0.393,5.795,0.595,51.401,31.05,14.86,448372.0,1.877,1.044,25.107,0.801,66.503
14566,FW08WY092,Poor,10.92,1,WMT,1st,71.05,86.84,94.74,49.09,63.64,71.82,2,1.67,9.52,-2.572236671,-1.132907664,-0.398186837,2.1667,1.58601,-9999.0,1.006043196,2.405052423,1.653210878,1.324483871,2552.27,11.421,10.224,0.022,0.0,0.299,34.0,9.03,-4.21,5.667459965,0.0,0.0,14.738,0.0,85.262
11330,FW08GA023,Poor,0.0,1,SAP,1st,66.67,81.82,92.42,29.93,76.87,83.67,0,0.0,0.0,-2.462428689,-0.877039828,0.094852117,0.0,1.5908,-9999.0,2.2425709,5.9776721,9.0786848,3.0916901,394.991,2.2,51.969,0.308,29.894,2.609,44.115,21.85,9.05,0.698400021,34.021,4.124,61.856,0.0,0.0
9694,FW08ND018,Poor,24.57,1,NPL,4th,27.45,58.82,80.39,49.0,64.0,72.67,1,7.67,3.7,-2.69540205,-1.059121453,-1.119706209,1.5,1.59621,7.26884,1.307455881,2.641378658,2.072634097,1.611913891,742.131,2.793,0.793,0.513,5.027,1.255,44.262,12.45,-1.24,176.5110016,25.109,3.658,2.205,0.301,68.414
12206,FW08WY011,Poor,19.98,1,SPL,2nd,18.18,45.45,63.64,42.91,60.45,74.25,1,6.33,3.45,-2.714683901,-0.332971785,-0.378870948,1.84922381,1.60741,0.698,1.686225653,5.026121855,3.325109899,2.444738269,1515.87,5.057,0.331,0.109,0.061,0.184,70.007,16.89,-0.23,30.99670029,31.551,0.0,1.701,1.196,65.361
11957,FW08ND026,Poor,39.82,1,NPL,4th,33.33,60.92,73.56,21.81,44.15,55.32,1,3.33,3.57,-2.690033949,-1.837272689,-0.314258261,1.431818182,1.65286,13.80372,1.315028039,2.664324159,2.082897948,1.622976992,907.726,2.412,0.12,0.362,0.279,1.207,29.688,13.15,-0.86,498.8070068,44.315,4.18,0.093,0.377,50.509
10887,FW08NV011,Poor,35.77,1,XER,3rd,26.19,60.32,75.4,16.35,47.6,57.69,5,2.33,12.5,-2.642511343,-0.34155496,-0.949725729,1.477272727,1.70765,-9999.0,0.975924651,1.73471872,1.417624871,1.149668733,1976.28,13.988,1.28,0.0,0.0,0.0,23.925,14.69,-0.83,14.47049999,0.0,0.0,0.006,0.211,99.783
11180,FW08IN005,Poor,9.13,1,TPL,1st,23.68,51.32,69.74,50.75,66.04,74.25,1,0.33,4.0,-2.950688943,-0.884540786,-0.288576254,1.765177273,1.73957,-9999.0,4.032950401,10.05844498,12.64433289,5.403748035,254.425,0.243,4.154,0.477,7.199,0.942,18.306,15.61,4.55,3.739500046,88.688,3.538,4.164,0.168,3.442
15538,FW08NY046,Poor,4.85,1,NAP,2nd,37.56,74.65,86.38,27.3,55.97,64.85,1,0.33,3.03,-1.773104057,-0.457627316,-0.125729081,0.0,1.74796,-9999.0,2.169983387,7.666362286,9.944561005,3.416801691,380.976,4.761,54.975,0.288,34.468,1.434,21.284,14.12,2.63,4.015699863,18.192,3.611,54.464,0.695,23.037
15574,FW08OH013,Poor,9.15,1,SAP,1st,31.11,64.44,75.56,37.46,62.54,73.2,4,38.33,11.76,-2.911219133,-0.808396576,-0.348105528,1.5,1.81183,1.75049,1.791975,7.7129111,12.94947,3.1337974,301.585,6.927,36.296,0.415,2.302,1.655,14.267,16.86,4.54,3.522599936,43.153,7.358,44.609,0.0,4.88
11240,FW08IA023,Poor,10.8,1,TPL,1st,68.55,83.87,89.52,58.62,71.72,80.0,1,0.33,3.85,-3.389547918,-0.306193137,-0.277216553,0.060609091,1.83859,3.71947,4.519598484,7.004448891,6.041365623,5.091727734,340.087,3.572,3.333,1.329,15.419,1.314,8.59,16.95,4.4,11.66310024,85.964,9.013,3.48,0.039,0.887
12954,FW08MS009,Poor,6.58,1,CPL,1st,28.57,71.43,100.0,27.66,65.96,74.47,0,0.0,0.0,-2.289545289,0.029936902,0.155474062,0.0,1.8646,-9999.0,3.0176718,9.0837965,14.016919,4.3952217,69.187,3.602,80.514,0.152,0.0,1.72,34.062,25.43,11.75,1.630800009,0.0,4.415,62.251,20.143,13.19
13905,FW08AL027,Poor,22.25,1,CPL,1st,60.0,90.0,7.87,32.0,67.2,76.8,4,37.01,19.05,-3.0114704,-0.396954096,-0.008572536,0.113636364,1.92839,-9999.0,1.8663014,7.5958266,10.805417,3.1650617,58.21,2.957,84.978,0.102,0.0,0.537,20.878,24.57,11.13,2.906100035,0.062,2.818,66.987,10.561,19.573
14534,FW08WY004,Poor,33.87,1,NPL,5th,76.34,92.37,98.47,45.45,70.91,82.27,2,14.67,11.76,-2.129775515,-1.016086822,-1.026452336,1.5,2.02243,40.66423,1.33949312,3.431487521,2.313631723,1.815276047,1480.28,3.01,0.106,0.213,0.907,0.276,40.26,14.97,-0.84,2469.100098,1.227,0.528,0.212,0.34,95.453
14536,FW08WY009,Poor,20.83,1,XER,3rd,97.73,16.0,16.0,31.38,74.47,88.83,5,15.67,31.25,-3.72240398,-0.207608311,-0.240503847,1.234854545,2.11301,0.87763,0.857555628,2.44836235,1.697589159,1.218968431,2293.14,11.606,9.435,0.109,0.0,0.512,45.453,13.48,-2.58,25.62739944,0.941,0.0,8.377,1.833,88.816
14546,FW08WY028,Poor,27.93,1,XER,1st,41.94,70.97,83.87,75.84,84.56,89.93,4,10.0,19.05,-2.02174828,-0.361510743,-0.085464528,1.5,2.14837,-9999.0,1.089684844,2.406039715,1.672890544,1.389653921,2425.12,10.339,12.448,0.02,0.0,0.637,45.205,10.77,-4.79,5.540699959,0.0,0.0,31.872,0.292,67.836
10888,FW08NV012,Poor,15.42,1,XER,2nd,66.67,91.67,4.0,34.26,69.55,86.16,4,15.0,22.22,-1.727907896,-1.082351291,-0.996069706,0.0,2.26829,-9999.0,0.379377753,0.952065587,0.872721851,0.509654641,1890.38,4.867,0.0,0.026,0.0,0.285,32.998,13.82,-0.95,9.799500465,0.0,0.0,0.0,0.147,99.853
15405,FW08MN008,Poor,10.0,1,UMW,2nd,22.81,61.4,75.44,37.37,64.65,75.76,3,1.0,10.71,-3.726609154,-0.075955785,0.124000042,0.0,2.32105,-9999.0,2.939806461,5.003716946,4.361783028,3.413069963,274.948,0.829,29.396,1.168,19.669,2.513,80.611,12.49,0.75,10.16670036,43.94,7.119,28.605,13.82,6.339
11004,FW08OR002,Poor,19.6,1,XER,3rd,40.54,77.03,86.49,23.62,52.36,70.47,1,1.0,3.85,-3.020439045,-0.216453718,-2.0,2.6834,2.35898,7.94375,0.460594651,1.490934825,1.04505868,0.694449335,991.9,10.457,0.26,0.055,0.374,0.755,23.433,16.04,2.61,79.31600189,2.243,0.765,0.454,0.881,95.658
