OBJECTID,name,reportdt,confirmed,recovered,deaths,active,GlobalID,tested,Negative,Pending,MaleCases,FemaleCases,Cases0to19,Cases20to29,Cases30to39,Cases40to49,Cases50to59,Cases60to69,Cases70to79,Cases80plus,NewCases,MaleDeaths,FemaleDeaths,Deaths0to19,Deaths20to29,Deaths30to39,Deaths40to49,Deaths50to59,Deaths60to69,Deaths70to79,Deaths80plus,AsianCases,BlackCases,HispanicCases,NativeAmCases,OtherCases,WhiteCases,CurrentlyHospitalizedCases,PercAsianCases,PercBlackCases,PercHispanicCases,PercNativeAmCases,PercOtherCases,PercWhiteCases,PercPopAsianCases,PercPopBlackCases,PercPopHispanicCases,PercPopNativeAmCases,PercPopOtherCases,PercPopWhiteCases,NewDailyDeaths,NewDailyTested,DailyPercentPositive,TotalPercentPositive,NewDailyNegative,ThreeDayAvg,SevenDayAvg,Cases0to9,Cases10to19,Deaths0to9,Deaths10to19,TotalDoses,TotalRecipients,MalesVaccinated,FemalesVaccinated,Vaccinated0to9,Vaccinated10to19,Vaccinated20to29,Vaccinated30to39,Vaccinated40to49,Vaccinated50to59,Vaccinated60to69,Vaccinated70to79,Vaccinated80plus,NewDailyDoses,NewDailyRecipients,Total1DoseRecipients,Total2DoseRecipients,TotalJJDoses,TotalJJRecipients,TotalVaccinated,Pfizer3DoseRecipients,Moderna3DoseRecipients,Total3DoseRecipients,PartialVaccinated
612,South Dakota,2021/12/25 09:15:03.390+00,175677,166131,2456,7090,359e7c2d-e67f-4514-b8a9-d5b08ca9d9d8,0,,0,83873.0,91804.0,,29860.0,29318.0,24525.0,23342.0,19603.0,10237.0,6787.0,0,1325.0,1131.0,,11.0,39.0,63.0,179.0,371.0,68.0,1225.0,2305.0,4148.0,7265.0,21046.0,5963.0,134950.0,237.0,1.31206703211007,2.36115143131998,4.1354303636788,11.9799404589104,3.39429748914201,76.8171132248388,18.2069510268562,25.5402992426575,22.7066729176434,27.9380334789131,19.8799799966661,18.4847314337686,0.0,0.0,,,0.0,552.0,345.714,10613.0,21392.0,0.0,0.0,1075758.0,492378.0,222738.0,256706.0,,,,,,,,,,0.0,0.0,95645.0,409511.0,35409.0,35409.0,605702.0,,,,
613,South Dakota,2021/12/27 17:21:00+00,176186,166493,2469,7224,aae6acb8-dfd3-4790-8506-7764d71c5c55,0,,0,84113.0,92073.0,,29962.0,29392.0,24609.0,23402.0,19656.0,10255.0,6797.0,509,1333.0,1136.0,,11.0,40.0,63.0,182.0,372.0,570.0,1231.0,2313.0,4158.0,7291.0,21103.0,5908.0,135413.0,244.0,1.31281713643536,2.36000590285267,4.13824026880683,11.9776826762626,3.35327438048426,76.8579796351583,18.2701421800948,25.6018718059233,22.7879356149398,28.0136995393663,19.6966161026838,18.5481507050086,13.0,,,,,169.667,370.429,10657.0,21456.0,0.0,0.0,1079147.0,492789.0,223007.0,256869.0,,,,,,,,,,3389.0,411.0,95836.0,410037.0,35464.0,35464.0,608425.0,90868.0,72056.0,162924.0,60372.0
614,South Dakota,2021/12/28 17:33:00+00,177451,167712,2468,7271,12b37c20-412a-42df-99b3-23c7793bba37,0,,0,84690.0,92761.0,,30212.0,29633.0,24798.0,23549.0,19782.0,10299.0,6840.0,1265,1333.0,1135.0,,11.0,40.0,62.0,182.0,372.0,570.0,1231.0,2324.0,4187.0,7339.0,21274.0,5905.0,136422.0,228.0,1.30965731385002,2.3595246011575,4.13578959825529,11.9886616587114,3.32767919031169,76.8786876377141,18.3570300157978,25.7804322393941,22.9379590561025,28.2406977207259,19.6866144357393,18.6863581449247,1.0,,,,,591.3,442.3,10742.0,21596.0,0.0,0.0,1083921.0,494061.0,223652.0,257509.0,,,,,,,,,,4774.0,1272.0,96780.0,410699.0,35545.0,35545.0,611672.0,92425.0,73003.0,165428.0,61235.0
615,South Dakota,2021/12/29 17:35:00+00,178395,168050,2474,7871,453a1071-664c-455f-98e1-b93af50e139e,0,,0,85128.0,93267.0,,30394.0,29815.0,24956.0,23654.0,19878.0,10337.0,6861.0,944,1334.0,1140.0,,11.0,40.0,62.0,182.0,377.0,570.0,1232.0,2329.0,4218.0,7375.0,21376.0,5877.0,137220.0,237.0,1.30552986350514,2.36441604305053,4.13408447546176,11.9823986098265,3.29437484234424,76.9191961658118,18.3965244865719,25.9713071855181,23.0504766369745,28.3761001446947,19.5932655442574,18.7956639299128,6.0,,,,,906.0,510.571,10812.0,21688.0,0.0,0.0,1086372.0,494645.0,223941.0,257807.0,,,,,,,,,,2451.0,584.0,97123.0,411111.0,35585.0,35585.0,613406.0,93148.0,73562.0,166710.0,61538.0
616,South Dakota,2021/12/31 17:31:00+00,179204,168395,2486,8323,c03790b0-564a-4ee0-b1fa-e32f11749a7d,0,,0,85478.0,93726.0,,30567.0,30001.0,25069.0,23759.0,19941.0,10363.0,6880.0,0,1341.0,1145.0,,11.0,41.0,62.0,185.0,378.0,577.0,1232.0,2341.0,4248.0,7412.0,21423.0,5831.0,137949.0,240.0,1.30633244793643,2.37048280172318,4.13606839133055,11.9545322649048,3.25383361978527,76.9787504743198,18.4913112164297,26.1560248753156,23.1661197062041,28.4384914577,19.4399066511085,18.8955184628155,0.0,,,,,1006.0,565.0,10876.0,21748.0,0.0,0.0,1088956.0,495026.0,224146.0,257980.0,,,,,,,,,,0.0,0.0,97260.0,411547.0,35653.0,35653.0,615482.0,93931.0,74351.0,168282.0,61607.0
617,South Dakota,2021/12/30 17:31:00+00,179204,168395,2486,8323,08479c84-13d8-4878-80ca-8a98b3923192,0,,0,85478.0,93726.0,,30567.0,30001.0,25069.0,23759.0,19941.0,10363.0,6880.0,809,1341.0,1145.0,,11.0,41.0,62.0,185.0,378.0,577.0,1232.0,2341.0,4248.0,7412.0,21423.0,5831.0,137949.0,240.0,1.30633244793643,2.37048280172318,4.13606839133055,11.9545322649048,3.25383361978527,76.9787504743198,18.4913112164297,26.1560248753156,23.1661197062041,28.4384914577,19.4399066511085,18.8955184628155,12.0,,,,,1006.0,565.0,10876.0,21748.0,0.0,0.0,1088956.0,495026.0,224146.0,257980.0,,,,,,,,,,2584.0,381.0,97260.0,411547.0,35653.0,35653.0,615482.0,93931.0,74351.0,168282.0,61607.0
618,South Dakota,2022/01/02 11:42:04.797+00,179204,168395,2486,8323,ccb83923-c071-4a12-8ea7-32df90e9b5cd,0,,0,85478.0,93726.0,,30567.0,30001.0,25069.0,23759.0,19941.0,10363.0,6880.0,0,1341.0,1145.0,,11.0,41.0,62.0,185.0,378.0,577.0,1232.0,2341.0,4248.0,7412.0,21423.0,5831.0,137949.0,240.0,1.30633244793643,2.37048280172318,4.13606839133055,11.9545322649048,3.25383361978527,76.9787504743198,18.4913112164297,26.1560248753156,23.1661197062041,28.4384914577,19.4399066511085,18.8955184628155,0.0,0.0,,,0.0,1006.0,565.0,10876.0,21748.0,0.0,0.0,1088956.0,495026.0,224146.0,257980.0,,,,,,,,,,0.0,0.0,97260.0,411547.0,35653.0,35653.0,615482.0,,,,
619,South Dakota,2022/01/01 11:44:45.090+00,179204,168395,2486,8323,57682166-4247-45bb-9693-6c67534fc0c8,0,,0,85478.0,93726.0,,30567.0,30001.0,25069.0,23759.0,19941.0,10363.0,6880.0,0,1341.0,1145.0,,11.0,41.0,62.0,185.0,378.0,577.0,1232.0,2341.0,4248.0,7412.0,21423.0,5831.0,137949.0,240.0,1.30633244793643,2.37048280172318,4.13606839133055,11.9545322649048,3.25383361978527,76.9787504743198,18.4913112164297,26.1560248753156,23.1661197062041,28.4384914577,19.4399066511085,18.8955184628155,0.0,0.0,,,0.0,1006.0,565.0,10876.0,21748.0,0.0,0.0,1088956.0,495026.0,224146.0,257980.0,,,,,,,,,,0.0,0.0,97260.0,411547.0,35653.0,35653.0,615482.0,,,,
620,South Dakota,2022/01/03 18:01:00+00,179983,168711,2494,8778,9ceaeb76-2cf0-4404-a8fe-57e0ed2f62e3,0,,0,85849.0,94134.0,,30723.0,30170.0,25187.0,23844.0,20014.0,10405.0,6894.0,779,1347.0,1147.0,,11.0,41.0,63.0,186.0,379.0,580.0,1234.0,2353.0,4293.0,7451.0,21464.0,5792.0,138630.0,238.0,1.30734569375997,2.38522527127562,4.13983542890162,11.9255707483485,3.21808170771684,77.0239411499975,18.5860979462875,26.4331014100117,23.2880137521488,28.4929179222365,19.3098849808301,18.9887982116587,8.0,,,,,259.667,658.0,10920.0,21826.0,0.0,0.0,1092524.0,496547.0,224867.0,258785.0,,,,,,,,,,3568.0,1521.0,98393.0,412072.0,35692.0,35692.0,617425.0,94597.0,75064.0,169661.0,62701.0
621,South Dakota,2022/01/04 18:17:00+00,183030,169779,2498,10753,2ed4e0e0-bf32-41c7-a5b0-68e823aa3221,0,,0,87235.0,95795.0,,31395.0,30763.0,25597.0,24210.0,20277.0,10544.0,6968.0,3047,1348.0,1150.0,,11.0,41.0,63.0,187.0,380.0,580.0,1236.0,2392.0,4402.0,7555.0,21835.0,5964.0,140882.0,261.0,1.30688958094301,2.40507020706988,4.12773862208381,11.9297382942687,3.25848221603016,76.9720810796044,18.8941548183254,27.104242349609,23.6130645413346,28.9854110525547,19.8833138856476,19.2972651637806,4.0,,,,,1275.333,797.0,11143.0,22133.0,0.0,0.0,1097505.0,497474.0,225381.0,259206.0,,,,,,,,,,4981.0,927.0,92300.0,412843.0,35802.0,35802.0,621151.0,96392.0,76114.0,172506.0,56498.0
622,South Dakota,2022/01/05 17:02:00+00,185284,170199,2507,12578,9517a862-e4a8-4e8d-b0d7-8232ce503363,0,,0,88224.0,97060.0,,31954.0,31154.0,25939.0,24462.0,20441.0,10629.0,7004.0,2254,1354.0,1153.0,,11.0,42.0,65.0,187.0,381.0,583.0,1238.0,2433.0,4470.0,7648.0,22368.0,6050.0,142315.0,287.0,1.3131193195311,2.41251268323223,4.1277174499687,12.0722782323352,3.26525765851342,76.8091146564193,19.218009478673,27.5229357798165,23.9037349585873,29.6929550915294,20.1700283380563,19.4935498628884,9.0,,,,,2026.667,984.143,11293.0,22408.0,0.0,0.0,1098716.0,497502.0,225440.0,259185.0,,,,,,,,,,1211.0,28.0,92061.0,413170.0,35822.0,35822.0,622232.0,96798.0,76442.0,173240.0,56239.0
623,South Dakota,2022/01/06 17:51:00+00,187467,170592,2520,14355,33edfb2e-3f35-476d-84da-fb8e8d5fc283,0,,0,89221.0,98246.0,,32529.0,31605.0,26241.0,24690.0,20595.0,10703.0,7027.0,2183,1361.0,1159.0,,11.0,43.0,67.0,188.0,385.0,583.0,1243.0,2470.0,4557.0,7778.0,22633.0,6163.0,143866.0,305.0,1.3175652248129,2.43082782569732,4.14899689011933,12.0730581915751,3.28751193543397,76.7420399323614,19.5102685624013,28.058617080229,24.3100484450695,30.0447358988995,20.5467577929655,19.7059975728089,13.0,,,,,2494.667,1180.429,11418.0,22656.0,0.0,0.0,1101445.0,498380.0,225891.0,259631.0,,,,,,,,,,2729.0,878.0,92629.0,413557.0,35886.0,35886.0,623952.0,97561.0,76948.0,174509.0,56743.0
624,South Dakota,2022/01/07 16:50:00+00,189411,170962,2522,15927,49e78add-d579-4854-ad97-61c8560528ef,0,,0,90063.0,99348.0,,33038.0,31980.0,26538.0,24906.0,20723.0,10758.0,7051.0,1944,1363.0,1159.0,,11.0,43.0,67.0,188.0,386.0,583.0,1244.0,2502.0,4617.0,7878.0,22811.0,6258.0,145345.0,301.0,1.32093700999414,2.43755642491724,4.1592093384228,12.0431231554662,3.30392638231148,76.7352476888882,19.7630331753554,28.4280524598239,24.6225972808251,30.2810264034727,20.8634772462077,19.9085831066403,2.0,,,,,2127.0,1458.143,11557.0,22860.0,0.0,0.0,1103823.0,499002.0,226220.0,259910.0,,,,,,,,,,2378.0,622.0,92978.0,413937.0,35938.0,35938.0,625574.0,98228.0,77471.0,175699.0,57040.0
625,South Dakota,2022/01/09 09:06:59.897+00,189411,170962,2522,15927,104c7275-6514-4ad6-bf50-cccafb7ec43a,0,,0,90063.0,99348.0,,33038.0,31980.0,26538.0,24906.0,20723.0,10758.0,7051.0,0,1363.0,1159.0,,11.0,43.0,67.0,188.0,386.0,583.0,1244.0,2502.0,4617.0,7878.0,22811.0,6258.0,145345.0,301.0,1.32093700999414,2.43755642491724,4.1592093384228,12.0431231554662,3.30392638231148,76.7352476888882,19.7630331753554,28.4280524598239,24.6225972808251,30.2810264034727,20.8634772462077,19.9085831066403,0.0,0.0,,,0.0,2127.0,1458.143,11557.0,22860.0,0.0,0.0,1103823.0,499002.0,226220.0,259910.0,,,,,,,,,,0.0,0.0,92978.0,413937.0,35938.0,35938.0,625574.0,,,,
626,South Dakota,2022/01/08 09:09:24.468+00,189411,170962,2522,15927,b68fd729-2683-4a72-bbf4-363663197ed8,0,,0,90063.0,99348.0,,33038.0,31980.0,26538.0,24906.0,20723.0,10758.0,7051.0,0,1363.0,1159.0,,11.0,43.0,67.0,188.0,386.0,583.0,1244.0,2502.0,4617.0,7878.0,22811.0,6258.0,145345.0,301.0,1.32093700999414,2.43755642491724,4.1592093384228,12.0431231554662,3.30392638231148,76.7352476888882,19.7630331753554,28.4280524598239,24.6225972808251,30.2810264034727,20.8634772462077,19.9085831066403,0.0,0.0,,,0.0,2127.0,1458.143,11557.0,22860.0,0.0,0.0,1103823.0,499002.0,226220.0,259910.0,,,,,,,,,,0.0,0.0,92978.0,413937.0,35938.0,35938.0,625574.0,,,,
627,South Dakota,2022/01/10 17:38:00+00,191094,171347,2528,17219,68a810d4-1394-4efe-bdb0-acca9a761e87,0,,0,90811.0,100283.0,,33447.0,32294.0,26783.0,25084.0,20856.0,10813.0,7081.0,1638,1368.0,1160.0,,11.0,43.0,67.0,188.0,387.0,584.0,1248.0,2538.0,4685.0,7956.0,22996.0,6373.0,146546.0,307.0,1.32814217086879,2.45167299862895,4.16339602499294,12.0338681486598,3.33500790187028,76.6879127549792,20.0473933649289,28.8467458900314,24.8663853727145,30.5266092312594,21.2468744790798,20.0730896827941,6.0,,,,,546.0,1580.857,11681.0,23055.0,0.0,0.0,1106775.0,499859.0,226634.0,260371.0,,,,,,,,,,2952.0,857.0,93550.0,414335.0,36018.0,36018.0,627544.0,99041.0,78150.0,177191.0,57532.0
628,South Dakota,2022/01/11 17:50:00+00,195204,172201,2528,20475,e74054c2-ac7a-43b6-9c77-0592103cb7b3,0,,0,92630.0,102574.0,,34338.0,33100.0,27383.0,25532.0,21167.0,10963.0,7164.0,4110,1368.0,1160.0,,11.0,43.0,67.0,188.0,387.0,584.0,1248.0,2605.0,4847.0,8166.0,23439.0,6629.0,149518.0,315.0,1.33450134218561,2.4830433802586,4.18331591565747,12.0074383721645,3.39593450953874,76.5957664801951,20.5766192733017,29.8442214149375,25.5227379278012,31.1146805432027,22.1003500583431,20.4801783958075,0.0,,,,,1916.0,1732.714,12033.0,23524.0,0.0,0.0,1111197.0,500760.0,227170.0,260761.0,,,,,,,,,,4422.0,901.0,93928.0,415022.0,36097.0,36097.0,630808.0,100765.0,78924.0,179689.0,57831.0
629,South Dakota,2022/01/12 17:20:00+00,197912,172635,2534,22743,f6db08ee-f2ac-4cf5-9ed6-5ff922360764,0,,0,93903.0,104009.0,,34851.0,33594.0,27815.0,25819.0,21392.0,11048.0,7209.0,2708,1371.0,1163.0,,11.0,43.0,68.0,188.0,390.0,584.0,1249.0,2647.0,4926.0,8294.0,23749.0,6765.0,151531.0,336.0,1.33746311491976,2.48898500343587,4.1907514450867,11.9997776789684,3.41818586038239,76.5648368972068,20.9083728278041,30.3306446647374,25.9228004375684,31.5261977140885,22.5537589598266,20.7559084023001,6.0,,,,,2818.667,1797.571,12279.0,23905.0,1.0,0.0,1112775.0,501177.0,227400.0,260947.0,,,,,,,,,,1578.0,417.0,94105.0,415272.0,36134.0,36134.0,631901.0,101254.0,79241.0,180495.0,57971.0
630,South Dakota,2022/01/13 18:36:00+00,200496,173156,2544,24796,c2b2c849-d3e1-4cd2-9f32-e9f6ae32ff66,0,,0,95159.0,105337.0,,35349.0,34093.0,28198.0,26114.0,21590.0,11138.0,7243.0,2584,1380.0,1164.0,,11.0,43.0,68.0,190.0,393.0,587.0,1251.0,2704.0,4982.0,8437.0,24044.0,6911.0,153418.0,343.0,1.34865533476977,2.48483760274519,4.20806400127683,11.992259197191,3.44695156013088,76.5192323038864,21.3586097946288,30.6754510190259,26.3697452726989,31.9178027638024,23.0405067511252,21.0143796006367,10.0,,,,,3134.0,1854.9,12499.0,24272.0,1.0,0.0,1114742.0,501568.0,227590.0,261138.0,,,,,,,,,,1967.0,,94239.0,415592.0,36160.0,36160.0,633360.0,101855.0,79753.0,181608.0,58079.0
631,South Dakota,2022/01/14 19:05:00+00,203137,173743,2559,26835,068ad6a8-1cb3-4297-9f07-c2ef8f7507dc,0,,0,96384.0,106753.0,,35876.0,34577.0,28618.0,26425.0,21782.0,11210.0,7287.0,2641,1388.0,1171.0,,11.0,43.0,69.0,191.0,399.0,591.0,1254.0,2733.0,5060.0,8537.0,24347.0,7063.0,155397.0,349.0,1.34539744113579,2.49092976661071,4.20258249358807,11.9855073177215,3.47696382244495,76.498619158499,21.5876777251185,31.1557170124992,26.6822941084544,32.3200276114747,23.5472578763127,21.2854524684205,15.0,,,,,2644.333,1954.429,12711.0,24651.0,1.0,0.0,1116389.0,502026.0,227827.0,261370.0,,,,,,,,,,1647.0,458.0,94480.0,415872.0,36217.0,36217.0,634490.0,102264.0,80137.0,182401.0,58263.0
632,South Dakota,2022/01/16 11:02:01.193+00,203137,173743,2559,26835,458a5423-e12f-4094-b3e8-976aadb325b4,0,,0,96384.0,106753.0,,35876.0,34577.0,28618.0,26425.0,21782.0,11210.0,7287.0,0,1388.0,1171.0,,11.0,43.0,69.0,191.0,399.0,591.0,1254.0,2733.0,5060.0,8537.0,24347.0,7063.0,155397.0,349.0,1.34539744113579,2.49092976661071,4.20258249358807,11.9855073177215,3.47696382244495,76.498619158499,21.5876777251185,31.1557170124992,26.6822941084544,32.3200276114747,23.5472578763127,21.2854524684205,0.0,0.0,,,0.0,2644.333,1954.429,12711.0,24651.0,1.0,0.0,1116389.0,502026.0,227827.0,261370.0,,,,,,,,,,0.0,0.0,94480.0,415872.0,36217.0,36217.0,634490.0,,,,
633,South Dakota,2022/01/15 11:03:29.607+00,203137,173743,2559,26835,b7358ded-9af0-40f4-9e3c-391fd1d16dfa,0,,0,96384.0,106753.0,,35876.0,34577.0,28618.0,26425.0,21782.0,11210.0,7287.0,0,1388.0,1171.0,,11.0,43.0,69.0,191.0,399.0,591.0,1254.0,2733.0,5060.0,8537.0,24347.0,7063.0,155397.0,349.0,1.34539744113579,2.49092976661071,4.20258249358807,11.9855073177215,3.47696382244495,76.498619158499,21.5876777251185,31.1557170124992,26.6822941084544,32.3200276114747,23.5472578763127,21.2854524684205,0.0,0.0,,,0.0,2644.333,1954.429,12711.0,24651.0,1.0,0.0,1116389.0,502026.0,227827.0,261370.0,,,,,,,,,,0.0,0.0,94480.0,415872.0,36217.0,36217.0,634490.0,,,,
634,South Dakota,2022/01/17 08:56:06.303+00,203137,173743,2559,26835,46584708-a9ca-4bbb-aa5a-e1ff3551c24f,0,,0,96384.0,106753.0,,35876.0,34577.0,28618.0,26425.0,21782.0,11210.0,7287.0,0,1388.0,1171.0,,11.0,43.0,69.0,191.0,399.0,591.0,1254.0,2733.0,5060.0,8537.0,24347.0,7063.0,155397.0,349.0,1.34539744113579,2.49092976661071,4.20258249358807,11.9855073177215,3.47696382244495,76.498619158499,21.5876777251185,31.1557170124992,26.6822941084544,32.3200276114747,23.5472578763127,21.2854524684205,0.0,0.0,,,0.0,2644.333,1954.429,12711.0,24651.0,1.0,0.0,1116389.0,502026.0,227827.0,261370.0,,,,,,,,,,0.0,0.0,94480.0,415872.0,36217.0,36217.0,634490.0,,,,
635,South Dakota,2022/01/18 17:01:00+00,205402,174029,2560,28813,5acd011c-680d-416c-a893-20b4bd3da602,0,,0,97444.0,107956.0,,36327.0,34961.0,28954.0,26717.0,21967.0,11276.0,7323.0,2265,1389.0,1171.0,,11.0,43.0,69.0,191.0,399.0,591.0,1254.0,2760.0,5122.0,8643.0,24632.0,7205.0,157040.0,348.0,1.34370648776545,2.49364660519372,4.20784607744813,11.99209355313,3.50775552331526,76.4549517531475,21.8009478672986,31.5374669047472,27.0135958743554,32.6983579137407,24.0206701116853,21.5105018477883,1.0,,,,,755.0,1456.857,12892.0,24985.0,2.0,0.0,1119209.0,502801.0,228216.0,261759.0,,,,,,,,,,2820.0,775.0,95031.0,416205.0,36286.0,36286.0,636388.0,103299.0,80598.0,183897.0,58745.0
636,South Dakota,2022/01/19 19:15:00+00,211885,176551,2573,32761,53b210e6-f827-41df-9d88-d28521d3d373,0,,0,100412.0,111473.0,,37448.0,36167.0,29898.0,27495.0,22510.0,11563.0,7495.0,6483,1397.0,1176.0,,11.0,44.0,69.0,194.0,400.0,594.0,1259.0,2850.0,5292.0,8941.0,25277.0,7602.0,161923.0,392.0,1.345069259268,2.49758123510395,4.21974184109305,11.929584444392,3.58779526630012,76.4202279538429,22.5118483412322,32.584200480266,27.944991404907,33.5545791241322,25.3442240373396,22.179349151168,13.0,,,,,2916.0,1996.143,13456.0,25853.0,2.0,0.0,1124636.0,504563.0,229092.0,262646.0,,,,,,,,,,5427.0,1762.0,96231.0,416940.0,36457.0,36457.0,639900.0,105110.0,81393.0,186503.0,59774.0
637,South Dakota,2022/01/20 18:27:00+00,214473,177805,2582,34086,dd17150f-81e2-4b0e-8eff-73af07456b92,0,,0,101599.0,112874.0,,37878.0,36641.0,30271.0,27800.0,22753.0,11695.0,7548.0,2588,1405.0,1177.0,,11.0,44.0,69.0,195.0,401.0,597.0,1263.0,2887.0,5346.0,9025.0,25811.0,7764.0,163640.0,403.0,1.34609018384599,2.4926214488537,4.20798888438172,12.0346150797536,3.62003608845869,76.2986483147063,22.8041074249605,32.9166923219014,28.2075324269417,34.2634506378516,25.8843140523421,22.4145346559607,9.0,,,,,3778.667,1996.714,13686.0,26201.0,2.0,0.0,1125727.0,504663.0,229195.0,262672.0,,,,,,,,,,1091.0,100.0,96154.0,417186.0,36478.0,36478.0,640792.0,105485.0,81643.0,187128.0,59676.0
638,South Dakota,2022/01/21 17:51:00+00,216656,178859,2601,35196,2c8c9720-a1da-4824-aaf2-99e76e5c838b,0,,0,102583.0,114073.0,,38267.0,37074.0,30582.0,28048.0,22924.0,11793.0,7614.0,2183,1414.0,1187.0,,11.0,44.0,69.0,198.0,410.0,601.0,1266.0,2910.0,5387.0,9133.0,26181.0,7909.0,165136.0,397.0,1.34314304704232,2.48643010117421,4.21543829850085,12.0841333727199,3.65048740861089,76.2203677719518,22.9857819905213,33.1691398312912,28.5450851695577,34.754616293425,26.3677279546591,22.6194487591465,19.0,,,,,3751.333,1931.286,13869.0,26485.0,0.0,0.0,1127756.0,505142.0,229441.0,262910.0,,,,,,,,,,2029.0,479.0,96379.0,417556.0,36524.0,36524.0,642194.0,106046.0,82068.0,188114.0,59855.0
639,South Dakota,2022/01/23 09:06:21.216+00,216656,178859,2601,35196,9a9209d4-4aee-4b00-83a8-8e414ccc2f3b,0,,0,102583.0,114073.0,,38267.0,37074.0,30582.0,28048.0,22924.0,11793.0,7614.0,0,1414.0,1187.0,,11.0,44.0,69.0,198.0,410.0,601.0,1266.0,2910.0,5387.0,9133.0,26181.0,7909.0,165136.0,397.0,1.34314304704232,2.48643010117421,4.21543829850085,12.0841333727199,3.65048740861089,76.2203677719518,22.9857819905213,33.1691398312912,28.5450851695577,34.754616293425,26.3677279546591,22.6194487591465,0.0,0.0,,,0.0,3751.333,1931.286,13869.0,26485.0,0.0,0.0,1127756.0,505142.0,229441.0,262910.0,,,,,,,,,,0.0,0.0,96379.0,417556.0,36524.0,36524.0,642194.0,,,,
640,South Dakota,2022/01/22 09:08:42.685+00,216656,178859,2601,35196,62cc1176-2064-44b4-99e7-995d332decb0,0,,0,102583.0,114073.0,,38267.0,37074.0,30582.0,28048.0,22924.0,11793.0,7614.0,0,1414.0,1187.0,,11.0,44.0,69.0,198.0,410.0,601.0,1266.0,2910.0,5387.0,9133.0,26181.0,7909.0,165136.0,397.0,1.34314304704232,2.48643010117421,4.21543829850085,12.0841333727199,3.65048740861089,76.2203677719518,22.9857819905213,33.1691398312912,28.5450851695577,34.754616293425,26.3677279546591,22.6194487591465,0.0,0.0,,,0.0,3751.333,1931.286,13869.0,26485.0,0.0,0.0,1127756.0,505142.0,229441.0,262910.0,,,,,,,,,,0.0,0.0,96379.0,417556.0,36524.0,36524.0,642194.0,,,,
641,South Dakota,2022/01/24 16:54:00+00,218543,179690,2606,36247,2acf5703-8bd6-4693-8259-94dd22571e26,0,,0,103434.0,115109.0,,38645.0,37420.0,30833.0,28242.0,23092.0,11886.0,7658.0,1887,1418.0,1188.0,,11.0,44.0,69.0,198.0,410.0,603.0,1269.0,2929.0,5430.0,9215.0,26434.0,8035.0,166500.0,392.0,1.34023967823266,2.48463689068055,4.21656150048274,12.0955601414825,78.8215591439671,1.0414426451545,23.1358609794629,33.4339018533342,28.8013752148773,35.0904674038576,574.292382063677,0.311754344151593,5.0,,,,,629.0,2200.9,14044.0,26723.0,2.0,0.0,1129340.0,505596.0,229651.0,263147.0,,,,,,,,,,1584.0,454.0,96564.0,417850.0,36548.0,36548.0,643263.0,106517.0,82348.0,188865.0,60016.0
642,South Dakota,2022/01/25 17:07:00+00,221372,182608,2609,36155,81a48dd6-4c8c-4114-8d6f-711581203d22,0,,0,104732.0,116640.0,,39131.0,37922.0,31239.0,28579.0,23367.0,12074.0,7748.0,2829,1419.0,1190.0,,11.0,44.0,69.0,198.0,411.0,603.0,1271.0,2963.0,5481.0,9343.0,26738.0,8293.0,168554.0,423.0,1.33847099000777,2.47592288094249,4.22049762390908,12.0783116202591,3.74618289575917,76.1406139891224,23.4044233807267,33.7479219259898,29.2014377246445,35.4940197262747,27.6479413235539,23.0876281740455,3.0,,,,,1572.0,2281.429,14298.0,27014.0,2.0,0.0,1132300.0,506344.0,230038.0,263520.0,,,,,,,,,,2960.0,748.0,96899.0,418351.0,36592.0,36592.0,645304.0,107535.0,82826.0,190361.0,60307.0
643,South Dakota,2022/01/26 17:11:00+00,222880,184723,2623,35534,ffd6026d-86f6-4374-870b-d3c0145d5826,0,,0,105397.0,117483.0,,39373.0,38142.0,31441.0,28756.0,23535.0,12174.0,7826.0,1508,1425.0,1198.0,,11.0,44.0,69.0,200.0,417.0,606.0,1274.0,2979.0,5507.0,9403.0,26920.0,8423.0,169648.0,396.0,1.33659368269921,2.47083632447954,4.21886216798277,12.078248384781,3.77916367552046,76.116295764537,23.5308056872038,33.9080105904809,29.3889670260978,35.735620129827,28.0813468911485,23.2374784607335,14.0,,,,,2074.667,1570.714,14427.0,27206.0,2.0,0.0,1133628.0,506684.0,230192.0,263716.0,,,,,,,,,,1328.0,340.0,97033.0,418602.0,36606.0,36606.0,646201.0,107908.0,83085.0,190993.0,60427.0
644,South Dakota,2022/01/27 17:19:00+00,224238,186857,2628,34753,9b3b1d0b-cdb8-4cee-9d14-4bf175a07918,0,,0,105987.0,118251.0,,39597.0,38370.0,31634.0,28915.0,23685.0,12252.0,7862.0,1358,1427.0,1201.0,,11.0,44.0,69.0,200.0,420.0,608.0,1274.0,2995.0,5534.0,9466.0,27110.0,8505.0,170628.0,404.0,1.33563445981502,2.46791355613232,4.22140761155558,12.0898331237346,3.79284510207904,76.0923661466834,23.6571879936809,34.0742565112986,29.5858727926238,35.9878403313377,28.3547257876313,23.3717136352803,5.0,,,,,1898.333,1395.0,14564.0,27359.0,2.0,0.0,1134801.0,506928.0,230331.0,263826.0,,,,,,,,,,1173.0,244.0,97041.0,418867.0,36626.0,36626.0,647087.0,108259.0,83335.0,191594.0,60415.0
