OBJECTID,DFIRM_ID,XS_LN_ID,XS_LTR,START_ID,STREAM_STN,XS_LN_TYP,WTR_NM,WSEL_REG,LEN_UNIT,V_DATUM,SOURCE_CIT,BED_ELEV,TOP_WIDTH,XS_AREA,AREA_UNIT,VELOCITY,VEL_UNIT
25396,50021C,50021C_3571,AP,50021C_2408,59605.0,"LETTERED, MAPPED",Castleton River,427.2,Feet,NAVD88,50021C_FIS1,,,,,,
25397,50021C,50021C_3257,A,50021C_2417,46995.0,"LETTERED, MAPPED",Otter Creek,367.4,Feet,NAVD88,50021C_FIS1,,,,,,
25398,50021C,50021C_3258,D,50021C_2407,7575.0,"LETTERED, MAPPED",Neshobe River,364.3,Feet,NAVD88,50021C_FIS1,,,,,,
25399,50021C,50021C_3259,J,50021C_2401,2805.0,"LETTERED, MAPPED",Clark Hill Brook,538.0,Feet,NAVD88,50021C_FIS1,,,,,,
25400,50021C,50021C_3260,D,50021C_2419,1750.0,"LETTERED, MAPPED",Pinnacle Ridge Brook,671.0,Feet,NAVD88,50021C_FIS1,,,,,,
25401,50021C,50021C_3261,AT,50021C_2417,172096.0,"LETTERED, MAPPED",Otter Creek,549.1,Feet,NAVD88,50021C_FIS2,,,,,,
25402,50021C,50021C_3262,M,50021C_2407,10963.0,"LETTERED, MAPPED",Moon Brook,587.2,Feet,NAVD88,50021C_FIS2,,,,,,
25403,50025C,50025C_465,W,50025C_107,34550.0,"LETTERED, MAPPED",ROCK RIVER,822.0,Feet,NAVD88,50025C_FIS1,,,,,,
25404,50021C,50021C_3263,AT,50021C_2408,62869.0,"LETTERED, MAPPED",Castleton River,439.9,Feet,NAVD88,50021C_FIS1,,,,,,
25405,50025C,50025C_992,AG,50025C_102,11153.0,"LETTERED, MAPPED",WHETSTONE BROOK,370.3,Feet,NAVD88,50025C_FIS1,,,,,,
25406,50025C,50025C_993,F,50025C_104,2665.0,"LETTERED, MAPPED",BINNEY BROOK,1536.7,Feet,NAVD88,50025C_FIS1,,,,,,
25407,50025C,50025C_994,I,50025C_102,1757.0,"LETTERED, MAPPED",WHETSTONE BROOK,259.6,Feet,NAVD88,50025C_FIS1,,,,,,
25408,50025C,50025C_997,K,50025C_108,5170.0,"LETTERED, MAPPED",AMES HILL BROOK,594.3,Feet,NAVD88,50025C_FIS1,,,,,,
25409,50025C,50025C_998,E,50025C_105,9975.0,"LETTERED, MAPPED",SOUTH BRANCH SAXTONS RIVER,902.6,Feet,NAVD88,50025C_FIS1,,,,,,
25410,50025C,50025C_999,V,50025C_108,11034.0,"LETTERED, MAPPED",AMES HILL BROOK,665.2,Feet,NAVD88,50025C_FIS1,,,,,,
25411,50025C,50025C_1000,D,50025C_102,4100.0,"LETTERED, MAPPED",WILLIAMS RIVER,301.5,Feet,NAVD88,50025C_FIS1,,,,,,
25412,50025C,50025C_1001,O,50025C_107,20925.0,"LETTERED, MAPPED",WINHALL RIVER,1218.6,Feet,NAVD88,50025C_FIS1,,,,,,
25413,50025C,50025C_1002,AD,50025C_114,100250.0,"LETTERED, MAPPED",CONNECTICUT RIVER,239.8,Feet,NAVD88,50025C_FIS1,,,,,,
25414,50025C,50025C_1003,C,50025C_102,3760.0,"LETTERED, MAPPED",WILLIAMS RIVER,301.4,Feet,NAVD88,50025C_FIS1,,,,,,
25415,50025C,50025C_1005,BA,50025C_107,46548.0,"LETTERED, MAPPED",WARDSBORO BROOK,1422.1,Feet,NAVD88,50025C_FIS1,,,,,,
25416,50025C,50025C_1007,AN,50025C_114,132250.0,"LETTERED, MAPPED",CONNECTICUT RIVER,244.6,Feet,NAVD88,50025C_FIS1,,,,,,
25417,50025C,50025C_1009,AI,50025C_114,117750.0,"LETTERED, MAPPED",CONNECTICUT RIVER,242.4,Feet,NAVD88,50025C_FIS1,,,,,,
25418,500027,500027_2896,M,500027_2003,10050.0,"LETTERED, MAPPED",LAMOILLE RIVER,790.4,Feet,NGVD29,500027_FIS1,,,,,,
25419,500068,500068_2062,U,500068_2302,19390.0,"LETTERED, MAPPED",WILD BRANCH,774.5,Feet,NGVD29,500068_FIS1,,,,,,
25420,500068,500068_2063,AB,500068_2302,25656.0,"LETTERED, MAPPED",WILD BRANCH,831.7,Feet,NGVD29,500068_FIS1,,,,,,
25421,500068,500068_2064,AF,500068_2301,36362.0,"LETTERED, MAPPED",LAMOILLE RIVER,777.5,Feet,NGVD29,500068_FIS1,,,,,,
25422,500068,500068_2065,B,500068_2301,3670.0,"LETTERED, MAPPED",LAMOILLE RIVER,668.5,Feet,NGVD29,500068_FIS1,,,,,,
25423,500068,500068_2066,N,500068_2301,21372.0,"LETTERED, MAPPED",LAMOILLE RIVER,683.7,Feet,NGVD29,500068_FIS1,,,,,,
25424,500068,500068_2071,Q,500068_2301,25527.0,"LETTERED, MAPPED",LAMOILLE RIVER,693.7,Feet,NGVD29,500068_FIS1,,,,,,
25425,500068,500068_2072,R,500068_2302,14756.0,"LETTERED, MAPPED",WILD BRANCH,746.6,Feet,NGVD29,500068_FIS1,,,,,,
25426,500068,500068_2073,T,500068_2301,28107.0,"LETTERED, MAPPED",LAMOILLE RIVER,697.0,Feet,NGVD29,500068_FIS1,,,,,,
25427,50021C,50021C_1383,B,50021C_2409,13560.0,"LETTERED, MAPPED",Cold River,1198.9,Feet,NAVD88,50021C_FIS1,,,,,,
25428,50027C,50027C_2096,C,50027C_2708,4920.0,"LETTERED, MAPPED",LUDLOW MOUNTAIN BROOK,1646.2,Feet,NAVD88,50027C_FIS1,,,,,,
25429,50027C,50027C_2097,D,50027C_2710,2440.0,"LETTERED, MAPPED",MIDDLE BRANCH WILLIAMS RIVER,580.2,Feet,NAVD88,50027C_FIS1,,,,,,
25430,50027C,50027C_2098,BV,50027C_2714,15397.0,"LETTERED, MAPPED",BLACK RIVER,722.3,Feet,NAVD88,50027C_FIS1,,,,,,
25431,50027C,50027C_2099,EL,50027C_2714,63780.0,"LETTERED, MAPPED",BLACK RIVER,1004.2,Feet,NAVD88,50027C_FIS1,,,,,,
25432,50027C,50027C_2100,A,50027C_2702,95.0,"LETTERED, MAPPED",CHESTER ROAD BROOK,442.9,Feet,NAVD88,50027C_FIS1,,,,,,
25433,50027C,50027C_2101,U,50027C_2716,11530.0,"LETTERED, MAPPED",LULLS BROOK,600.7,Feet,NAVD88,50027C_FIS1,,,,,,
25434,50027C,50027C_2102,DD,50027C_2718,90491.0,"LETTERED, MAPPED",WHITE RIVER,683.6,Feet,NAVD88,50027C_FIS1,,,,,,
25435,50021C,50021C_1392,B,50021C_2415,6720.0,"LETTERED, MAPPED",Mill River,887.6,Feet,NAVD88,50021C_FIS1,,,,,,
25436,50021C,50021C_3521,AK,50021C_2408,53341.0,"LETTERED, MAPPED",Castleton River,409.0,Feet,NAVD88,50021C_FIS1,,,,,,
25437,50021C,50021C_3522,M,50021C_2417,79335.0,"LETTERED, MAPPED",Otter Creek,487.1,Feet,NAVD88,50021C_FIS1,,,,,,
25438,50021C,50021C_3523,X,50021C_2407,24121.0,"LETTERED, MAPPED",East Creek,650.4,Feet,NAVD88,50021C_FIS2,,,,,,
25439,50021C,50021C_3524,A,50021C_2407,200.0,"LETTERED, MAPPED",Homer Stone Brook,633.5,Feet,NAVD88,50021C_FIS1,,,,,,
25440,50025C,50025C_612,BU,50025C_102,27899.0,"LETTERED, MAPPED",HALLADAY BROOK,528.8,Feet,NAVD88,50025C_FIS1,,,,,,
25441,50025C,50025C_617,AF,50025C_107,21125.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,1145.9,Feet,NAVD88,50025C_FIS1,,,,,,
25442,50025C,50025C_618,C,50025C_106,454.0,"LETTERED, MAPPED",SOUTH WARDSBORO BROOK,1016.5,Feet,NAVD88,50025C_FIS1,,,,,,
25443,50025C,50025C_619,A,50025C_105,438.0,"LETTERED, MAPPED",HINKLEY BROOK,868.7,Feet,NAVD88,50025C_FIS1,,,,,,
25444,50025C,50025C_620,D,50025C_107,4100.0,"LETTERED, MAPPED",SMITH BROOK,454.7,Feet,NAVD88,50025C_FIS1,,,,,,
25445,50025C,50025C_621,C,50025C_107,1525.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,692.9,Feet,NAVD88,50025C_FIS1,,,,,,
25446,50025C,50025C_622,K,50025C_103,23975.0,"LETTERED, MAPPED",NORTH BRANCH DEERFIELD RIVER,1546.2,Feet,NAVD88,50025C_FIS1,,,,,,
25447,50025C,50025C_623,B,50025C_107,2100.0,"LETTERED, MAPPED",SMITH BROOK,409.8,Feet,NAVD88,50025C_FIS1,,,,,,
25448,50025C,50025C_624,E,50025C_107,10400.0,"LETTERED, MAPPED",WINHALL RIVER,1075.0,Feet,NAVD88,50025C_FIS1,,,,,,
25449,50025C,50025C_625,C,50025C_111,2400.0,"LETTERED, MAPPED",SAXTONS RIVER,388.0,Feet,NAVD88,50025C_FIS1,,,,,,
25450,50025C,50025C_626,N,50025C_107,10205.0,"LETTERED, MAPPED",WARDSBORO BROOK,740.5,Feet,NAVD88,50025C_FIS1,,,,,,
25451,50025C,50025C_627,E,50025C_107,15730.0,"LETTERED, MAPPED",UTLEY BROOK,1287.6,Feet,NAVD88,50025C_FIS1,,,,,,
25452,50027C,50027C_4487,A,50027C_2701,930.0,"LETTERED, MAPPED",GULF STREAM BROOK,695.9,Feet,NAVD88,50027C_FIS1,,,,,,
25453,50027C,50027C_4488,AB,50027C_2704,67350.0,"LETTERED, MAPPED",WILLIAMS RIVER,604.7,Feet,NAVD88,50027C_FIS1,,,,,,
25454,50027C,50027C_4489,G,50027C_2704,14980.0,"LETTERED, MAPPED",OMPOMPANOOSUC RIVER,404.4,Feet,NAVD88,50027C_FIS1,,,,,,
25455,50027C,50027C_4490,P,50027C_2704,11665.0,"LETTERED, MAPPED",BLACK RIVER,320.2,Feet,NAVD88,50027C_FIS1,,,,,,
25456,50027C,50027C_4491,M,50027C_2709,8185.0,"LETTERED, MAPPED",TWEED RIVER,762.5,Feet,NAVD88,50027C_FIS1,,,,,,
25457,50027C,50027C_3999,G,50027C_2716,3785.0,"LETTERED, MAPPED",LULLS BROOK,553.5,Feet,NAVD88,50027C_FIS1,,,,,,
25458,50027C,50027C_4000,E,50027C_2705,4420.0,"LETTERED, MAPPED",ANDOVER BRANCH,912.5,Feet,NAVD88,50027C_FIS1,,,,,,
25459,50027C,50027C_4001,H,50027C_2705,6010.0,"LETTERED, MAPPED",ANDOVER BRANCH,940.7,Feet,NAVD88,50027C_FIS1,,,,,,
25460,50027C,50027C_4002,I,50027C_2704,4280.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,355.5,Feet,NAVD88,50027C_FIS1,,,,,,
25461,50027C,50027C_4003,BW,50027C_2704,100280.0,"LETTERED, MAPPED",WILLIAMS RIVER,925.7,Feet,NAVD88,50027C_FIS1,,,,,,
25462,50027C,50027C_3731,BR,50027C_2717,81874.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,816.9,Feet,NAVD88,50027C_FIS1,,,,,,
25463,50027C,50027C_3732,AY,50027C_2717,51438.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,708.1,Feet,NAVD88,50027C_FIS1,,,,,,
25464,50027C,50027C_3733,CB,50027C_2718,50962.0,"LETTERED, MAPPED",WHITE RIVER,537.9,Feet,NAVD88,50027C_FIS1,,,,,,
25465,50027C,50027C_3734,H,50027C_2704,17400.0,"LETTERED, MAPPED",OMPOMPANOOSUC RIVER,410.7,Feet,NAVD88,50027C_FIS1,,,,,,
25466,50027C,50027C_3735,BA,50027C_2707,34030.0,"LETTERED, MAPPED",KEDRON BROOK,1070.1,Feet,NAVD88,50027C_FIS1,,,,,,
25467,50027C,50027C_4015,L,50027C_2705,15530.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,892.9,Feet,NAVD88,50027C_FIS1,,,,,,
25468,50027C,50027C_4016,BN,50027C_2717,81106.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,811.0,Feet,NAVD88,50027C_FIS1,,,,,,
25469,50027C,50027C_4017,H,50027C_2709,21400.0,"LETTERED, MAPPED",SECOND BRANCH WHITE RIVER,525.8,Feet,NAVD88,50027C_FIS1,,,,,,
25470,50027C,50027C_4018,DJ,50027C_2717,117673.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,1011.7,Feet,NAVD88,50027C_FIS1,,,,,,
25471,50027C,50027C_4513,CT,50027C_2714,35126.0,"LETTERED, MAPPED",BLACK RIVER,910.2,Feet,NAVD88,50027C_FIS1,,,,,,
25472,50027C,50027C_4514,B,50027C_2709,3900.0,"LETTERED, MAPPED",WEST BRANCH WHITE RIVER,844.0,Feet,NAVD88,50027C_FIS1,,,,,,
25473,50027C,50027C_4515,AR,50027C_2720,14570.0,"LETTERED, MAPPED",MILL BROOK,732.3,Feet,NAVD88,50027C_FIS1,,,,,,
25474,50027C,50027C_4516,BZ,50027C_2714,18997.0,"LETTERED, MAPPED",BLACK RIVER,742.7,Feet,NAVD88,50027C_FIS1,,,,,,
25475,50027C,50027C_4517,F,50027C_2709,14000.0,"LETTERED, MAPPED",THIRD BRANCH WHITE RIVER,587.6,Feet,NAVD88,50027C_FIS1,,,,,,
25476,50027C,50027C_4518,G,50027C_2705,4088.0,"LETTERED, MAPPED",LOVERS LANE BROOK,611.2,Feet,NAVD88,50027C_FIS1,,,,,,
25477,50021C,50021C_3564,F,50021C_2411,7190.0,"LETTERED, MAPPED",Mill Brook 1,482.6,Feet,NAVD88,50021C_FIS1,,,,,,
25478,50021C,50021C_3565,E,50021C_2407,4314.0,"LETTERED, MAPPED",Moon Brook,540.8,Feet,NAVD88,50021C_FIS2,,,,,,
25479,50021C,50021C_3566,BV,50021C_2417,222469.0,"LETTERED, MAPPED",Otter Creek,643.3,Feet,NAVD88,50021C_FIS1,,,,,,
25480,50021C,50021C_3567,R,50021C_2415,25080.0,"LETTERED, MAPPED",Mill River,1051.3,Feet,NAVD88,50021C_FIS1,,,,,,
25481,50021C,50021C_3568,AB,50021C_2415,35160.0,"LETTERED, MAPPED",Mill River,1179.4,Feet,NAVD88,50021C_FIS1,,,,,,
25482,50021C,50021C_3569,B,50021C_2407,6490.0,"LETTERED, MAPPED",Neshobe River,362.3,Feet,NAVD88,50021C_FIS1,,,,,,
25483,50027C,50027C_4528,K,50027C_2702,4813.0,"LETTERED, MAPPED",GREAT BROOK,543.5,Feet,NAVD88,50027C_FIS1,,,,,,
25484,50027C,50027C_4529,P,50027C_2709,11050.0,"LETTERED, MAPPED",TWEED RIVER,773.2,Feet,NAVD88,50027C_FIS1,,,,,,
25485,50027C,50027C_4530,BO,50027C_2712,9035.0,"LETTERED, MAPPED",BLACK RIVER,566.2,Feet,NAVD88,50027C_FIS1,,,,,,
25486,50027C,50027C_3989,AD,50027C_2716,16735.0,"LETTERED, MAPPED",LULLS BROOK,635.9,Feet,NAVD88,50027C_FIS1,,,,,,
25487,50027C,50027C_3990,CF,50027C_2718,57945.0,"LETTERED, MAPPED",WHITE RIVER,549.0,Feet,NAVD88,50027C_FIS1,,,,,,
25488,50027C,50027C_3991,F,50027C_2705,5780.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,673.4,Feet,NAVD88,50027C_FIS1,,,,,,
25489,50027C,50027C_4432,H,50027C_2709,20150.0,"LETTERED, MAPPED",WEST BRANCH WHITE RIVER,986.8,Feet,NAVD88,50027C_FIS1,,,,,,
25490,50027C,50027C_4433,H,50027C_2709,4940.0,"LETTERED, MAPPED",TWEED RIVER,750.3,Feet,NAVD88,50027C_FIS1,,,,,,
25491,50027C,50027C_4434,AC,50027C_2704,25270.0,"LETTERED, MAPPED",WHITE RIVER,378.6,Feet,NAVD88,50027C_FIS1,,,,,,
25492,50027C,50027C_4435,CD,50027C_2718,53690.0,"LETTERED, MAPPED",WHITE RIVER,542.3,Feet,NAVD88,50027C_FIS1,,,,,,
25493,50027C,50027C_4436,AJ,50027C_2707,22240.0,"LETTERED, MAPPED",KEDRON BROOK,873.9,Feet,NAVD88,50027C_FIS1,,,,,,
25494,50027C,50027C_4437,DS,50027C_2714,52671.0,"LETTERED, MAPPED",BLACK RIVER,961.6,Feet,NAVD88,50027C_FIS1,,,,,,
25495,50027C,50027C_2134,G,50027C_2709,15300.0,"LETTERED, MAPPED",SECOND BRANCH WHITE RIVER,524.1,Feet,NAVD88,50027C_FIS1,,,,,,
25496,50027C,50027C_2135,O,50027C_2709,9590.0,"LETTERED, MAPPED",TWEED RIVER,770.3,Feet,NAVD88,50027C_FIS1,,,,,,
25497,50027C,50027C_2136,CB,50027C_2717,89346.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,841.3,Feet,NAVD88,50027C_FIS1,,,,,,
25498,50027C,50027C_2137,S,50027C_2715,16635.0,"LETTERED, MAPPED",NORTH BRANCH BLACK RIVER,622.9,Feet,NAVD88,50027C_FIS1,,,,,,
25499,50027C,50027C_2138,BB,50027C_2707,34140.0,"LETTERED, MAPPED",KEDRON BROOK,1072.9,Feet,NAVD88,50027C_FIS1,,,,,,
25500,50027C,50027C_2139,AE,50027C_2707,19680.0,"LETTERED, MAPPED",KEDRON BROOK,825.1,Feet,NAVD88,50027C_FIS1,,,,,,
25501,50027C,50027C_2140,BD,50027C_2704,41410.0,"LETTERED, MAPPED",BLACK RIVER,454.0,Feet,NAVD88,50027C_FIS1,,,,,,
25502,50027C,50027C_2566,X,50027C_2704,18170.0,"LETTERED, MAPPED",MILL BROOK,419.2,Feet,NAVD88,50027C_FIS1,,,,,,
25503,50027C,50027C_2567,B,50027C_2709,1700.0,"LETTERED, MAPPED",TWEED RIVER,736.9,Feet,NAVD88,50027C_FIS1,,,,,,
25504,50027C,50027C_2120,EJ,50027C_2718,125919.0,"LETTERED, MAPPED",WHITE RIVER,766.5,Feet,NAVD88,50027C_FIS1,,,,,,
25505,50025C,50025C_468,BF,50025C_102,23283.0,"LETTERED, MAPPED",WHETSTONE BROOK,480.0,Feet,NAVD88,50025C_FIS1,,,,,,
25506,50025C,50025C_469,M,50025C_107,11650.0,"LETTERED, MAPPED",SMITH BROOK,560.3,Feet,NAVD88,50025C_FIS1,,,,,,
25507,50025C,50025C_470,U,50025C_114,65750.0,"LETTERED, MAPPED",CONNECTICUT RIVER,230.8,Feet,NAVD88,50025C_FIS1,,,,,,
25508,50025C,50025C_471,B,50025C_107,4630.0,"LETTERED, MAPPED",WEST RIVER AUXILIARY CHANNEL,633.8,Feet,NAVD88,50025C_FIS1,,,,,,
25509,50025C,50025C_472,AP,50025C_107,37349.0,"LETTERED, MAPPED",WARDSBORO BROOK,1209.8,Feet,NAVD88,50025C_FIS1,,,,,,
25510,50025C,50025C_473,D,50025C_114,19660.0,"LETTERED, MAPPED",CONNECTICUT RIVER,212.8,Feet,NAVD88,50025C_FIS1,,,,,,
25511,50025C,50025C_811,I,50025C_107,5825.0,"LETTERED, MAPPED",WARDSBORO BROOK,660.7,Feet,NAVD88,50025C_FIS1,,,,,,
25512,50025C,50025C_812,AR,50025C_107,29840.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,1370.0,Feet,NAVD88,50025C_FIS1,,,,,,
25513,50025C,50025C_813,AP,50025C_110,21630.0,"LETTERED, MAPPED",WEST RIVER,1052.3,Feet,NAVD88,50025C_FIS1,,,,,,
25514,50025C,50025C_814,E,50025C_104,2245.0,"LETTERED, MAPPED",BINNEY BROOK,1524.8,Feet,NAVD88,50025C_FIS1,,,,,,
25515,50025C,50025C_815,AS,50025C_111,69404.0,"LETTERED, MAPPED",SAXTONS RIVER,1014.1,Feet,NAVD88,50025C_FIS1,,,,,,
25516,50021C,50021C_3327,B,50021C_2413,955.0,"LETTERED, MAPPED",Guernsey Brook,862.8,Feet,NAVD88,50021C_FIS1,,,,,,
25517,50021C,50021C_3328,AE,50021C_2407,35690.0,"LETTERED, MAPPED",Neshobe River,601.1,Feet,NAVD88,50021C_FIS1,,,,,,
25518,50021C,50021C_3329,CE,50021C_2417,231979.0,"LETTERED, MAPPED",Otter Creek,654.0,Feet,NAVD88,50021C_FIS1,,,,,,
25519,50021C,50021C_3330,N,50021C_2417,85235.0,"LETTERED, MAPPED",Otter Creek,487.2,Feet,NAVD88,50021C_FIS1,,,,,,
25520,500066,500066_2029,E,500066_2202,14903.0,"LETTERED, MAPPED",EAST BRANCH LITTLE RIVER,717.7,Feet,NAVD88,500066_FIS1,,,,,,
25521,50021C,50021C_3485,H,50021C_2407,8908.0,"LETTERED, MAPPED",East Creek,555.9,Feet,NAVD88,50021C_FIS2,,,,,,
25522,50021C,50021C_3486,G,50021C_2405,11170.0,"LETTERED, MAPPED",Wells Brook,482.0,Feet,NAVD88,50021C_FIS1,,,,,,
25523,50021C,50021C_3487,A,50021C_2402,1345.0,"LETTERED, MAPPED",Urban Lateral,484.3,Feet,NAVD88,50021C_FIS1,,,,,,
25524,50021C,50021C_3488,D,50021C_2412,20580.0,"LETTERED, MAPPED",Tweed River,834.9,Feet,NAVD88,50021C_FIS1,,,,,,
25525,50021C,50021C_3489,N,50021C_2405,20770.0,"LETTERED, MAPPED",Wells Brook,643.3,Feet,NAVD88,50021C_FIS1,,,,,,
25526,50027C,50027C_1829,AL,50027C_2716,22730.0,"LETTERED, MAPPED",LULLS BROOK,674.7,Feet,NAVD88,50027C_FIS1,,,,,,
25527,50027C,50027C_1830,B,50027C_2715,640.0,"LETTERED, MAPPED",NORTH BRANCH BLACK RIVER,568.6,Feet,NAVD88,50027C_FIS1,,,,,,
25528,50027C,50027C_1831,AD,50027C_2717,18415.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,616.1,Feet,NAVD88,50027C_FIS1,,,,,,
25529,50027C,50027C_1832,I,50027C_2705,7105.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,707.1,Feet,NAVD88,50027C_FIS1,,,,,,
25530,50027C,50027C_1833,B,50027C_2709,1520.0,"LETTERED, MAPPED",FIRST BRANCH WHITE RIVER,472.3,Feet,NAVD88,50027C_FIS1,,,,,,
25531,50021C,50021C_3617,H,50021C_2408,2726.0,"LETTERED, MAPPED",North Breton Brook,446.3,Feet,NAVD88,50021C_FIS1,,,,,,
25532,50021C,50021C_3618,L,50021C_2407,13450.0,"LETTERED, MAPPED",Neshobe River,432.7,Feet,NAVD88,50021C_FIS1,,,,,,
25533,50021C,50021C_3619,Y,50021C_2415,33640.0,"LETTERED, MAPPED",Mill River,1162.1,Feet,NAVD88,50021C_FIS1,,,,,,
25534,50021C,50021C_3620,F,50021C_2407,1085.0,"LETTERED, MAPPED",Roaring Brook,597.1,Feet,NAVD88,50021C_FIS1,,,,,,
25535,50021C,50021C_3621,C,50021C_2402,4129.0,"LETTERED, MAPPED",Urban Lateral,488.2,Feet,NAVD88,50021C_FIS1,,,,,,
25536,50021C,50021C_3622,AZ,50021C_2417,181183.0,"LETTERED, MAPPED",Otter Creek,567.2,Feet,NAVD88,50021C_FIS2,,,,,,
25537,50027C,50027C_4152,L,50027C_2704,54650.0,"LETTERED, MAPPED",WILLIAMS RIVER,558.6,Feet,NAVD88,50027C_FIS1,,,,,,
25538,50027C,50027C_4153,A,50027C_2707,990.0,"LETTERED, MAPPED",NORTH BRANCH OTTAUQUECHEE RIVER,869.0,Feet,NAVD88,50027C_FIS1,,,,,,
25539,50027C,50027C_4154,AL,50027C_2717,26165.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,653.6,Feet,NAVD88,50027C_FIS1,,,,,,
25540,50027C,50027C_4155,F,50027C_2702,1293.0,"LETTERED, MAPPED",CARLEY ROAD BROOK,471.6,Feet,NAVD88,50027C_FIS1,,,,,,
25541,50027C,50027C_4156,EK,50027C_2714,62856.0,"LETTERED, MAPPED",BLACK RIVER,1004.2,Feet,NAVD88,50027C_FIS1,,,,,,
25542,50027C,50027C_4157,AC,50027C_2705,28753.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,1245.0,Feet,NAVD88,50027C_FIS1,,,,,,
25543,50027C,50027C_4158,BG,50027C_2712,35.0,"LETTERED, MAPPED",BLACK RIVER,533.9,Feet,NAVD88,50027C_FIS1,,,,,,
25544,50027C,50027C_4159,W,50027C_2716,13500.0,"LETTERED, MAPPED",LULLS BROOK,616.5,Feet,NAVD88,50027C_FIS1,,,,,,
25545,50027C,50027C_4160,AO,50027C_2716,23675.0,"LETTERED, MAPPED",LULLS BROOK,680.0,Feet,NAVD88,50027C_FIS1,,,,,,
25546,50027C,50027C_4161,AO,50027C_2704,77100.0,"LETTERED, MAPPED",WILLIAMS RIVER,656.2,Feet,NAVD88,50027C_FIS1,,,,,,
25547,50027C,50027C_1464,AQ,50027C_2704,32215.0,"LETTERED, MAPPED",BLACK RIVER,444.7,Feet,NAVD88,50027C_FIS1,,,,,,
25548,50027C,50027C_1465,AO,50027C_2704,39517.0,"LETTERED, MAPPED",WHITE RIVER,394.9,Feet,NAVD88,50027C_FIS1,,,,,,
25549,50027C,50027C_1466,BM,50027C_2719,205227.0,"LETTERED, MAPPED",CONNECTICUT RIVER,391.1,Feet,NAVD88,50027C_FIS1,,,,,,
25550,50027C,50027C_1467,BT,50027C_2712,14600.0,"LETTERED, MAPPED",BLACK RIVER,610.8,Feet,NAVD88,50027C_FIS1,,,,,,
25551,50027C,50027C_1468,CN,50027C_2717,98986.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,886.5,Feet,NAVD88,50027C_FIS1,,,,,,
25552,50027C,50027C_1469,I,50027C_2702,1145.0,"LETTERED, MAPPED",CHESTER ROAD BROOK,465.7,Feet,NAVD88,50027C_FIS1,,,,,,
25553,50025C,50025C_850,Z,50025C_104,22960.0,"LETTERED, MAPPED",BEAVER BROOK,1826.6,Feet,NAVD88,50025C_FIS1,,,,,,
25554,50027C,50027C_2039,L,50027C_2704,3424.0,"LETTERED, MAPPED",MILL BROOK,345.7,Feet,NAVD88,50027C_FIS1,,,,,,
25555,50027C,50027C_4062,B,50027C_2702,420.0,"LETTERED, MAPPED",SEAVER BROOK,328.8,Feet,NAVD88,50027C_FIS1,,,,,,
25556,50027C,50027C_4397,D,50027C_2702,520.0,"LETTERED, MAPPED",CHESTER ROAD BROOK,451.7,Feet,NAVD88,50027C_FIS1,,,,,,
25557,50027C,50027C_4398,J,50027C_2705,14000.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,875.5,Feet,NAVD88,50027C_FIS1,,,,,,
25558,50027C,50027C_4399,X,50027C_2702,7719.0,"LETTERED, MAPPED",CHESTER ROAD BROOK,582.3,Feet,NAVD88,50027C_FIS1,,,,,,
25559,50021C,50021C_1393,O,50021C_2407,15442.0,"LETTERED, MAPPED",East Creek,605.2,Feet,NAVD88,50021C_FIS2,,,,,,
25560,50021C,50021C_1394,B,50021C_2408,828.0,"LETTERED, MAPPED",North Breton Brook,426.9,Feet,NAVD88,50021C_FIS1,,,,,,
25561,50021C,50021C_1395,C,50021C_2407,3318.0,"LETTERED, MAPPED",East Creek,535.2,Feet,NAVD88,50021C_FIS2,,,,,,
25562,50021C,50021C_3157,AC,50021C_2408,40909.0,"LETTERED, MAPPED",Castleton River,380.4,Feet,NAVD88,50021C_FIS1,,,,,,
25563,50027C,50027C_4068,R,50027C_2705,19645.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,959.6,Feet,NAVD88,50027C_FIS1,,,,,,
25564,50027C,50027C_4069,BA,50027C_2719,176707.0,"LETTERED, MAPPED",CONNECTICUT RIVER,352.43,Feet,NAVD88,50027C_FIS1,,,,,,
25565,50025C,50025C_820,N,50025C_103,28073.0,"LETTERED, MAPPED",NORTH BRANCH DEERFIELD RIVER,1557.2,Feet,NAVD88,50025C_FIS1,,,,,,
