ObjectId,INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,CRIME_TYPE,UOR_DESC,LEOKA_APPLIES,OFFICER_KILLED,TYPE_OF_ASSIGNMENT,TYPE_OF_ACTIVITY,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,OFFENSE_CITY,OFFENSE_ZIP
6364,80-22-041801,2022/07/24 13:31:00+00,2022/07/24 13:31:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,TRAFFIC PURSUIT OR STOPS                               ,13B,PART II,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY                       ,S 2ND ST / W BRECKINRIDGE ST                                ,LOUISVILLE,40203
6365,80-22-063226,2022/10/29 23:29:59+00,2022/10/29 21:48:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,ALL OTHER                                              ,13B,PART II,COMPLETED,1ST DIVISION,111,PARKING LOT / GARAGE                         ,600 BLOCK CARTER ST                                         ,LOUISVILLE,40212
6366,80-21-054503,2021/09/16 04:56:00+00,2021/09/16 02:29:59+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13B,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY                       ,AMY AVE / VERMONT AVE                                       ,LOUISVILLE,40211
6367,80-21-062587,2021/10/24 03:45:00+00,2021/10/24 03:45:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)              ,TRAFFIC PURSUIT OR STOPS                               ,13B,PART II,COMPLETED,3RD DIVISION,322,PARKING LOT / GARAGE                         ,1100 BLOCK ROYAL GARDENS CT                                 ,LOUISVILLE,40214
6368,80-22-053637,2022/09/11 07:05:00+00,2022/09/11 06:59:59+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,5TH DIVISION,512,OTHER / UNKNOWN                              ,1500 BLOCK HIGHLAND AVE                                     ,LOUISVILLE,40204
6369,80-22-016942,2022/03/30 20:53:00+00,2022/03/30 19:53:00+00,ASSAULT,MENACING,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,TRAFFIC PURSUIT OR STOPS                               ,13C,PART II,COMPLETED,1ST DIVISION,134,HIGHWAY / ROAD / ALLEY                       ,I65S AT LINCOLN BRIDGE                                      ,LOUISVILLE,40202
6370,80-22-029049,2022/05/26 19:26:00+00,2022/05/26 19:26:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME                             ,700 BLOCK S 1ST ST                                          ,LOUISVILLE,40202
6371,80-20-039991,2020/06/19 05:50:00+00,2020/06/19 05:50:00+00,ASSAULT,MENACING,YES,NO,DETECTIVE OR SPECIAL ASSIGNMENT ALONE                  ,"CIVIL DISORDER (RIOT, MASS DISOBEDIENCE, ETC.)         ",13C,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY                       ,S 5TH ST / W MARKET ST                                      ,LOUISVILLE,40202
6372,80-20-040965,2020/07/11 09:56:59+00,2020/07/11 03:04:59+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)              ,ALL OTHER                                              ,13B,PART II,COMPLETED,1ST DIVISION,123,JAIL / PENITENTARY                           ,400 BLOCK S 6TH ST                                          ,LOUISVILLE,40202
6373,80-21-041970,2021/07/17 00:55:00+00,2021/07/17 00:55:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,8TH DIVISION,812,DRUG STORE/DR`S OFFICE/HOSPITAL              ,4300 BLOCK SUMMIT PLAZA DR                                  ,LOUISVILLE,40241
6374,80-20-074093,2020/12/14 18:36:00+00,2020/12/14 18:35:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,"HANDLING, TRANSPORTING, CUSTODY OF PRISONERS           ",13C,PART II,COMPLETED,4TH DIVISION,435,OTHER / UNKNOWN                              ,4400 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215
6375,80-21-018557,2021/04/04 05:45:59+00,2021/04/04 05:40:00+00,ASSAULT,OBSTRUCTING GOVERNMENTAL OPERATIONS,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,2ND DIVISION,212,HIGHWAY / ROAD / ALLEY                       ,3800 BLOCK HALE AVE                                         ,LOUISVILLE,40211
6376,80-21-000780,2021/01/05 04:09:59+00,2021/01/05 04:05:59+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)              ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,600 BLOCK S 39TH ST                                         ,LOUISVILLE,40211
6377,80-21-003113,2021/01/16 06:49:00+00,2021/01/16 06:40:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,ATTEMPTING OTHER ARREST                                ,13C,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY                       ,2700 BLOCK GREENWOOD AVE                                    ,LOUISVILLE,40211
6378,80-20-067755,2020/11/13 16:31:00+00,2020/11/13 15:59:59+00,ASSAULT,MENACING,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,INVESTIGATING SUSPICIOUS PERSONS OR CIRCUMSTANCE       ,13C,PART II,COMPLETED,4TH DIVISION,436,HIGHWAY / ROAD / ALLEY                       ,0 BLOCK COLONIAL OAKS CT                                    ,LOUISVILLE,40214
6379,80-20-055627,2020/09/16 21:23:00+00,2020/09/16 21:23:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,ALL OTHER                                              ,13C,PART II,COMPLETED,3RD DIVISION,334,HIGHWAY / ROAD / ALLEY                       ,10600 BLOCK S DODGE LN                                      ,LOUISVILLE,40272
6380,80-21-005176,2021/01/26 19:07:00+00,2021/01/26 18:59:59+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY                       ,700 BLOCK M ST                                              ,LOUISVILLE,40208
6381,80-21-005176,2021/01/26 19:07:00+00,2021/01/26 18:59:59+00,ASSAULT,ASSAULT 3RD - PEACE OFFICER -  COMMUNICABLE BODILY FLUID,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13A,PART I,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY                       ,700 BLOCK M ST                                              ,LOUISVILLE,40208
6382,80-20-018913,2020/03/20 01:43:00+00,2020/03/20 00:40:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,4TH DIVISION,435,HIGHWAY / ROAD / ALLEY                       ,ANNA LN / MANSLICK RD                                       ,LOUISVILLE,40216
6383,80-21-057224,2021/09/28 21:41:00+00,2021/09/28 20:41:00+00,ASSAULT,WANTON ENDANGERMENT-2ND DEGREE-POLICE OFFICER,YES,NO,ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)              ,ALL OTHER                                              ,13C,PART II,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY                       ,1300 BLOCK S 7TH ST                                         ,LOUISVILLE,40208
6384,80-12-089201,2012/04/20 06:00:00+00,2012/04/20 06:00:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,ALL OTHER                                              ,13C,PART II,COMPLETED,METRO LOUISVILLE,SHV,PARKING LOT / GARAGE                         ,3600 BLOCK 7TH STREET RD                                    ,SHIVELY,40216
6385,80-14-030569,2014/05/01 00:49:59+00,2014/05/01 00:49:59+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,DETECTIVE OR SPECIAL ASSIGNMENT ALONE                  ,ALL OTHER                                              ,13B,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY                       ,E ADAIR ST / PHILLIPS LN                                    ,LOUISVILLE,40209
6386,80-21-072894,2021/12/14 06:39:00+00,2021/12/14 06:25:00+00,ASSAULT,MENACING,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,5100 BLOCK VALIANT DR                                       ,LOUISVILLE,40216
6387,80-20-051864,2020/08/30 15:27:00+00,2020/08/30 15:27:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,ONE-MAN VEHICLE ALONE (UNIFORMED OFFICER)              ,RESPONDING TO DISTURBANCE CALLS                        ,13B,PART II,COMPLETED,1ST DIVISION,135,SERVICE / GAS STATION                        ,300 BLOCK S 1ST ST                                          ,LOUISVILLE,40202
6388,80-21-020048,2021/04/10 19:26:00+00,2021/04/10 18:26:00+00,ASSAULT,MENACING,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,6TH DIVISION,612,HOTEL / MOTEL / ETC.                         ,4700 BLOCK PRESTON HWY                                      ,LOUISVILLE,40213
6389,80-20-060746,2020/10/12 21:59:59+00,2020/10/12 20:02:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,"OTHER ASSISTED (FOOT, OFF DUTY, ETC)                   ","CIVIL DISORDER (RIOT, MASS DISOBEDIENCE, ETC.)         ",13B,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY                       ,600 BLOCK W LIBERTY ST                                      ,LOUISVILLE,40202
6390,80-22-009404,2022/02/17 14:31:00+00,2022/02/17 13:57:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,1ST DIVISION,135,OTHER RESIDENCE (APARTMENT/CONDO)            ,400 BLOCK E MUHAMMAD ALI BLVD                               ,LOUISVILLE,40202
6391,80-19-078628,2019/10/24 04:25:00+00,2019/10/24 04:12:00+00,ASSAULT,MENACING,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY                       ,BERRY BLVD / TAYLOR BLVD                                    ,LOUISVILLE,40215
6392,80-20-060767,2020/10/12 20:05:00+00,2020/10/12 20:00:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,DOMESTIC DISTURBANCE                                   ,13B,PART II,COMPLETED,8TH DIVISION,815,RESIDENCE / HOME                             ,1300 BLOCK WHIRLAWAY DR                                     ,LOUISVILLE,40242
6393,80-21-067422,2021/11/16 06:43:59+00,2021/11/16 06:43:59+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,4TH DIVISION,412,HOMELESS SHELTER / MISSION                   ,900 BLOCK S BROOK ST                                        ,LOUISVILLE,40203
6394,80-21-017682,2021/03/30 20:16:00+00,2021/03/30 20:13:59+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,TRAFFIC PURSUIT OR STOPS                               ,13C,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY                       ,STRADER AVE / WHEELER AVE                                   ,LOUISVILLE,40215
6395,80-21-017682,2021/03/30 20:16:00+00,2021/03/30 20:13:59+00,ASSAULT,MENACING,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,TRAFFIC PURSUIT OR STOPS                               ,13C,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY                       ,STRADER AVE / WHEELER AVE                                   ,LOUISVILLE,40215
6396,80-20-070245,2020/11/25 07:14:00+00,2020/11/25 06:43:59+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,"HANDLING, TRANSPORTING, CUSTODY OF PRISONERS           ",13B,PART II,COMPLETED,2ND DIVISION,212,HIGHWAY / ROAD / ALLEY                       ,S 38TH ST / W KENTUCKY ST                                   ,LOUISVILLE,40211
6397,80-22-049653,2022/08/29 05:58:00+00,2022/08/29 05:45:00+00,ASSAULT,ASSAULT 3RD - PEACE OFFICER -  COMMUNICABLE BODILY FLUID,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,DOMESTIC DISTURBANCE                                   ,13A,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,200 BLOCK N 28TH ST                                         ,LOUISVILLE,40212
6398,80-22-049653,2022/08/29 05:58:00+00,2022/08/29 05:45:00+00,ASSAULT,MENACING,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,DOMESTIC DISTURBANCE                                   ,13C,PART II,,1ST DIVISION,111,RESIDENCE / HOME                             ,200 BLOCK N 28TH ST                                         ,LOUISVILLE,40212
6399,80-21-039915,2021/07/10 03:27:00+00,2021/07/10 03:22:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,"HANDLING, TRANSPORTING, CUSTODY OF PRISONERS           ",13B,PART II,COMPLETED,4TH DIVISION,424,HOTEL / MOTEL / ETC.                         ,800 BLOCK PHILLIPS LN                                       ,LOUISVILLE,40209
6400,80-20-063990,2020/10/26 22:43:00+00,2020/10/26 22:34:59+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,DOMESTIC DISTURBANCE                                   ,13B,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,300 BLOCK GLENDORA AVE                                      ,LOUISVILLE,40212
6401,80-22-050978,2022/09/04 06:41:00+00,2022/09/04 06:00:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13B,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME                             ,1100 BLOCK PLACE BLANC                                      ,LOUISVILLE,40203
6402,80-22-013037,2022/03/11 07:38:00+00,2022/03/11 07:30:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,5TH DIVISION,512,SERVICE / GAS STATION                        ,1100 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40204
6403,80-22-013041,2022/03/11 07:24:00+00,2022/03/11 07:24:00+00,ASSAULT,MENACING,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,7TH DIVISION,736,OTHER RESIDENCE (APARTMENT/CONDO)            ,3800 BLOCK FREEDOM WAY                                      ,LOUISVILLE,40229
6404,80-22-053952,2022/09/18 02:26:00+00,2022/09/18 02:19:59+00,ASSAULT,MENACING,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,ALL OTHER                                              ,13C,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME                             ,2700 BLOCK GARLAND AVE                                      ,LOUISVILLE,40211
6405,80-22-025053,2022/05/09 01:30:00+00,2022/05/08 23:48:00+00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY                       ,200 BLOCK S 5TH ST                                          ,LOUISVILLE,40202
6406,80-22-013041,2022/03/11 07:24:00+00,2022/03/11 07:24:00+00,ASSAULT,MENACING,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,7TH DIVISION,736,OTHER RESIDENCE (APARTMENT/CONDO)            ,3800 BLOCK FREEDOM WAY                                      ,LOUISVILLE,40229
6407,80-21-047066,2021/08/11 13:49:00+00,2021/08/11 13:34:59+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13B,PART II,COMPLETED,4TH DIVISION,412,FIELD / WOODS                                ,500 BLOCK E ST CATHERINE ST                                 ,LOUISVILLE,40203
6408,80-22-032575,2022/06/12 00:00:00+00,2022/06/11 23:05:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13B,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME                             ,3900 BLOCK PEACHTREE AVE                                    ,LOUISVILLE,40215
6409,80-22-032575,2022/06/12 00:00:00+00,2022/06/11 23:05:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13B,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME                             ,3900 BLOCK PEACHTREE AVE                                    ,LOUISVILLE,40215
6410,80-22-032575,2022/06/12 00:00:00+00,2022/06/11 23:05:00+00,ASSAULT,ASSAULT 3RD - PEACE OFFICER -  COMMUNICABLE BODILY FLUID,YES,NO,ONE-MAN VEHICLE ASSISTED (UNIFORMED OFFICER)           ,RESPONDING TO DISTURBANCE CALLS                        ,13A,PART I,COMPLETED,4TH DIVISION,436,HIGHWAY / ROAD / ALLEY                       ,3900 BLOCK PEACHTREE AVE                                    ,LOUISVILLE,40215
6411,80-21-047066,2021/08/11 13:49:00+00,2021/08/11 13:34:59+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13B,PART II,COMPLETED,4TH DIVISION,412,FIELD / WOODS                                ,500 BLOCK E ST CATHERINE ST                                 ,LOUISVILLE,40203
6412,80-21-058189,2021/10/03 20:10:00+00,2021/10/03 19:12:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13B,PART II,COMPLETED,2ND DIVISION,223,OTHER RESIDENCE (APARTMENT/CONDO)            ,1700 BLOCK HALE AVE                                         ,LOUISVILLE,40210
6413,80-21-054821,2021/09/16 06:40:00+00,2021/09/16 06:40:00+00,ASSAULT,OBSTRUCTING GOVERNMENTAL OPERATIONS,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13C,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY                       ,3400 BLOCK SHAGBARK RD                                      ,LOUISVILLE,40216
6414,80-22-049617,2022/08/29 00:26:00+00,2022/08/29 00:26:00+00,ASSAULT,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,YES,NO,TWO-MAN VEHICLE (UNIFORMED OFFICER)                    ,RESPONDING TO DISTURBANCE CALLS                        ,13B,PART II,COMPLETED,1ST DIVISION,123,JAIL / PENITENTARY                           ,400 BLOCK S 6TH ST                                          ,LOUISVILLE,40202
