OBJECTID,AV_LEGEND,CLASS,ACREAGE,SOURCE,SHAPE_Length,SHAPE_Area
2485,Tidal Wetland,111,0.038,OLISP 1995 Air Photos,198.332248122962,1676.79355157733
2486,Tidal Wetland,111,0.164,OLISP 1995 Air Photos,632.671361300172,7155.62593586396
2487,Tidal Wetland,111,0.066,OLISP 1995 Air Photos,212.471608706364,2881.41272283521
2488,Tidal Wetland,111,0.436,OLISP 1995 Air Photos,1534.63121878047,18983.7006563652
2489,Tidal Wetland,111,2.601,OLISP 1995 Air Photos,1547.29284670441,113316.867671476
2490,Tidal Wetland,111,0.011,OLISP 1995 Air Photos,90.403306512075,499.892700951075
2491,Tidal Wetland,111,0.265,OLISP 1995 Air Photos,529.020721161776,11536.5252736229
2492,Tidal Wetland,111,0.306,OLISP 1995 Air Photos,1223.4478400644,13311.9847320588
2493,Tidal Wetland,111,0.179,OLISP 1995 Air Photos,1008.48576170434,7818.24461852159
2494,Tidal Wetland,111,0.177,OLISP 1995 Air Photos,672.596924890288,7688.95846960499
2495,Upland,0,0.321, ,456.62468104945,13994.7154238178
2496,Tidal Wetland,111,1.467,OLISP 1995 Air Photos,3844.14030606727,63907.8510524903
2497,Tidal Wetland,111,0.918,OLISP 1995 Air Photos,1832.34253560645,39985.2474625232
2498,Tidal Wetland,111,0.813,OLISP 1995 Air Photos,1182.14762402287,35402.958842727
2499,Tidal Wetland,111,1.619,OLISP 1995 Air Photos,3439.38328561737,70521.5662300363
2500,Tidal Wetland,111,0.176,OLISP 1995 Air Photos,399.319419349657,7683.7992922562
2501,Tidal Wetland,111,0.042,OLISP 1995 Air Photos,231.95042557403,1840.61893495945
2502,Tidal Wetland,111,0.225,OLISP 1995 Air Photos,555.427914694796,9813.38750756553
2503,Tidal Wetland,111,1.274,OLISP 1995 Air Photos,2174.18271313513,55490.4991768619
2504,Tidal Wetland,111,0.756,OLISP 1995 Air Photos,1721.32158995443,32913.3444833299
2505,Tidal Wetland,111,0.216,OLISP 1995 Air Photos,968.761009677566,9390.79095602581
2506,Tidal Wetland,111,0.123,OLISP 1995 Air Photos,285.202554873936,5377.48764119157
2507,Tidal Wetland,111,0.071,OLISP 1995 Air Photos,289.71639008041,3073.93865545755
2508,Tidal Wetland,111,0.735,OLISP 1995 Air Photos,1523.44342017374,32017.3034176001
2509,Tidal Wetland,111,0.206,OLISP 1995 Air Photos,383.215752422623,8952.98161726416
2510,Tidal Wetland,111,0.461,OLISP 1995 Air Photos,585.93854194037,20072.1126709709
2511,Tidal Wetland,111,0.649,OLISP 1995 Air Photos,2750.40931531782,28267.1098816619
2512,Tidal Wetland,111,2.815,OLISP 1995 Air Photos,4172.84293527212,122625.369918563
2513,Tidal Wetland,111,0.344,OLISP 1995 Air Photos,980.746057957054,14989.300584912
2514,Tidal Wetland,111,2.798,OLISP 1995 Air Photos,3697.91880259969,121873.323824677
2515,Tidal Wetland,111,0.104,OLISP 1995 Air Photos,321.265771649736,4517.30693385589
2516,Tidal Wetland,111,1.709,OLISP 1995 Air Photos,2816.01502144295,74443.9970812756
2517,Tidal Wetland,111,1.101,OLISP 1995 Air Photos,919.412198535561,47960.2727416541
2518,Tidal Wetland,111,0.042,OLISP 1995 Air Photos,204.646987573469,1830.88843767376
2519,Tidal Wetland,111,0.082,OLISP 1995 Air Photos,267.018456625562,3575.10446161573
2520,Tidal Wetland,111,0.159,OLISP 1995 Air Photos,777.454147824211,6947.68928840606
2521,Tidal Wetland,111,0.031,OLISP 1995 Air Photos,217.535457279825,1362.42747283809
2522,Tidal Wetland,111,0.099,OLISP 1995 Air Photos,536.15601245211,4326.07152420212
2523,Tidal Wetland,111,0.054,OLISP 1995 Air Photos,183.431699344766,2363.95137975307
2524,Tidal Wetland,111,1.462,OLISP 1995 Air Photos,1680.59116696885,63700.5946273411
2525,Tidal Wetland,111,0.059,OLISP 1995 Air Photos,189.544128917243,2579.72659380917
2526,Tidal Wetland,111,0.08,OLISP 1995 Air Photos,357.055989310356,3467.93312645655
2527,Tidal Wetland,111,0.707,OLISP 1995 Air Photos,1464.21325942496,30802.4868123392
2528,Tidal Wetland,111,0.998,OLISP 1995 Air Photos,1563.73978518361,43462.2464782801
2529,Tidal Wetland,111,0.094,OLISP 1995 Air Photos,690.121359589952,4081.19111145942
2530,Tidal Wetland,111,0.323,OLISP 1995 Air Photos,741.185865640019,14079.6034937555
2531,Tidal Wetland,111,0.139,OLISP 1995 Air Photos,293.079393921563,6034.92619673843
2532,Tidal Wetland,111,1.784,OLISP 1995 Air Photos,1565.62883689587,77700.9757309077
2533,Tidal Wetland,111,0.087,OLISP 1995 Air Photos,265.028854227538,3801.4080385134
2534,Tidal Wetland,111,0.168,OLISP 1995 Air Photos,800.341603038571,7330.69144097197
2535,Tidal Wetland,111,0.84,OLISP 1995 Air Photos,1156.00175585267,36588.2880096271
2536,Tidal Wetland,111,0.135,OLISP 1995 Air Photos,565.154736370246,5877.44441553508
2537,Tidal Wetland,111,0.066,OLISP 1995 Air Photos,287.841663234882,2878.1091511168
2538,Tidal Wetland,111,0.169,OLISP 1995 Air Photos,445.5766113569,7370.58284493343
2539,Tidal Wetland,111,0.269,OLISP 1995 Air Photos,1297.95815827976,11730.9395113473
2540,Upland,0,0.018, ,106.345098885556,803.640209353319
2541,Tidal Wetland,111,0.212,OLISP 1995 Air Photos,462.868596654241,9253.95968759642
2542,Tidal Wetland,111,0.39,OLISP 1995 Air Photos,915.244282668982,17004.3543227846
2543,Tidal Wetland,111,1.243,OLISP 1995 Air Photos,2645.76020769743,54124.9222664891
2544,Tidal Wetland,111,0.193,OLISP 1995 Air Photos,516.434230443616,8396.33768286543
2545,Tidal Wetland,111,0.182,OLISP 1995 Air Photos,424.805717340613,7909.44477545863
2546,Tidal Wetland,111,0.739,OLISP 1995 Air Photos,1162.61269203462,32188.2135622435
2547,Tidal Wetland,111,0.127,OLISP 1995 Air Photos,387.363987755745,5543.36524201421
2548,Upland,0,0.02, ,116.360587426158,861.970192727491
2549,Tidal Wetland,111,0.087,OLISP 1995 Air Photos,362.478979494863,3791.6988263122
2550,Tidal Wetland,111,0.065,OLISP 1995 Air Photos,217.983673251069,2833.67703663276
2551,Tidal Wetland,111,0.214,OLISP 1995 Air Photos,566.977921638955,9321.17077102535
2552,Tidal Wetland,111,0.044,OLISP 1995 Air Photos,279.282812226511,1910.7378350453
2553,Tidal Wetland,111,0.124,OLISP 1995 Air Photos,397.819024911927,5397.86665941017
2554,Tidal Wetland,111,0.118,OLISP 1995 Air Photos,387.03632801653,5119.01152625134
2555,Tidal Wetland,111,0.134,OLISP 1995 Air Photos,318.537777300298,5819.00921915242
2556,Tidal Wetland,111,0.053,OLISP 1995 Air Photos,293.559179714351,2328.21802890978
2557,Tidal Wetland,111,1.006,OLISP 1995 Air Photos,1461.3208951927,43839.8786501697
2558,Tidal Wetland,111,0.616,OLISP 1995 Air Photos,1028.0745201833,26827.7142168564
2559,Tidal Wetland,111,0.235,OLISP 1995 Air Photos,809.704085283399,10245.4092308546
2560,Tidal Wetland,111,0.445,OLISP 1995 Air Photos,734.257383640633,19393.2442420161
2561,Tidal Wetland,111,1.82,OLISP 1995 Air Photos,1290.09116448552,79272.7984722494
2562,Tidal Wetland,111,0.029,OLISP 1995 Air Photos,145.567213811678,1254.58441487963
2563,Tidal Wetland,111,0.021,OLISP 1995 Air Photos,159.436337159871,912.617258378487
2564,Tidal Wetland,111,0.074,OLISP 1995 Air Photos,228.474613350891,3242.35349083092
2565,Tidal Wetland,111,0.122,OLISP 1995 Air Photos,309.471782306166,5297.09765986129
2566,Tidal Wetland,111,0.122,OLISP 1995 Air Photos,286.620800171819,5307.86320614157
2567,Tidal Wetland,111,1.251,OLISP 1995 Air Photos,1267.6493271416,54500.2699083487
2568,Tidal Wetland,111,0.203,OLISP 1995 Air Photos,688.696167086954,8825.03029629756
2569,Tidal Wetland,111,0.037,OLISP 1995 Air Photos,167.887355152202,1608.36392196371
2570,Tidal Wetland,111,0.122,OLISP 1995 Air Photos,478.499791629442,5297.84210003303
2571,Tidal Wetland,111,0.763,OLISP 1995 Air Photos,1115.48898342306,33238.935889809
2572,Tidal Wetland,111,0.179,OLISP 1995 Air Photos,336.128156360235,7776.84875290673
2573,Tidal Wetland,111,0.213,OLISP 1995 Air Photos,973.434424118195,9270.45367396548
2574,Tidal Wetland,111,0.092,OLISP 1995 Air Photos,277.757865612124,3995.27240519149
2575,Tidal Wetland,111,0.188,OLISP 1995 Air Photos,494.895062012693,8193.2823096356
2576,Tidal Wetland,111,0.384,OLISP 1995 Air Photos,1112.53186232478,16746.487456238
2577,Tidal Wetland,111,0.102,OLISP 1995 Air Photos,315.664143530247,4425.84482390699
2578,Tidal Wetland,111,0.095,OLISP 1995 Air Photos,266.345098149486,4137.61519054601
2579,Tidal Wetland,111,0.029,OLISP 1995 Air Photos,235.215016613299,1259.33987689245
2580,Tidal Wetland,111,0.683,OLISP 1995 Air Photos,1669.32970885062,29758.7393809226
2581,Tidal Wetland,111,0.042,OLISP 1995 Air Photos,350.96042389334,1837.47089454728
2582,Tidal Wetland,111,0.201,OLISP 1995 Air Photos,748.19091692875,8736.4470549229
2583,Tidal Wetland,111,0.119,OLISP 1995 Air Photos,501.312897845448,5164.96133602685
2584,Tidal Wetland,111,0.128,OLISP 1995 Air Photos,460.324649148803,5559.87673583861
2585,Tidal Wetland,111,0.23,OLISP 1995 Air Photos,696.601996890837,10040.3198332826
2586,Tidal Wetland,111,0.296,OLISP 1995 Air Photos,497.752850423834,12889.2136627381
2587,Tidal Wetland,111,0.855,OLISP 1995 Air Photos,1173.46066644737,37229.6419184283
2588,Tidal Wetland,111,0.026,OLISP 1995 Air Photos,128.073109200507,1136.57905374805
2589,Tidal Wetland,111,0.024,OLISP 1995 Air Photos,162.815264706508,1046.39266823692
2590,Tidal Wetland,111,0.023,OLISP 1995 Air Photos,126.585153972192,1012.16610393186
2591,Tidal Wetland,111,0.313,OLISP 1995 Air Photos,841.570771582401,13620.2762736219
2592,Tidal Wetland,111,0.081,OLISP 1995 Air Photos,236.010973428863,3527.42391326943
2593,Tidal Wetland,111,0.029,OLISP 1995 Air Photos,232.381159109857,1245.56216191779
2594,Tidal Wetland,111,0.175,OLISP 1995 Air Photos,528.762187439511,7630.90500210495
2595,Tidal Wetland,111,0.046,OLISP 1995 Air Photos,189.98703608634,1994.81282553109
2596,Tidal Wetland,111,0.029,OLISP 1995 Air Photos,136.641263834546,1251.6664374087
2597,Tidal Wetland,111,0.302,OLISP 1995 Air Photos,494.964891496398,13151.7045448332
2598,Tidal Wetland,111,0.042,OLISP 1995 Air Photos,213.183403402603,1807.93773197069
2599,Tidal Wetland,111,2.985,OLISP 1995 Air Photos,4260.64008613283,130033.674115407
2600,Tidal Wetland,111,0.054,OLISP 1995 Air Photos,257.877394522057,2342.91274458469
2601,Tidal Wetland,111,0.091,OLISP 1995 Air Photos,243.581455825705,3967.22874804296
2602,Tidal Wetland,111,0.131,OLISP 1995 Air Photos,409.877542755989,5724.95163247049
2603,Tidal Wetland,111,0.023,OLISP 1995 Air Photos,124.055780427403,1016.66139014299
2604,Tidal Wetland,111,0.044,OLISP 1995 Air Photos,188.027456727846,1923.15440634284
2605,Tidal Wetland,111,0.147,OLISP 1995 Air Photos,350.85584307737,6420.27155260104
2606,Tidal Wetland,111,0.565,OLISP 1995 Air Photos,1211.55500818952,24620.3530550824
2607,Tidal Wetland,111,1.79,OLISP 1995 Air Photos,2555.4689497098,77994.1996380091
2608,Tidal Wetland,111,0.086,OLISP 1995 Air Photos,309.790517970268,3725.64861259497
2609,Tidal Wetland,111,0.48,OLISP 1995 Air Photos,578.433201714774,20910.8136765262
2610,Tidal Wetland,111,0.042,OLISP 1995 Air Photos,190.555047913476,1848.56583494552
2611,Tidal Wetland,111,0.016,OLISP 1995 Air Photos,125.130044728984,681.897908943588
2612,Tidal Wetland,111,0.08,OLISP 1995 Air Photos,487.562261814965,3474.58571153109
2613,Tidal Wetland,111,0.198,OLISP 1995 Air Photos,539.693190081647,8616.28886732328
2614,Tidal Wetland,111,0.177,OLISP 1995 Air Photos,579.277260658436,7690.52570926668
2615,Tidal Wetland,111,0.116,OLISP 1995 Air Photos,672.042550187652,5070.50859435817
2616,Tidal Wetland,111,0.186,OLISP 1995 Air Photos,590.976034186588,8088.54699111516
2617,Tidal Wetland,111,0.307,OLISP 1995 Air Photos,579.639617819663,13368.8764325784
2618,Tidal Wetland,111,1.197,OLISP 1995 Air Photos,2773.65523124514,52122.2651358496
2619,Tidal Wetland,111,0.01,OLISP 1995 Air Photos,77.9267247173344,430.236965104148
2620,Tidal Wetland,111,0.009,OLISP 1995 Air Photos,81.2541081564226,397.606262189978
2621,Tidal Wetland,111,1.965,OLISP 1995 Air Photos,1392.48921095207,85576.8216512746
2622,Tidal Wetland,111,0.028,OLISP 1995 Air Photos,168.022544694075,1238.58854451457
2623,Tidal Wetland,111,0.035,OLISP 1995 Air Photos,206.982430709953,1505.46801369097
2624,Tidal Wetland,111,0.272,OLISP 1995 Air Photos,1385.98778283345,11830.4699073661
2625,Tidal Wetland,111,0.059,OLISP 1995 Air Photos,476.969360708911,2590.36907219956
2626,Tidal Wetland,111,0.036,OLISP 1995 Air Photos,244.886345962864,1558.01690267235
2627,Tidal Wetland,111,0.01,OLISP 1995 Air Photos,100.606851213314,435.139561097837
2628,Tidal Wetland,111,0.134,OLISP 1995 Air Photos,448.550955867902,5857.19794005409
2629,Tidal Wetland,111,0.26,OLISP 1995 Air Photos,666.015467567096,11336.0999042066
2630,Tidal Wetland,111,0.017,OLISP 1995 Air Photos,106.103394978006,719.071403617166
2631,Tidal Wetland,111,0.314,OLISP 1995 Air Photos,747.351007126368,13689.300582025
2632,Tidal Wetland,111,0.03,OLISP 1995 Air Photos,135.859234681245,1285.89704632197
2633,Tidal Wetland,111,0.036,OLISP 1995 Air Photos,172.72337662093,1577.08052112926
2634,Tidal Wetland,111,3.796,OLISP 1995 Air Photos,2855.77585250201,165351.012923542
2635,Tidal Wetland,111,0.059,OLISP 1995 Air Photos,379.518965206599,2585.81567977333
2636,Tidal Wetland,111,1.493,OLISP 1995 Air Photos,2016.93741604594,65029.3253391294
2637,Tidal Wetland,111,0.026,OLISP 1995 Air Photos,166.933999882912,1114.21703027916
2638,Tidal Wetland,111,0.323,OLISP 1995 Air Photos,1683.86926790514,14057.2123790349
2639,Tidal Wetland,111,0.02,OLISP 1995 Air Photos,127.727067172425,870.284412712553
2640,Tidal Wetland,111,0.009,OLISP 1995 Air Photos,80.1182134280624,406.32879144459
2641,Tidal Wetland,111,0.017,OLISP 1995 Air Photos,116.166398696807,760.748884403129
2642,Tidal Wetland,111,14.673,OLISP 1995 Air Photos,9916.76671291612,639144.183379065
2643,Tidal Wetland,111,0.209,OLISP 1995 Air Photos,907.513466794553,9121.86463536071
2644,Tidal Wetland,111,0.02,OLISP 1995 Air Photos,144.446542107513,855.735227058122
2645,Tidal Wetland,111,0.849,OLISP 1995 Air Photos,1019.49170020467,36985.7337222578
2646,Tidal Wetland,111,0.743,OLISP 1995 Air Photos,1473.03394424809,32375.14413604
2647,Tidal Wetland,111,0.876,OLISP 1995 Air Photos,1984.52490274434,38163.5373541706
2648,Tidal Wetland,111,0.048,OLISP 1995 Air Photos,388.424665808444,2094.94130531996
2649,Tidal Wetland,111,0.03,OLISP 1995 Air Photos,152.427362387249,1291.21821456231
2650,Tidal Wetland,111,0.089,OLISP 1995 Air Photos,492.061683363661,3856.9179618819
2651,Tidal Wetland,111,0.028,OLISP 1995 Air Photos,182.641416169722,1222.18111929107
2652,Upland,0,0.091, ,289.940823238598,3942.80815529535
2653,Tidal Wetland,111,0.094,OLISP 1995 Air Photos,374.192130184675,4075.0771729175
2654,Tidal Wetland,111,0.166,OLISP 1995 Air Photos,338.927976540295,7246.70685406134
2655,Tidal Wetland,111,0.083,OLISP 1995 Air Photos,385.255782048121,3607.24581822519
2656,Tidal Wetland,111,0.356,OLISP 1995 Air Photos,936.853201822974,15496.4446486707
2657,Tidal Wetland,111,0.084,OLISP 1995 Air Photos,272.303097438929,3651.63432267071
2658,Tidal Wetland,111,2.528,OLISP 1995 Air Photos,4276.36777309252,110131.53476863
2659,Tidal Wetland,111,0.058,OLISP 1995 Air Photos,301.326584608788,2523.97519167653
2660,Tidal Wetland,111,0.044,OLISP 1995 Air Photos,265.051363680115,1931.938091651
2661,Tidal Wetland,111,0.047,OLISP 1995 Air Photos,222.113292785997,2043.22804254261
2662,Tidal Wetland,111,0.054,OLISP 1995 Air Photos,299.929219779473,2355.60618153599
2663,Tidal Wetland,111,0.201,OLISP 1995 Air Photos,765.42087074918,8769.31748018125
2664,Tidal Wetland,111,4.193,OLISP 1995 Air Photos,2817.25509955029,182638.076567722
2665,Tidal Wetland,111,1.005,OLISP 1995 Air Photos,1116.8751083092,43770.8540939906
2666,Tidal Wetland,111,0.058,OLISP 1995 Air Photos,346.446976871564,2528.1619773402
2667,Tidal Wetland,111,2.411,OLISP 1995 Air Photos,3942.26034126569,105035.120908486
2668,Tidal Wetland,111,0.173,OLISP 1995 Air Photos,384.300135295312,7527.87743084842
2669,Tidal Wetland,111,0.9,OLISP 1995 Air Photos,1645.36811568523,39209.0045806517
2670,Tidal Wetland,111,0.139,OLISP 1995 Air Photos,391.567317235763,6043.90423570123
2671,Tidal Wetland,111,2.841,OLISP 1995 Air Photos,4562.84020741476,123733.456222636
2672,Tidal Wetland,111,0.192,OLISP 1995 Air Photos,1049.13151942474,8351.87728479158
2673,Tidal Wetland,111,0.059,OLISP 1995 Air Photos,297.949169226995,2583.64443809822
2674,Tidal Wetland,111,0.033,OLISP 1995 Air Photos,158.086185602952,1449.14687530573
2675,Tidal Wetland,111,0.103,OLISP 1995 Air Photos,531.395511193646,4475.52523007259
2676,Tidal Wetland,111,1.647,OLISP 1995 Air Photos,1442.32753103728,71729.1607486644
2677,Tidal Wetland,111,0.367,OLISP 1995 Air Photos,1066.16452207629,16007.6968164455
2678,Tidal Wetland,111,0.082,OLISP 1995 Air Photos,286.770953144075,3593.18430763059
2679,Tidal Wetland,111,1.442,OLISP 1995 Air Photos,1823.26478688695,62797.6324174631
2680,Tidal Wetland,111,0.067,OLISP 1995 Air Photos,271.273726361454,2936.93111416882
2681,Tidal Wetland,111,0.277,OLISP 1995 Air Photos,453.051598530653,12074.6269036458
2682,Tidal Wetland,111,0.098,OLISP 1995 Air Photos,606.120963905795,4276.83299343626
2683,Tidal Wetland,111,0.508,OLISP 1995 Air Photos,1021.67104457517,22109.4847910621
2684,Tidal Wetland,111,8.423,OLISP 1995 Air Photos,6073.73483696668,366898.548956742
2685,Tidal Wetland,111,0.084,OLISP 1995 Air Photos,279.427981217262,3670.99245233891
2686,Tidal Wetland,111,0.015,OLISP 1995 Air Photos,111.85891397078,666.367895350123
2687,Tidal Wetland,111,0.676,OLISP 1995 Air Photos,1387.62768946248,29442.6754428604
2688,Tidal Wetland,111,0.309,OLISP 1995 Air Photos,1166.8869899616,13472.1549069226
2689,Tidal Wetland,111,0.031,OLISP 1995 Air Photos,172.066887372656,1357.45976757761
2690,Tidal Wetland,111,0.341,OLISP 1995 Air Photos,951.307255261084,14835.8055097991
2691,Tidal Wetland,111,0.273,OLISP 1995 Air Photos,417.680091975659,11910.7512669517
2692,Tidal Wetland,111,0.639,OLISP 1995 Air Photos,1985.68641822454,27832.0562698198
2693,Tidal Wetland,111,3.353,OLISP 1995 Air Photos,1972.48760009442,146035.592341915
2694,Tidal Wetland,111,0.393,OLISP 1995 Air Photos,775.793548333397,17137.2866529433
2695,Tidal Wetland,111,0.028,OLISP 1995 Air Photos,161.490715961032,1240.90113297051
2696,Tidal Wetland,111,2.653,OLISP 1995 Air Photos,3415.06777211721,115572.566229208
2697,Tidal Wetland,111,0.884,OLISP 1995 Air Photos,1588.43058982105,38526.5043658084
2698,Upland,0,0.087, ,261.448695451334,3785.80618931592
2699,Tidal Wetland,111,0.756,OLISP 1995 Air Photos,1559.67109591046,32926.1271835057
2700,Tidal Wetland,111,0.761,OLISP 1995 Air Photos,1214.07656850372,33164.3569008332
2701,Upland,0,0.153, ,352.719799331271,6651.45487785495
2702,Tidal Wetland,111,0.096,OLISP 1995 Air Photos,732.542911274812,4174.67486789776
2703,Tidal Wetland,111,0.446,OLISP 1995 Air Photos,1540.4810611293,19420.8891529682
2704,Tidal Wetland,111,0.169,OLISP 1995 Air Photos,391.938900254,7358.80556899542
2705,Tidal Wetland,111,0.15,OLISP 1995 Air Photos,396.088109864863,6533.76841748039
2706,Tidal Wetland,111,0.346,OLISP 1995 Air Photos,657.098064101397,15064.2318141868
2707,Tidal Wetland,111,0.022,OLISP 1995 Air Photos,144.06675360628,943.90637555852
2708,Tidal Wetland,111,0.844,OLISP 1995 Air Photos,1637.52682620856,36748.8781888822
2709,Tidal Wetland,111,0.019,OLISP 1995 Air Photos,120.950510133162,828.531442053799
2710,Tidal Wetland,111,0.043,OLISP 1995 Air Photos,161.352077066606,1855.76330735493
2711,Tidal Wetland,111,0.047,OLISP 1995 Air Photos,163.767327845757,2032.17398837102
2712,Tidal Wetland,111,0.749,OLISP 1995 Air Photos,1772.1976778709,32607.9975763292
2713,Tidal Wetland,111,0.207,OLISP 1995 Air Photos,401.334996298928,9015.65649723061
2714,Tidal Wetland,111,0.165,OLISP 1995 Air Photos,334.687415888136,7197.438254282
2715,Tidal Wetland,111,0.082,OLISP 1995 Air Photos,482.036127181799,3557.32347627586
2716,Tidal Wetland,111,0.763,OLISP 1995 Air Photos,1561.30876846128,33215.1676379203
2717,Tidal Wetland,111,0.031,OLISP 1995 Air Photos,141.69619444729,1363.45890338956
2718,Tidal Wetland,111,0.042,OLISP 1995 Air Photos,187.7825078722,1815.35338993308
2719,Tidal Wetland,111,0.043,OLISP 1995 Air Photos,280.32515661859,1868.12655463818
2720,Tidal Wetland,111,0.038,OLISP 1995 Air Photos,182.592089155047,1659.50103119539
2721,Tidal Wetland,111,0.018,OLISP 1995 Air Photos,127.225866476026,795.06591247699
2722,Tidal Wetland,111,0.078,OLISP 1995 Air Photos,227.542664058783,3387.11316895804
