Fiscal Year,Vendor Name,Street Address,Vendor Address City,Vendor Address State,Vendor Address Zip Code,Issue Date,Payment Amount,Department Description,Business Unit,Account Description
2012,EAN SERVICES LLC,600 CORPORATE PK DR  /S DORTON,ST LOUIS,MO,63105,04/16/2012,$183032.14,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,EAN SERVICES LLC,600 CORPORATE PK DR  /S DORTON,ST LOUIS,MO,63105,05/15/2012,$215729.03,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,ENERFLOW INDUSTRIES INC,19425 E 54TH ST,BROKEN ARROW,OK,74014,08/15/2011,$27212.17,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,ENERFLOW INDUSTRIES INC,19425 E 54TH ST,BROKEN ARROW,OK,74014,11/15/2011,$44099.04,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,ENERFLOW INDUSTRIES INC,19425 E 54TH ST,BROKEN ARROW,OK,74014,02/16/2012,$64821.58,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,ENERFLOW INDUSTRIES INC,19425 E 54TH ST,BROKEN ARROW,OK,74014,05/15/2012,$57484.16,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,EXTERRAN ENERGY SOL #3,12001 N HOUSTON ROSSLYN RD,HOUSTON,TX,77086,04/16/2012,$34540.45,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,EXTERRAN ENERGY SOL #3,12001 N HOUSTON ROSSLYN RD,HOUSTON,TX,77086,04/16/2012,$18603.85,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,FARMERS INSURANCE GROUP,4680 WILSHIRE BLVD,LOS ANGELES,CA,90010,08/15/2011,$292053.26,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,FINTUBE LLC,555 W 41ST ST,TULSA,OK,74107,05/15/2012,$9741.31,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,FLIGHTSAFETY INT'L INC #2,700 N 9TH ST,BROKEN ARROW,OK,74012,08/15/2011,$1619.46,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,FLIGHTSAFETY INT'L INC #2,700 N 9TH ST,BROKEN ARROW,OK,74012,12/15/2011,$3986.87,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,FLIGHTSAFETY INT'L INC #2,700 N 9TH ST,BROKEN ARROW,OK,74012,02/16/2012,$6057.60,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,FLIGHTSAFETY INT'L INC #2,700 N 9TH ST,BROKEN ARROW,OK,74012,05/15/2012,$8463.45,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GARVER ENGINEERS LLC,10015 E 51ST ST,TULSA,OK,74146,08/15/2011,$7705.68,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GARVER LLC,10015 E 51ST ST,TULSA,OK,74146,11/15/2011,$12930.80,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GE OIL & GAS EXP INC #2,5500 SE 59TH ST,OKLA CITY,OK,73135,06/14/2012,$305619.06,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GE OIL & GAS EXP INC #2,5500 SE 59TH ST,OKLA CITY,OK,73135,06/14/2012,$119641.06,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GE OIL & GAS EXP INC #2,5500 SE 59TH ST,OKLA CITY,OK,73135,06/14/2012,$102241.59,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GE OIL & GAS EXP INC #2,5500 SE 59TH ST,OKLA CITY,OK,73135,06/14/2012,$165418.83,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GE OIL & GAS EXP INC #3,5500 SE 59TH ST,OKLAHOMA CITY,OK,73135,06/14/2012,$16789.79,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GMX RESOURCES INC,9400 N BROADWAY   STE 600,OKLAHOMA CITY,OK,73114,07/14/2011,$107404.90,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GMX RESOURCES INC,9400 N BROADWAY   STE 600,OKLAHOMA CITY,OK,73114,09/15/2011,$63254.75,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GMX RESOURCES INC,9400 N BROADWAY   STE 600,OKLAHOMA CITY,OK,73114,11/15/2011,$71327.96,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GMX RESOURCES INC,9400 N BROADWAY   STE 600,OKLAHOMA CITY,OK,73114,02/16/2012,$80893.73,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GMX RESOURCES INC,9400 N BROADWAY   STE 600,OKLAHOMA CITY,OK,73114,05/15/2012,$104897.53,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GORDON BROS SUPPLY INC,5498 HWY 66 W,STROUD,OK,74079,09/15/2011,$6332.20,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GORDON BROS SUPPLY INC,5498 HWY 66 W,STROUD,OK,74079,11/15/2011,$6637.48,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GORDON BROS SUPPLY INC,5498 HWY 66 W,STROUD,OK,74079,03/15/2012,$5723.49,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,GORDON BROS SUPPLY INC,5498 HWY 66 W,STROUD,OK,74079,05/15/2012,$5905.56,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HALLIBURTON ENERGY SERV INC #2,1015 BOIS D'ARC AVE,DUNCAN,OK,73536,08/15/2011,$390111.62,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HALLIBURTON ENERGY SERV INC #2,1015 BOIS D'ARC AVE,DUNCAN,OK,73536,11/15/2011,$516655.03,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HALLIBURTON ENERGY SERV INC #2,1015 BOIS D'ARC AVE,DUNCAN,OK,73536,02/16/2012,$542396.63,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HALLIBURTON ENERGY SERV INC #2,1015 BOIS D'ARC AVE,DUNCAN,OK,73536,05/15/2012,$577474.57,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HELMERICH & PAYNE INC,1437 S BOULDER AVE,TULSA,OK,74119,04/16/2012,$5485.48,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HELMERICH & PAYNE INC,1437 S BOULDER AVE,TULSA,OK,74119,05/15/2012,$9497.57,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HERBERT MARKLEY ROOFING CO,3131 N COLUMBIA BLVD,PORTLAND,OR,97217,08/15/2011,$5928.20,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HERBERT MARKLEY ROOFING CO,3131 N COLUMBIA BLVD,PORTLAND,OR,97217,11/15/2011,$12714.20,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HERBERT MARKLEY ROOFING CO,3131 N COLUMBIA BLVD,PORTLAND,OR,97217,02/16/2012,$12754.71,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HERBERT MARKLEY ROOFING CO,3131 N COLUMBIA BLVD,PORTLAND,OR,97217,05/15/2012,$18609.85,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HOLLY REFINING & MKTG-TULSA LL,1700 UNION AVE,TULSA,OK,74107,09/15/2011,$556724.51,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HOLLY REFINING & MKTG-TULSA LL,1700 UNION AVE,TULSA,OK,74107,12/15/2011,$631836.23,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HOLLY REFINING & MKTG-TULSA LL,1700 UNION AVE,TULSA,OK,74107,03/15/2012,$755746.77,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HOLLY REFINING & MKTG-TULSA LL,1700 UNION AVE,TULSA,OK,74107,06/14/2012,$729746.62,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HOUSTON INTERESTS LLC,6846 S CANTON   STE 700,TULSA,OK,74137,05/15/2012,$2359.76,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HUBER ENGINEERED WOODS LLC,PO BOX 1250,BROKEN BOW,OK,74728,08/15/2011,$43459.65,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HUBER ENGINEERED WOODS LLC,PO BOX 1250,BROKEN BOW,OK,74728,11/15/2011,$38970.67,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HUBER ENGINEERED WOODS LLC,PO BOX 1250,BROKEN BOW,OK,74728,02/16/2012,$42760.49,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HUBER ENGINEERED WOODS LLC,PO BOX 1250,BROKEN BOW,OK,74728,05/15/2012,$39103.51,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HYATT SHARED SERV CENTER LLC,830 CITY AVE,MOORE,OK,73160,09/15/2011,$79979.18,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HYATT SHARED SERV CENTER LLC,830 CITY AVE,MOORE,OK,73160,11/15/2011,$93852.57,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HYATT SHARED SERV CENTER LLC,830 CITY AVE,MOORE,OK,73160,02/16/2012,$90262.02,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,HYATT SHARED SERV CENTER LLC,830 CITY AVE,MOORE,OK,73160,06/14/2012,$76895.37,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,INTERNATIONAL BUS MACH 3 & 4,1301 K ST NW    STE 1200W,WASHINGTON,DC,20005,08/15/2011,$44900.16,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,INTERNATIONAL BUS MACH 3 & 4,1301 K ST NW    STE 1200W,WASHINGTON,DC,20005,01/17/2012,$49633.26,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,INTERNATIONAL BUS MACH 3 & 4,1301 K ST NW    STE 1200W,WASHINGTON,DC,20005,02/16/2012,$47879.57,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,JASCO PRODUCTS CO LLC,311 NW 122ND,OKLAHOMA CITY,OK,73114,08/15/2011,$73085.39,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,JASCO PRODUCTS CO LLC,311 NW 122ND,OKLAHOMA CITY,OK,73114,11/15/2011,$78081.48,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,JASCO PRODUCTS CO LLC,311 NW 122ND,OKLAHOMA CITY,OK,73114,02/16/2012,$75361.63,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,JASCO PRODUCTS CO LLC,311 NW 122ND,OKLAHOMA CITY,OK,73114,05/15/2012,$119013.63,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,08/15/2011,$15526.28,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,08/15/2011,$14357.31,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,10/13/2011,$14879.67,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,10/13/2011,$11379.92,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,02/16/2012,$4360.14,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,02/16/2012,$8522.30,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,04/16/2012,$4962.06,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,04/16/2012,$18068.35,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,04/16/2012,$11982.82,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,04/16/2012,$9186.87,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KEMPER VALVE & FITTINGS CORP,PO BOX 400,WAUCONDA,IL,60084,06/14/2012,$18055.01,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,KNWEBS INC,115 E CALIFORNIA AVE  STE 410,OKLAHOMA CITY,OK,73104,09/15/2011,$21999.65,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,L E F INC,9401 E 54TH ST,TULSA,OK,74145,11/15/2011,$4794.90,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,L E F INC,9401 E 54TH ST,TULSA,OK,74145,02/16/2012,$6830.50,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,L E F INC,9401 E 54TH ST,TULSA,OK,74145,05/15/2012,$8008.86,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LABARGE INC,9900 CLAYTON RD,ST LOUIS,MO,63124,08/15/2011,$5387.66,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LANSING TRADE GROUP LLC,10975 BENSON  STE 400,OVERLAND PARK,KS,66210,09/15/2011,$21313.75,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LANSING TRADE GROUP LLC,10975 BENSON  STE 400,OVERLAND PARK,KS,66210,12/15/2011,$11341.46,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LANSING TRADE GROUP LLC,10975 BENSON  STE 400,OVERLAND PARK,KS,66210,03/15/2012,$14747.49,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LANSING TRADE GROUP LLC,10975 BENSON  STE 400,OVERLAND PARK,KS,66210,06/14/2012,$11077.84,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LAREDO PETROLEUM INC,15 W 6TH ST   STE 1800,TULSA,OK,74119,08/15/2011,$80944.49,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LAREDO PETROLEUM INC,15 W 6TH ST   STE 1800,TULSA,OK,74119,11/15/2011,$92572.83,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LAREDO PETROLEUM INC,15 W 6TH ST   STE 1800,TULSA,OK,74119,02/16/2012,$94488.76,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LAREDO PETROLEUM INC,15 W 6TH ST   STE 1800,TULSA,OK,74119,05/15/2012,$286472.55,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LIMCO AIREPAIR INC,5304 S LAWTON,TULSA,OK,74107,03/15/2012,$1170.43,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LIMCO AIREPAIR INC,5304 S LAWTON,TULSA,OK,74107,06/14/2012,$1472.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LONG WAVE INC,115 E CALIFORNIA AVE  STE 400,OKLAHOMA CITY,OK,73104,11/15/2011,$17869.44,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LONG WAVE INC,115 E CALIFORNIA AVE  STE 400,OKLAHOMA CITY,OK,73104,11/15/2011,$4177.06,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LONG WAVE INC,115 E CALIFORNIA AVE  STE 400,OKLAHOMA CITY,OK,73104,02/16/2012,$26293.19,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,LONG WAVE INC,115 E CALIFORNIA AVE  STE 400,OKLAHOMA CITY,OK,73104,06/14/2012,$33404.58,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,M & M ENGINEERED PRODUCTS LLC,522 N ASH ST,NOWATA,OK,74048,10/13/2011,$4612.42,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,M & M ENGINEERED PRODUCTS LLC,522 N ASH ST,NOWATA,OK,74048,10/13/2011,$4543.35,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,M & M ENGINEERED PRODUCTS LLC,522 N ASH ST,NOWATA,OK,74048,10/13/2011,$3652.47,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,M & M ENGINEERED PRODUCTS LLC,522 N ASH ST,NOWATA,OK,74048,10/13/2011,$4836.03,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2012,M & M ENGINEERED PRODUCTS LLC,522 N ASH ST,NOWATA,OK,74048,10/13/2011,$4922.23,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
