OBJECTID,VRI_CLASS,DISTANCE_ZONE,VRI_SCENIC,VRI_SENSITIVITY,VRI_AREA_ID,BLM_ORG_CD,GIS_ACRES,SHAPE_Length,SHAPE_Area
13659,UNK,,C,HIGH,VRIORP000000204,ORP00,784.285776,0.105425385048997,0.0003584319001422
13660,UNK,,A,HIGH,VRIORP000000055,ORP00,418.36985783,0.0873879109470618,0.000191241306496
13661,IV,SS,B,LOW,VRIORN000000063,ORN00,18.64318611,0.0119270677711402,8.52955185506685e-06
13662,IV,SS,B,LOW,VRIORN000000063,ORN00,4.55937678,0.0075331570673469,2.08572149579901e-06
13663,IV,SS,B,LOW,VRIORN000000063,ORN00,694.2464773,0.0968890482567527,0.0003175273307129
13664,IV,SS,B,LOW,VRIORN000000063,ORN00,1.05927209,0.0036440921341876,4.84528858682906e-07
13665,IV,BG,B,LOW,VRIORN000000177,ORN00,74.93039041,0.0285311974082162,3.42805926976761e-05
13666,IV,BG,B,LOW,VRIORN000000177,ORN00,5.31397613,0.0096849361461111,2.43077111964073e-06
13667,IV,FM,B,LOW,VRIORN000000231,ORN00,374.74186219,0.0655110828369629,0.0001714354581977
13668,IV,FM,B,LOW,VRIORN000000231,ORN00,48.66546945,0.0238648383002966,2.22597569855257e-05
13669,IV,FM,B,LOW,VRIORN000000400,ORN00,0.59613605,0.0034002724438139,2.72744717255711e-07
13670,IV,FM,B,LOW,VRIORN000000400,ORN00,0.01128,0.0009381341961404,5.16067339692856e-09
13671,IV,FM,B,LOW,VRIORN000000400,ORN00,0.78573576,0.0057347027491342,3.5948224107418e-07
13672,IV,FM,B,LOW,VRIORN000000400,ORN00,14.01054022,0.0162929919437493,6.40937899832062e-06
13673,IV,SS,B,LOW,VRIORN000000063,ORN00,0.36368156,0.0029438872664108,1.66391855726344e-07
13674,IV,SS,B,LOW,VRIORN000000063,ORN00,16.89277911,0.0118245417844187,7.72871454911293e-06
13675,IV,SS,B,LOW,VRIORN000000063,ORN00,341.08854281,0.0700208343101864,0.0001560328226826
13676,IV,SS,B,LOW,VRIORN000000063,ORN00,21.66580371,0.0137618258106161,9.91062451701858e-06
13677,IV,FM,B,LOW,VRIORN000000231,ORN00,233.07002615,0.0723385825776229,0.0001066282109076
13678,IV,FM,B,LOW,VRIORN000000231,ORN00,13.91680147,0.0142462867800194,6.36590902455496e-06
13679,IV,SS,B,LOW,VRIORN000000063,ORN00,224.78200371,0.0612841583948327,0.0001028344880013
13680,IV,FM,B,LOW,VRIORN000000231,ORN00,97.38407258,0.047048317253355,4.45512761143487e-05
13681,IV,SS,B,MOD,VRIORN000000064,ORN00,199.0907227,0.0519212813336487,9.10857385403817e-05
13682,IV,SS,B,LOW,VRIORN000000063,ORN00,70.80481123,0.0333115079098027,3.2392649231098e-05
13683,IV,SS,B,LOW,VRIORN000000063,ORN00,220.63667142,0.042418005437852,0.0001009373098008
13684,IV,SS,B,LOW,VRIORN000000063,ORN00,0.09776741,0.0011263758696892,4.47249337969901e-08
13685,IV,SS,B,LOW,VRIORN000000063,ORN00,91.62337605,0.0261269343005858,4.19110635721705e-05
13686,IV,SS,B,LOW,VRIORN000000063,ORN00,0.13001533,0.0012208183781418,5.94736110446395e-08
13687,IV,SS,B,LOW,VRIORN000000063,ORN00,42.7606201,0.0181479090363394,1.95593853531411e-05
13688,IV,SS,B,LOW,VRIORN000000063,ORN00,102.4379312,0.033407160446015,4.6853343359533e-05
13689,IV,SS,B,LOW,VRIORN000000063,ORN00,149.35934448,0.0429822257910903,6.83075516750302e-05
13690,IV,FM,B,LOW,VRIORN000000231,ORN00,628.81065884,0.16048999060992,0.0002876171909872
13691,UNK,,B,LOW,VRIORP000000240,ORP00,39.99059283,0.0173497157167305,1.82825642305163e-05
13692,III,FM,B,MOD,VRIORV040001846,ORV04,7.9064762,0.0095688065420029,3.61730325955172e-06
13693,IV,SS,B,LOW,VRIORN000000063,ORN00,11.79594714,0.0113801983351925,5.39701971257669e-06
13694,IV,SS,B,LOW,VRIORN000000063,ORN00,647.15357966,0.0895123188217533,0.0002960389450223
13695,IV,SS,B,LOW,VRIORN000000063,ORN00,2.23319125,0.0078500157882678,1.02166627954929e-06
13696,IV,SS,B,LOW,VRIORN000000063,ORN00,0.06061546,0.0012083951531744,2.77308676215621e-08
13697,IV,SS,B,MOD,VRIORN000000064,ORN00,5.24061509,0.025877977813594,2.39729322010378e-06
13698,IV,SS,B,MOD,VRIORN000000064,ORN00,0.89357955,0.0052003938027452,4.08718478876086e-07
13699,IV,FM,B,LOW,VRIORN000000231,ORN00,54.41803927,0.0286983444263809,2.48967201252853e-05
13700,IV,FM,B,LOW,VRIORN000000231,ORN00,11.78639391,0.0097833282413315,5.39233301825134e-06
13701,IV,FM,B,LOW,VRIORN000000231,ORN00,1.13502742,0.005709256150165,5.19181190041439e-07
13702,IV,FM,B,LOW,VRIORN000000231,ORN00,1.22130774,0.0042206995945756,5.58590353602187e-07
13703,IV,SS,B,MOD,VRIORN000000064,ORN00,40.05630134,0.0173397823008792,1.83277193844084e-05
13704,III,FM,B,MOD,VRIORV040001846,ORV04,29.80276101,0.0187292738936981,1.36353012287016e-05
13705,III,FM,B,MOD,VRIORV040001846,ORV04,39.50571139,0.0172105073357821,1.80748402696739e-05
13706,IV,SS,B,MOD,VRIORN000000064,ORN00,21.6305854,0.0181697657506314,9.89568737299606e-06
13707,III,FM,B,MOD,VRIORN000000232,ORN00,60.13935691,0.0228368816466013,2.75138273865975e-05
13708,IV,FM,B,LOW,VRIORN000000231,ORN00,35.60719678,0.0174815571780183,1.62926975296483e-05
13709,UNK,,B,LOW,VRIORP000000217,ORP00,628.57096891,0.0829815812635805,0.0002873650062591
13710,UNK,,B,LOW,VRIORP000000040,ORP00,199.98578776,0.0448843009219038,9.14356933019482e-05
13711,UNK,,B,LOW,VRIORP000000073,ORP00,353.2068811,0.0616821638001325,0.0001614929202858
13712,II,FM,A,HIGH,VRIORN000000032,ORN00,11.39001547,0.0176141169919872,5.21168866970935e-06
13713,IV,SS,B,LOW,VRIORN000000063,ORN00,19.69860821,0.0127126482056163,9.01458586630431e-06
13714,IV,SS,B,LOW,VRIORN000000063,ORN00,9.46479915,0.0105197549083258,4.3311651572111e-06
13715,IV,SS,B,LOW,VRIORN000000063,ORN00,247.39916623,0.0544392845663128,0.000113196960608
13716,IV,FM,B,LOW,VRIORN000000231,ORN00,366.34964422,0.0645005671132965,0.0001676418108187
13717,IV,SS,B,MOD,VRIORN000000064,ORN00,5.59924459,0.0076128537392999,2.56236363908589e-06
13718,IV,SS,B,MOD,VRIORN000000064,ORN00,0.1202071,0.0015436066054051,5.5005983644236e-08
13719,III,FM,B,MOD,VRIORN000000232,ORN00,232.71628977,0.0564833985196559,0.0001064966794119
13720,IV,SS,B,MOD,VRIORN000000064,ORN00,0.77815945,0.0029247502905261,3.56122289123203e-07
13721,IV,SS,B,MOD,VRIORN000000064,ORN00,1.1092856,0.0033709602711312,5.07631545145245e-07
13722,IV,BG,B,MOD,VRIORN000000178,ORN00,88.13965285,0.0344075293306265,4.03356350456196e-05
13723,III,FM,B,MOD,VRIORN000000401,ORN00,30.17054437,0.0183658880162851,1.3807072791123e-05
13724,IV,SS,B,LOW,VRIORN000000063,ORN00,288.02177859,0.0674069219538232,0.0001317942472007
13725,IV,SS,B,LOW,VRIORN000000063,ORN00,254.64590307,0.0579866657511491,0.0001164983898352
13726,IV,SS,B,LOW,VRIORN000000063,ORN00,149.26669192,0.044155939705825,6.82830096114845e-05
13727,IV,SS,B,LOW,VRIORN000000063,ORN00,1625.68239685,0.26803362220707,0.0007433544178121
13728,IV,BG,B,LOW,VRIORN000000177,ORN00,512.15059183,0.119245720713693,0.0002343256981696
13729,IV,BG,B,LOW,VRIORN000000177,ORN00,56.89137363,0.0294536407305238,2.60307598365702e-05
13730,IV,BG,B,LOW,VRIORN000000177,ORN00,57.05473159,0.0219031435076864,2.61034338179566e-05
13731,IV,BG,B,LOW,VRIORN000000177,ORN00,81.95890763,0.0551279430937184,3.74875447183662e-05
13732,IV,BG,B,LOW,VRIORN000000177,ORN00,145.36093348,0.0527050370578388,6.64808210468642e-05
13733,IV,BG,B,LOW,VRIORN000000177,ORN00,4.71404994,0.0066192517346681,2.15579156817445e-06
13734,IV,FM,B,LOW,VRIORN000000231,ORN00,4.56760626,0.0076834266163231,2.09031762450406e-06
13735,IV,FM,B,LOW,VRIORN000000231,ORN00,40.76522497,0.0191417892551196,1.86430261001003e-05
13736,IV,FM,B,LOW,VRIORN000000400,ORN00,2.62533099,0.0067746225188231,1.2014248869658e-06
13737,IV,FM,B,LOW,VRIORN000000400,ORN00,0.12912346,0.0023701104227883,5.90927522383393e-08
13738,IV,FM,B,LOW,VRIORN000000400,ORN00,3.77965188,0.0067432186529244,1.72867810400389e-06
13739,IV,FM,B,LOW,VRIORN000000400,ORN00,19.48523912,0.0151678501971041,8.91114371208792e-06
13740,IV,SS,B,LOW,VRIORN000000063,ORN00,7.46766144,0.0115684983893688,3.41694576573144e-06
13741,IV,SS,B,LOW,VRIORN000000063,ORN00,0.11678967,0.0012698970968456,5.34351241667427e-08
13742,IV,SS,B,LOW,VRIORN000000063,ORN00,0.16809488,0.0030711220151111,7.69119379565085e-08
13743,IV,SS,B,MOD,VRIORN000000064,ORN00,0.08051866,0.0030521318710137,3.68447141461291e-08
13744,IV,SS,B,MOD,VRIORN000000064,ORN00,0.06616723,0.0007376182846895,3.02738337349568e-08
13745,IV,BG,B,LOW,VRIORN000000177,ORN00,438.08670281,0.0675689930982391,0.0002004596511208
13746,IV,BG,B,MOD,VRIORN000000178,ORN00,0.01314239,0.0012169025704644,6.0134637060044705e-09
13747,IV,BG,B,MOD,VRIORN000000178,ORN00,0.47439134,0.0046373351811682,2.17053716972311e-07
13748,IV,FM,B,LOW,VRIORN000000231,ORN00,46.57244893,0.0198559265616978,2.13130631498834e-05
13749,IV,FM,B,LOW,VRIORN000000400,ORN00,12.19364878,0.0108137505073637,5.58028968486908e-06
13750,IV,FM,B,LOW,VRIORN000000400,ORN00,5.03292052,0.0143417951716535,2.30322206129172e-06
13751,IV,FM,B,LOW,VRIORN000000400,ORN00,9.2596644,0.0092381473368809,4.23728432263562e-06
13752,IV,SS,B,LOW,VRIORN000000063,ORN00,537.97883981,0.118942105122738,0.0002461577919736
13753,IV,SS,B,LOW,VRIORN000000063,ORN00,154.83830036,0.0344622095190868,7.08430009966044e-05
13754,IV,SS,B,LOW,VRIORN000000063,ORN00,48.04444944,0.0198995815533711,2.19796668040689e-05
13755,IV,SS,B,LOW,VRIORN000000063,ORN00,46.79678679,0.0187311029230138,2.14078449718635e-05
13756,IV,SS,B,LOW,VRIORN000000063,ORN00,97.47627689,0.0282246167532382,4.45836894029238e-05
13757,IV,SS,B,LOW,VRIORN000000063,ORN00,0.1274813,0.0011441759405877,5.83036267861726e-08
13758,IV,FM,B,LOW,VRIORN000000231,ORN00,16.05962153,0.0122619397333194,7.34920907559313e-06
13759,IV,FM,B,LOW,VRIORN000000231,ORN00,155.70191951,0.0505802769047593,7.12480281542402e-05
13760,IV,FM,B,LOW,VRIORN000000231,ORN00,532.73644046,0.157229332446581,0.0002437032620051
13761,IV,FM,B,LOW,VRIORN000000231,ORN00,13.82918913,0.0109302169360339,6.32491488903934e-06
13762,UNK,,B,LOW,VRIORP000000239,ORP00,39.59912465,0.0172809959633558,1.81080106565474e-05
13763,III,FM,B,MOD,VRIORV040000576,ORV04,58.92865744,0.035567368672201,2.69525906940239e-05
13764,III,FM,B,MOD,VRIORV040001197,ORV04,197.01082456,0.0492726796605528,9.01544495039672e-05
13765,III,FM,B,MOD,VRIORV040001846,ORV04,919.81712986,0.135778025892539,0.00042080398271
13766,III,FM,B,MOD,VRIORV040001846,ORV04,0.16904903,0.0013750477759191,7.73508299650804e-08
13767,IV,SS,B,MOD,VRIORN000000064,ORN00,113.11149625,0.0383879401938686,5.1763117198113e-05
13768,III,FM,B,MOD,VRIORN000000326,ORN00,4.3544288,0.007440499428516,1.99273716385186e-06
13769,IV,SS,B,MOD,VRIORN000000064,ORN00,79.47492785,0.0244183460163195,3.63737519869752e-05
13770,IV,BG,B,MOD,VRIORN000000178,ORN00,0.0897964,0.0014441281331,4.11006867004523e-08
13771,III,FM,B,MOD,VRIORV040001197,ORV04,39.09573064,0.0171235330978734,1.78927113534501e-05
13772,II,FM,B,HIGH,VRIORN000000245,ORN00,954.04279381,0.136754167855086,0.000436596845164
13773,UNK,,B,LOW,VRIORP000000071,ORP00,276.50367302,0.0618424276715132,0.0001264466204083
13774,IV,SS,B,LOW,VRIORV040000603,ORV04,40.30414301,0.0173984435073304,1.8446482243201e-05
13775,IV,BG,B,MOD,VRIORN000000178,ORN00,33.92010969,0.0160088007707426,1.5525853107547e-05
13776,III,FM,B,MOD,VRIORN000000401,ORN00,5.88462542,0.0078114878569084,2.69353940349408e-06
13777,IV,SS,B,MOD,VRIORV040001562,ORV04,77.96203222,0.0548094552203099,3.56738179961199e-05
13778,III,FM,B,MOD,VRIORV040001846,ORV04,203.19864757,0.0569437573604967,9.29919408975876e-05
13779,III,FM,B,MOD,VRIORV040001197,ORV04,157.86440214,0.0439384803919036,7.22495510421952e-05
13780,III,FM,B,MOD,VRIORV040001846,ORV04,2.29968089,0.0049318408790862,1.05250178461441e-06
13781,IV,SS,B,LOW,VRIORN000000063,ORN00,48.52645889,0.0307679632534273,2.22114377849521e-05
13782,IV,BG,B,LOW,VRIORN000000177,ORN00,29.04486312,0.0224920312722713,1.32943877701028e-05
13783,IV,BG,B,LOW,VRIORN000000177,ORN00,0.01893322,0.0005067387689686,8.666146241181481e-09
13784,IV,BG,B,LOW,VRIORN000000177,ORN00,46.25064159,0.0198722315705099,2.11686900555261e-05
13785,IV,BG,B,LOW,VRIORN000000177,ORN00,14.92028288,0.0163143695715203,6.82911345449818e-06
13786,IV,BG,B,LOW,VRIORN000000177,ORN00,10.43911383,0.015842073486103,4.77748627598284e-06
13787,IV,FM,B,LOW,VRIORN000000231,ORN00,0.56978023,0.0067493686023218,2.60789013401753e-07
13788,IV,FM,B,LOW,VRIORN000000231,ORN00,0.02004317,0.0005852890875675,9.17387822188439e-09
13789,IV,FM,B,LOW,VRIORN000000231,ORN00,5.26085814,0.0062508288522429,2.40764471828498e-06
13790,IV,FM,B,LOW,VRIORN000000400,ORN00,324.93090589,0.0714597068972424,0.0001487146102748
13791,III,FM,B,MOD,VRIORN000000401,ORN00,0.03627363,0.0020499744952539,1.66037342715123e-08
13792,II,SS,A,HIGH,VRIORN000000001,ORN00,117.06946406,0.0343720735478305,5.3584095922679e-05
13793,IV,SS,B,MOD,VRIORN000000064,ORN00,0.56362672,0.0025138362561061,2.5796934147714e-07
13794,IV,SS,B,MOD,VRIORN000000064,ORN00,4.45519067,0.0085322409595395,2.03901126635055e-06
13795,IV,SS,B,MOD,VRIORN000000064,ORN00,1.65168379,0.0050010113392882,7.55923117928985e-07
13796,III,FM,B,MOD,VRIORN000000232,ORN00,108.90186853,0.035410550026205,4.98421424780371e-05
13797,UNK,,A,HIGH,VRIORP000000238,ORP00,39.94916147,0.0173389064938521,1.82722688988351e-05
13798,IV,SS,B,LOW,VRIORN000000063,ORN00,4.96435556,0.0121534788836216,2.27236663204012e-06
13799,IV,SS,B,LOW,VRIORN000000063,ORN00,2.52786628,0.0078681591905791,1.157147023824e-06
13800,IV,SS,B,LOW,VRIORN000000063,ORN00,239.23571921,0.0535109668351703,0.000109495515715
13801,IV,SS,B,LOW,VRIORN000000063,ORN00,79.08086682,0.0287624063111039,3.61915921860701e-05
13802,IV,BG,B,LOW,VRIORN000000177,ORN00,12.473132,0.0106227973199921,5.70830589817378e-06
13803,IV,FM,B,LOW,VRIORN000000231,ORN00,25.27599387,0.01849398850445,1.15695974780152e-05
13804,IV,FM,B,LOW,VRIORN000000231,ORN00,4.32277223,0.009420398793167,1.97874955210795e-06
13805,IV,FM,B,LOW,VRIORN000000231,ORN00,105.00311326,0.0572608920903308,4.80580044211468e-05
13806,IV,FM,B,LOW,VRIORN000000231,ORN00,19.6381346,0.0133986627175005,8.98842562970284e-06
13807,IV,FM,B,LOW,VRIORN000000400,ORN00,0.27119471,0.0025694120485568,1.24115094655519e-07
13808,IV,FM,B,LOW,VRIORN000000417,ORN00,139.86940971,0.0561188085362204,6.4022624242593e-05
13809,III,FM,B,MOD,VRIORV040001846,ORV04,40.15085947,0.0173696212806745,1.83775137141566e-05
13810,UNK,,B,LOW,VRIORP000000130,ORP00,159.02599128,0.0417647262705024,7.27337165323731e-05
13811,IV,SS,B,LOW,VRIORN000000063,ORN00,9.3373501,0.0102171897192824,4.2740433801206e-06
13812,IV,SS,B,LOW,VRIORN000000063,ORN00,22.35609589,0.0150981829735331,1.02332194854144e-05
13813,IV,SS,B,LOW,VRIORN000000063,ORN00,24.10032511,0.0161092682404953,1.10303329543202e-05
13814,IV,SS,B,LOW,VRIORN000000063,ORN00,1.58945143,0.0035508056285834,7.27499740421745e-07
13815,IV,FM,B,LOW,VRIORN000000231,ORN00,144.87189538,0.0411163773878297,6.63096094683598e-05
13816,UNK,,B,LOW,VRIORP000000054,ORP00,434.30401992,0.0935752752993445,0.0001986161197107
13817,IV,SS,B,MOD,VRIORN000000064,ORN00,4.9462852,0.0096270822750383,2.26417155381592e-06
13818,IV,BG,B,MOD,VRIORN000000178,ORN00,0.83024574,0.0036702014292529,3.8005481737998e-07
13819,IV,BG,B,MOD,VRIORN000000178,ORN00,0.3079852,0.0017811525672041,1.40983359218864e-07
13820,UNK,,B,LOW,VRIORP000000236,ORP00,81.36069116,0.0278898928320884,3.72160029909017e-05
13821,UNK,,A,HIGH,VRIORP000000237,ORP00,41.53502684,0.0176269281842632,1.89999605674813e-05
13822,IV,FM,B,LOW,VRIORV040001235,ORV04,0.39309686,0.002689213591691,1.79953193028161e-07
13823,III,FM,B,MOD,VRIORV040001197,ORV04,16.04988828,0.0113474253756481,7.34717640675211e-06
13824,III,FM,B,MOD,VRIORV040001846,ORV04,23.07149206,0.0131298952280096,1.05615394982654e-05
13825,UNK,,B,LOW,VRIORP000000234,ORP00,79.57665519,0.0274238055236046,3.64022079290375e-05
13826,UNK,,A,,VRIORP000000025,ORP00,274.48362919,0.0645113586807925,0.0001255568613319
13827,UNK,,A,LOW,VRIORP000000156,ORP00,510.7817776,0.0787669489631064,0.0002336032086081
13828,IV,FM,B,LOW,VRIORV040000558,ORV04,40.00478553,0.0172443642142265,1.83141403503287e-05
13829,III,FM,B,MOD,VRIORV040001846,ORV04,0.04993831,0.001096070828722,2.28613595793127e-08
13830,IV,FM,B,LOW,VRIORV040001235,ORV04,196.34195832,0.0415884271288987,8.98819577245948e-05
13831,UNK,,A,HIGH,VRIORP000000235,ORP00,78.76367044,0.0275485960098673,3.60323537170396e-05
13832,IV,FM,B,LOW,VRIORN000000231,ORN00,276.95471376,0.0590874673217318,0.0001267870239601
13833,IV,FM,B,LOW,VRIORN000000417,ORN00,0.15599479,0.0014476983280964,7.14062094890211e-08
13834,IV,SS,B,LOW,VRIORN000000063,ORN00,106.16266864,0.0319592992872689,4.86049240554173e-05
13835,IV,FM,B,LOW,VRIORN000000231,ORN00,8.91826486,0.0098812909551865,4.08330972972364e-06
13836,IV,FM,B,LOW,VRIORN000000231,ORN00,0.5107652,0.0042941761156749,2.33846567366399e-07
13837,IV,FM,B,LOW,VRIORN000000231,ORN00,5.00373494,0.011360701790865,2.29080416030065e-06
13838,IV,SS,B,LOW,VRIORN000000063,ORN00,134.75257979,0.032233252173555,6.16942053194804e-05
13839,IV,SS,B,LOW,VRIORN000000063,ORN00,253.43840013,0.0492913139777774,0.0001160243151394
13840,IV,BG,B,LOW,VRIORN000000177,ORN00,1.18320864,0.0048896897132066,5.41731656506632e-07
13841,IV,BG,B,LOW,VRIORN000000177,ORN00,0.08931089,0.0025580963648941,4.08728188331191e-08
13842,IV,FM,B,LOW,VRIORN000000231,ORN00,117.99754546,0.0452005914320201,5.40200948907021e-05
13843,IV,FM,B,LOW,VRIORN000000231,ORN00,8.85578619,0.0122019826245484,4.05463396646932e-06
13844,IV,FM,B,LOW,VRIORN000000231,ORN00,0.91908705,0.0045438262162932,4.20791146190503e-07
13845,IV,FM,B,LOW,VRIORN000000231,ORN00,26.66210572,0.0193964416947699,1.22059983701248e-05
13846,IV,FM,B,LOW,VRIORN000000231,ORN00,0.15413268,0.0022294043258835,7.05552071215522e-08
13847,IV,FM,B,LOW,VRIORN000000231,ORN00,237.76775392,0.0588280509092285,0.000108826687505
13848,IV,FM,B,LOW,VRIORN000000231,ORN00,83.2760621,0.0271210543277695,3.81160765951791e-05
13849,IV,FM,B,LOW,VRIORN000000400,ORN00,13.45362652,0.0133562336608343,6.15962890370555e-06
13850,IV,FM,B,LOW,VRIORN000000400,ORN00,401.13208382,0.138328814148047,0.0001836046985955
13851,IV,FM,B,LOW,VRIORV040000553,ORV04,0.04880017,0.00072694330711,2.23362114665059e-08
13852,IV,FM,C,LOW,VRIORV040001620,ORV04,4118.79547529,0.257145066263578,0.001884817886168
13853,II,SS,A,HIGH,VRIORN000000014,ORN00,2.64781499,0.0081074756763862,1.2122906282197e-06
13854,II,SS,A,HIGH,VRIORN000000014,ORN00,24.70782063,0.0150994692992267,1.13121406885105e-05
13855,IV,SS,B,LOW,VRIORN000000063,ORN00,42.7729491,0.0248103517465164,1.95819754614297e-05
13856,IV,SS,B,LOW,VRIORN000000063,ORN00,1.44320558,0.0108864231162927,6.60691291938932e-07
13857,II,FM,A,HIGH,VRIORN000000040,ORN00,249.10617533,0.0591151559718824,0.000114049198529
13858,IV,FM,B,LOW,VRIORN000000231,ORN00,0.01155112,0.0003651303477314,5.2886786786426e-09
13859,IV,FM,B,LOW,VRIORN000000231,ORN00,313.994504,0.0574880688295089,0.0001437397361398
13860,UNK,,B,LOW,VRIORP000000232,ORP00,39.69177018,0.0172859846211064,1.81591360956614e-05
13861,IV,SS,B,LOW,VRIORN000000063,ORN00,154.7982469,0.0380918199970296,7.08650365115727e-05
13862,IV,SS,B,MOD,VRIORN000000064,ORN00,4.79354113,0.0094125803862454,2.19466102923691e-06
13863,IV,SS,B,MOD,VRIORN000000064,ORN00,5.12384379,0.0093864330356932,2.34566814674831e-06
13864,IV,SS,B,MOD,VRIORN000000064,ORN00,0.18527017,0.0031239052962384,8.480585217337e-08
13865,IV,SS,B,MOD,VRIORN000000064,ORN00,41.09168576,0.0176176141103122,1.88131530589861e-05
13866,IV,SS,B,LOW,VRIORN000000063,ORN00,150.64383767,0.0473421430697304,6.89710460304555e-05
13867,IV,SS,B,MOD,VRIORN000000064,ORN00,1.81951464,0.0117180113067529,8.33036090556712e-07
13868,IV,SS,B,MOD,VRIORN000000064,ORN00,0.51836546,0.0057083299401984,2.37318515770439e-07
13869,IV,BG,B,LOW,VRIORN000000177,ORN00,69.98626576,0.0302288868541808,3.20420717123297e-05
13870,IV,BG,B,LOW,VRIORN000000177,ORN00,11.09251502,0.0139193862429167,5.07851125769894e-06
13871,IV,BG,B,LOW,VRIORN000000177,ORN00,0.00984028,0.0003285116718896,4.5046958170478205e-09
13872,IV,BG,B,LOW,VRIORN000000177,ORN00,31.71145314,0.0197421484204224,1.45164909093516e-05
13873,IV,FM,B,LOW,VRIORN000000231,ORN00,50.06571792,0.0186034526359953,2.29207172524783e-05
13874,IV,FM,B,LOW,VRIORN000000231,ORN00,56.74569571,0.0197949662395088,2.59779852396001e-05
13875,IV,FM,B,LOW,VRIORN000000231,ORN00,0.01372238,0.0009700597910344,6.281835374050491e-09
13876,IV,FM,B,LOW,VRIORN000000231,ORN00,0.03642468,0.0008425547772624,1.66740395977302e-08
13877,IV,FM,B,LOW,VRIORN000000400,ORN00,2.30360404,0.0052528056850937,1.05467335851011e-06
13878,IV,FM,B,LOW,VRIORN000000400,ORN00,2.81507959,0.0071233935545821,1.28885785153896e-06
13879,IV,FM,B,LOW,VRIORN000000400,ORN00,8.35540089,0.0084792603625795,3.82532392707781e-06
13880,IV,FM,B,LOW,VRIORN000000400,ORN00,139.93309215,0.0562675662544207,6.40592946474195e-05
13881,IV,SS,B,LOW,VRIORN000000063,ORN00,675.85099717,0.0713313091629646,0.0003094044320884
13882,UNK,,A,HIGH,VRIORP000000233,ORP00,43.32196596,0.0180987655903631,1.98212558430804e-05
13883,UNK,,,HIGH,VRIORP000000224,ORP00,0.44323737,0.0075324705842375,2.02813343168324e-07
13884,UNK,,A,HIGH,VRIORP000000231,ORP00,42.17035594,0.0178671219582895,1.92954770389496e-05
13885,II,SS,A,HIGH,VRIORN000000001,ORN00,34.02719409,0.0193039620019188,1.55823560140734e-05
13886,II,FM,A,HIGH,VRIORN000000029,ORN00,4.19140296,0.0058732931116017,1.91936342500406e-06
13887,IV,SS,B,LOW,VRIORN000000063,ORN00,54.19068962,0.0258112768110481,2.48135636100178e-05
13888,IV,FM,B,LOW,VRIORN000000231,ORN00,579.49437055,0.0682600981980905,0.0002653604789783
13889,IV,FM,B,LOW,VRIORN000000417,ORN00,0.03252735,0.0014761387661612,1.48926613297881e-08
13890,II,SS,A,HIGH,VRIORN000000014,ORN00,22.2048907,0.0145350123344666,1.01689197489638e-05
13891,II,SS,A,HIGH,VRIORN000000014,ORN00,79.23587069,0.0352714450802001,3.62851067895661e-05
13892,II,BG,A,HIGH,VRIORN000000020,ORN00,52.51274601,0.0256849121640323,2.40484267670592e-05
13893,II,BG,A,HIGH,VRIORN000000020,ORN00,32.75439874,0.0172078340873902,1.49987021579841e-05
13894,II,BG,A,HIGH,VRIORN000000020,ORN00,7.68848426,0.0101399246303819,3.52037474727945e-06
13895,II,FM,A,HIGH,VRIORN000000057,ORN00,0.30725409,0.0018290833114124,1.4071339835345e-07
