ObjectId,ID,Permit_Number,Permit_Subtype,Permit_Description,Street_Address,City,State,ZIP_Code,Date_Issued,Project_Start_Date,Project_End_Date,Permit_Type_Code,Subtype_Code
5188,4938,ASB1029377,Regulated Abatement for Demo,MSD project,2121 BELQUIN RD,LOUISVILLE,KY,40211,2017-08-17 10:50:12,2017-07-22 00:00:00,2017-07-22 00:00:00,ASBESTOS,DEMOABATE
5189,4939,ASB1011756,Blanket Abatement,Hexion Friable Blanket Permit,6200 CAMP GROUND RD,LOUISVILLE,KY,40216,2017-01-18 16:27:28,2017-01-31 00:00:00,2018-01-30 00:00:00,ASBESTOS,BLANKET
5190,4940,ASB1021469,Regulated Abatement for Renov.,ST PAUL CHURCH-CAFETERIA,6901 DIXIE HWY,LOUISVILLE,KY,40258,2017-05-02 09:30:53,2017-05-10 00:00:00,2017-05-12 00:00:00,ASBESTOS,RENOABATE
5191,4941,ASB1026727,Regulated Abatement for Renov.,Our Lady Of Peace,2020 NEWBURG RD,LOUISVILLE,KY,40205,2017-07-03 16:12:54,2017-06-28 00:00:00,2017-08-10 00:00:00,ASBESTOS,RENOABATE
5192,4942,ASB1030949,Regulated Abatement for Demo,Metro Project,3403 SHANKS LN,LOUISVILLE,KY,40216,2017-08-17 10:37:15,2017-08-07 00:00:00,2017-08-21 00:00:00,ASBESTOS,DEMOABATE
5193,4943,ASB1030928,Regulated Abatement for Renov.,LOUISVILLE FIRE HEADQUARTERS,1135 W JEFFERSON ST,LOUISVILLE,KY,40203,2017-08-17 10:35:08,2017-08-07 00:00:00,2017-08-21 00:00:00,ASBESTOS,RENOABATE
5194,4944,ASB1030939,Regulated Abatement for Demo,METRO PROJECTS - VACANT HOMES,3811 VERMONT AVE,LOUISVILLE,KY,40211,2017-08-17 10:36:11,2017-08-07 00:00:00,2017-08-21 00:00:00,ASBESTOS,DEMOABATE
5195,4945,ASB1033864,Regulated Abatement for Renov.,BELLARMINE UNIVERSITY - CHURCH,3408 NEWBURG RD,WATTERSON PARK,KY,40218,2017-09-12 13:45:10,2017-08-31 00:00:00,2017-09-15 00:00:00,ASBESTOS,RENOABATE
5196,4946,ASB1034590,Regulated Abatement for Renov.,THE 800 BUILDING,800 S 4TH ST,LOUISVILLE,KY,40203,2017-09-05 13:32:21,2017-09-01 00:00:00,2017-09-08 00:00:00,ASBESTOS,RENOABATE
5197,4947,ASB1041906,Regulated Abatement for Renov.,St. Andrew Academy,7724 COLUMBINE DR,LOUISVILLE,KY,40258,,2017-12-18 00:00:00,2017-12-22 00:00:00,ASBESTOS,RENOABATE
5198,4948,ASB1041968,Regulated Abatement for Renov.,MSD Morris Forman Treatment Plant,4522 ALGONQUIN PKY,LOUISVILLE,KY,40211,,2017-11-28 00:00:00,2017-12-02 00:00:00,ASBESTOS,RENOABATE
5199,4949,ASB1043302,Regulated Abatement for Renov.,Norton Suburban Hospital,4001 DUTCHMANS LN,ST MATTHEWS,KY,40207,2018-04-10 11:24:09,2017-12-11 00:00:00,2017-12-13 00:00:00,ASBESTOS,RENOABATE
5200,4950,ASB1006457,Regulated Abatement for Renov.,"MARATHON PIPE LINE -CITGO 12"",""4800 CAMP GROUND RD",LOUISVILLE,KY,40216,2016-11-22 09:11:19,2016-11-28 00:00:00,2016-12-02 00:00:00,ASBESTOS,RENOABATE,
5201,5501,ASB1056930,Regulated Abatement for Renov.,LOUISVILLE METRO DEMO,2527 W MARKET ST,LOUISVILLE,KY,40212,2018-12-28 10:43:38,2018-04-24 00:00:00,2018-05-08 00:00:00,ASBESTOS,RENOABATE
5202,5502,ASB1058474,Regulated Abatement for Renov.,DUPONT,4200 CAMP GROUND RD,LOUISVILLE,KY,40216,2018-12-28 10:47:31,2018-05-10 00:00:00,2018-07-22 00:00:00,ASBESTOS,RENOABATE
5203,5251,ASB1063950,Regulated Abatement for Renov.,BROWN THEATER,315 W BROADWAY,LOUISVILLE,KY,40202,2018-07-13 09:38:48,2018-06-25 00:00:00,2018-08-03 00:00:00,ASBESTOS,RENOABATE
5204,5503,ASB1059638,Regulated Abatement for Demo,FORMER RESIDENCE  AND BARN,16317 SHELBYVILLE RD,LOUISVILLE,KY,40245,2018-05-22 10:30:29,2018-05-28 00:00:00,2018-05-29 00:00:00,ASBESTOS,DEMOABATE
5205,5504,ASB1059669,Regulated Abatement for Renov.,JCPS CROSBY MIDDLE SCHOOL,303 GATEHOUSE LN,DOUGLASS HILLS,KY,40243,2018-06-05 13:30:21,2018-05-31 00:00:00,2018-07-31 00:00:00,ASBESTOS,RENOABATE
5206,5505,ASB1061360,Regulated Abatement for Demo,Louisville Metro,314 N 27TH ST,LOUISVILLE,KY,40212,2018-06-21 14:33:43,2018-06-05 00:00:00,2018-06-19 00:00:00,ASBESTOS,DEMOABATE
5207,5252,ASB1064004,Regulated Abatement for Renov.,OLD TRINITY HALL,4011 SHELBYVILLE RD,ST MATTHEWS,KY,40207,2018-08-03 09:51:16,2018-07-03 00:00:00,2018-07-08 00:00:00,ASBESTOS,RENOABATE
5208,5506,ASB1062474,Regulated Abatement for Renov.,KENTUCKY CREDIT UNION LEAGUE,3615 NEWBURG RD,LOUISVILLE,KY,40218,2018-06-21 14:30:17,2018-06-13 00:00:00,2018-06-30 00:00:00,ASBESTOS,RENOABATE
5209,5253,ASB1063997,Regulated Abatement for Renov.,KINDRED HOSPITAL LOUISVILLE,1313 ST ANTHONY PL,LOUISVILLE,KY,40204,2018-08-03 09:52:05,2018-06-29 00:00:00,2018-07-16 00:00:00,ASBESTOS,RENOABATE
5210,5201,ASB1010085,Regulated Abatement for Renov.,MARATHON KRAMERS LANE TERMINAL,3920 KRAMERS LN,LOUISVILLE,KY,40216,2016-12-28 14:41:14,2017-01-23 00:00:00,2017-01-29 00:00:00,ASBESTOS,RENOABATE
5211,5507,ASB1062596,Regulated Abatement for Renov.,JCPS MYERS MS (PHOENIX SCHOOL ),3741 PULLIAM DR,LOUISVILLE,KY,40218,2018-07-05 13:28:23,2018-06-14 00:00:00,2018-07-13 00:00:00,ASBESTOS,RENOABATE
5212,5254,ASB1065281,Regulated Abatement for Renov.,GENE SNYDER COURT HOUSE - ROOM 108,601 W BROADWAY,LOUISVILLE,KY,40202,2018-07-13 09:44:26,2018-07-06 00:00:00,2018-07-28 00:00:00,ASBESTOS,RENOABATE
5213,5202,ASB1017092,Blanket Abatement,BROWN -FORMAN  NON-FRI BLK,2921 DIXIE HWY,SHIVELY,KY,40216,2017-03-16 11:00:33,2017-03-17 00:00:00,2018-03-16 00:00:00,ASBESTOS,BLANKET
5214,5508,ASB1062913,Regulated Abatement for Renov.,NORTON AUDUBSON HOSPITAL-Phase 5,AUDUBON PLAZA DR,LOUISVILLE,KY,40213,2018-07-09 10:30:02,2018-06-15 00:00:00,2018-09-15 00:00:00,ASBESTOS,RENOABATE
5215,5301,ASB1076713,Regulated Abatement for Renov.,JCPS BYCK ELEM SCH,2328 CEDAR ST,LOUISVILLE,KY,40212,2018-10-29 09:17:13,2018-10-08 00:00:00,2018-11-04 00:00:00,ASBESTOS,RENOABATE
5216,5255,ASB1065238,Regulated Abatement for Renov.,JCPS MEYZEEK MIDDLE SCHOOL,828 S JACKSON ST,LOUISVILLE,KY,40203,2018-07-13 09:43:28,2018-07-03 00:00:00,2018-07-17 00:00:00,ASBESTOS,RENOABATE
5217,5203,ASB1042086,Regulated Abatement for Renov.,KENESETH  ISRAEL SYNAGOGUE,2531 TAYLORSVILLE RD,SENECA GARDENS,KY,40205,2017-11-30 13:29:03,2017-11-17 00:00:00,2017-11-20 00:00:00,ASBESTOS,RENOABATE
5218,5509,ASB1063946,Regulated Abatement for Renov.,JCPS IROQUOIS HIGH SCHOOL,4615 TAYLOR BLVD,LOUISVILLE,KY,40215,2018-07-05 13:29:13,2018-06-21 00:00:00,2018-06-26 00:00:00,ASBESTOS,RENOABATE
5219,5256,ASB1067433,Regulated Abatement for Renov.,ST. PAUL SCHOOL,6901 DIXIE HWY,LOUISVILLE,KY,40258,2018-09-11 16:35:19,2018-07-23 00:00:00,2018-08-07 00:00:00,ASBESTOS,RENOABATE
5220,5302,ASB1076948,Regulated Abatement for Renov.,OFFICE SPACE,4211 POPLAR LEVEL RD,LOUISVILLE,KY,40213,2018-11-30 08:55:42,2018-10-10 00:00:00,2018-11-03 00:00:00,ASBESTOS,RENOABATE
5221,5257,ASB1055954,Regulated Abatement for Renov.,ST. MATTHEWS ELINE LIBRARY,3940 GRANDVIEW AVE,ST MATTHEWS,KY,40207,,2018-04-19 00:00:00,2018-04-25 00:00:00,ASBESTOS,RENOABATE
5222,5303,ASB1077333,Regulated Abatement for Renov.,JCPS CHURCHILL PARK,435 BOXLEY AVE,LOUISVILLE,KY,40209,2018-11-13 15:03:46,2018-10-26 00:00:00,2018-11-04 00:00:00,ASBESTOS,RENOABATE
5223,5204,ASB1047880,Regulated Abatement for Renov.,LMPD HQ - STEAM TUNNEL EMERGENCY,633 W JEFFERSON ST,LOUISVILLE,KY,40202,2018-01-30 14:05:11,2018-01-12 00:00:00,2018-01-12 00:00:00,ASBESTOS,RENOABATE
5224,5510,ASB1067318,Regulated Abatement for Renov.,CARBIDE INDUSTRIES BLDG #2,4400 BELLS LN,LOUISVILLE,KY,40211,2018-08-10 09:56:14,2018-07-18 00:00:00,2018-07-24 00:00:00,ASBESTOS,RENOABATE
5225,5304,ASB1076715,Regulated Abatement for Renov.,ASRC MAINTENANCE LOCKER BLD,4500 CAMP GROUND RD,LOUISVILLE,KY,40216,2018-10-30 14:33:24,2018-10-08 00:00:00,2018-10-08 00:00:00,ASBESTOS,RENOABATE
5226,5258,ASB1058393,Regulated Abatement for Renov.,DOSKER MANOR BLDG A- UNIT #1008,413 E MUHAMMAD ALI BLVD,LOUISVILLE,KY,40202,2018-05-22 10:38:49,2018-04-30 00:00:00,2018-05-11 00:00:00,ASBESTOS,RENOABATE
5227,5205,ASB1048868,Regulated Abatement for Renov.,LMHA -PARKWAY PLACE  COMMUNITY CTR,1703 S 13TH ST,LOUISVILLE,KY,40210,2018-03-26 09:14:58,2018-02-12 00:00:00,2018-04-12 00:00:00,ASBESTOS,RENOABATE
5228,5511,ASB1070622,Regulated Abatement for Renov.,HAIER GROUP-AP,4000 BUECHEL BANK RD,LOUISVILLE,KY,40225,2018-09-07 09:01:36,2018-08-15 00:00:00,2018-08-31 00:00:00,ASBESTOS,RENOABATE
5229,5305,ASB1079063,Regulated Abatement for Demo,FLEET TLC RED HOUSE,2202 7TH STREET RD,LOUISVILLE,KY,40208,2018-11-16 10:17:02,2018-10-31 00:00:00,2018-11-21 00:00:00,ASBESTOS,DEMOABATE
5230,5259,ASB1058380,Regulated Abatement for Renov.,MEDICAL ARTS BUILDING,1169 EASTERN PKY,LOUISVILLE,KY,40217,,2018-05-09 00:00:00,2018-05-19 00:00:00,ASBESTOS,RENOABATE
5231,5206,ASB1048893,Regulated Abatement for Renov.,FORMER WASTED SUN STORE,1050 BARDSTOWN RD,LOUISVILLE,KY,40204,2018-03-26 09:17:12,2018-02-08 00:00:00,2018-03-12 00:00:00,ASBESTOS,RENOABATE
5232,5512,ASB1070653,Regulated Abatement for Renov.,MPL LAB CONDITION REHAB DIGS,4510 ALGONQUIN PKY,LOUISVILLE,KY,40211,2018-09-10 08:50:38,2018-08-20 00:00:00,2018-10-05 00:00:00,ASBESTOS,RENOABATE
5233,5306,ASB1076756,Regulated Abatement for Renov.,MARATHON PETROLEUM COMPANY,4510 ALGONQUIN PKY,LOUISVILLE,KY,40211,2018-10-18 13:12:21,2018-10-08 00:00:00,2018-10-08 00:00:00,ASBESTOS,RENOABATE
5234,5260,ASB1059670,Regulated Abatement for Renov.,JCPS CENTRAL HIGH SCHOOL,1130 W CHESTNUT ST,LOUISVILLE,KY,40203,2018-06-05 13:23:03,2018-05-31 00:00:00,2018-07-31 00:00:00,ASBESTOS,RENOABATE
5235,5207,ASB1049021,Regulated Abatement for Renov.,LICHTEFELD,908 S 8TH ST,LOUISVILLE,KY,40203,2018-02-20 12:17:44,2018-02-12 00:00:00,2018-02-28 00:00:00,ASBESTOS,RENOABATE
5236,5513,ASB1074585,Blanket Abatement,Norton Downtown  Friable Blanket Permit,224 E BROADWAY,LOUISVILLE,KY,40202,2018-10-12 14:29:33,2018-09-25 00:00:00,2019-01-18 00:00:00,ASBESTOS,BLANKET
5237,5307,ASB1049310,Blanket Abatement,American Synthetic Rubber Friable Blanket Permit,4500 CAMP GROUND RD,LOUISVILLE,KY,40216,2018-03-13 10:35:17,2018-02-15 00:00:00,2019-02-14 00:00:00,ASBESTOS,BLANKET
5238,5261,ASB1060486,Regulated Abatement for Demo,FORMER BLACK LEAF CHEMICAL FACILITY,1391 DIXIE HWY,LOUISVILLE,KY,40210,2018-06-14 14:16:25,2018-05-31 00:00:00,2018-09-26 00:00:00,ASBESTOS,DEMOABATE
5239,5262,ASB1066267,Regulated Abatement for Demo,HURSTBOURNE TOWN CENTER,227 WHITTINGTON PKY,HURSTBOURNE,KY,40222,2018-08-14 15:10:58,2018-07-16 00:00:00,2018-08-03 00:00:00,ASBESTOS,DEMOABATE
5240,5263,ASB1049196,Regulated Abatement for Demo,Metro Project,541 FINZER ST,LOUISVILLE,KY,40203,2018-02-13 15:45:56,2018-02-13 00:00:00,2018-02-14 00:00:00,ASBESTOS,DEMOABATE
5241,5264,ASB1057965,Regulated Abatement for Renov.,Norton Audubon Hospital,1 AUDUBON PLAZA DR,LOUISVILLE,KY,40217,2018-12-28 10:45:09,2018-05-08 00:00:00,2018-11-08 00:00:00,ASBESTOS,RENOABATE
5242,5265,ASB1049323,Blanket Abatement,American Synthetic Rubber Non Friable Blanket,4500 CAMP GROUND RD,LOUISVILLE,KY,40216,2018-03-13 10:37:33,2018-02-15 00:00:00,2019-02-14 00:00:00,ASBESTOS,BLANKET
5243,5266,ASB1053847,Blanket Abatement,Dow Chemical Co Non Friable Blanket Permit,4300 CAMP GROUND RD,LOUISVILLE,KY,40216,2018-03-22 09:30:25,2018-03-27 00:00:00,2019-03-26 00:00:00,ASBESTOS,BLANKET
5244,5267,ASB1049800,Regulated Abatement for Renov.,Norton Audubon Hospital,1 AUDUBON PLAZA DR,LOUISVILLE,KY,40217,2018-03-26 14:59:46,2018-02-19 00:00:00,2018-03-19 00:00:00,ASBESTOS,RENOABATE
5245,5268,ASB1052192,Regulated Abatement for Renov.,DUPONT,4200 CAMP GROUND RD,LOUISVILLE,KY,40216,2018-03-20 14:22:22,2018-03-13 00:00:00,2018-05-31 00:00:00,ASBESTOS,RENOABATE
5246,5269,ASB1057167,Regulated Abatement for Renov.,BAY MARK HEALTH SERVICES,4922 POPLAR LEVEL RD,LOUISVILLE,KY,40219,2018-05-22 10:33:28,2018-04-19 00:00:00,2018-05-14 00:00:00,ASBESTOS,RENOABATE
5247,5270,ASB1054300,Regulated Abatement for Renov.,BARDSTOWN ROAD NURSING HOME,3535 BARDSTOWN RD,LOUISVILLE,KY,40218,2018-07-31 10:28:05,2018-04-09 00:00:00,2018-04-30 00:00:00,ASBESTOS,RENOABATE
5248,5271,ASB1054735,Regulated Abatement for Renov.,FORD KENTUCKY TRUCK PLANT,3001 CHAMBERLAIN LN,LOUISVILLE,KY,40241,2018-04-12 17:55:32,2018-04-16 00:00:00,2018-07-27 00:00:00,ASBESTOS,RENOABATE
5249,5272,ASB1057340,Regulated Abatement for Renov.,JCPS - WATTERSON ELEMENTARY,3900 BRECKENRIDGE LN,LOUISVILLE,KY,40218,2018-05-22 10:32:07,2018-05-04 00:00:00,2018-05-10 00:00:00,ASBESTOS,RENOABATE
5250,5273,ASB1058705,Regulated Abatement for Renov.,JCPS GHEEENS ACADEMY,4425 PRESTON HWY,LOUISVILLE,KY,40213,2018-06-12 14:36:58,2018-05-11 00:00:00,2019-01-25 00:00:00,ASBESTOS,RENOABATE
5251,5274,ASB1056420,Regulated Abatement for Renov.,VA Medical Center,800 ZORN AVE,LOUISVILLE,KY,40206,2018-05-22 10:36:18,2018-04-25 00:00:00,2018-05-25 00:00:00,ASBESTOS,RENOABATE
5252,5275,ASB1056523,Regulated Abatement for Renov.,MARATHON LOUISVILLE ALGONQUIN STATION,4510 ALGONQUIN PKY,LOUISVILLE,KY,40211,2018-05-22 10:37:04,2018-05-04 00:00:00,2018-05-25 00:00:00,ASBESTOS,RENOABATE
5253,5276,ASB1057700,Blanket Abatement,Kosmos Cement Plant Friable Blanket Permit,15301 DIXIE HWY,LOUISVILLE,KY,40272,2018-05-15 14:30:58,2018-05-04 00:00:00,2019-05-03 00:00:00,ASBESTOS,BLANKET
5254,5277,ASB1067269,Regulated Abatement for Renov.,PARK VIEW APTS,1334 CHEROKEE RD,LOUISVILLE,KY,40204,2019-04-17 15:26:42,2018-07-19 00:00:00,2018-07-25 00:00:00,ASBESTOS,RENOABATE
5255,5278,ASB1065060,Regulated Abatement for Demo,MSD DEMOLITION,3711 PENWAY AVE,LOUISVILLE,KY,40211,2019-04-29 14:01:38,2018-06-25 00:00:00,2018-07-03 00:00:00,ASBESTOS,DEMOABATE
5256,5279,ASB1079125,Regulated Abatement for Renov.,HAIER GROUP- GE- AP4,4000 BUECHEL BANK RD,LOUISVILLE,KY,40225,2018-11-30 08:59:01,2018-11-06 00:00:00,2018-11-20 00:00:00,ASBESTOS,RENOABATE
5257,5280,ASB1078068,Regulated Abatement for Renov.,THE PARKWAY APARTMENT,1330 CHEROKEE RD,LOUISVILLE,KY,40204,2018-11-30 08:53:09,2018-10-29 00:00:00,2018-12-29 00:00:00,ASBESTOS,RENOABATE
5258,5281,ASB1071617,Regulated Abatement for Renov.,COMMERICAL BUILDING,140 WHITTINGTON PKY,HURSTBOURNE,KY,40222,2018-09-11 16:32:45,2018-08-23 00:00:00,2018-10-23 00:00:00,ASBESTOS,RENOABATE
5259,5282,ASB1068615,Regulated Abatement for Renov.,HENDRICKS HALL,1395 GIRARD DR,GRAYMOOR/DEVONDALE,KY,40222,2018-09-11 16:36:03,2018-07-17 00:00:00,2018-07-20 00:00:00,ASBESTOS,RENOABATE
5260,5283,ASB1070737,Regulated Abatement for Renov.,NUSING HOME,6000 HUNTING RD,NORTHFIELD,KY,40222,2018-08-29 12:49:23,2018-08-21 00:00:00,2018-09-08 00:00:00,ASBESTOS,RENOABATE
5261,5284,ASB1072838,Regulated Abatement for Renov.,ST. MATTHEWS ELINE LIBRARY,3940 GRANDVIEW AVE,ST MATTHEWS,KY,40207,,2018-09-07 00:00:00,2018-09-14 00:00:00,ASBESTOS,RENOABATE
5262,5285,ASB1073227,Regulated Abatement for Renov.,REYNOLDS WAREHOUSE,3041 WILSON AVE,LOUISVILLE,KY,40211,2018-10-12 14:32:40,2018-09-14 00:00:00,2018-09-17 00:00:00,ASBESTOS,RENOABATE
5263,5286,ASB1074255,Regulated Abatement for Renov.,JCPS  WESTERN HIGH SCHOOL,2501 ROCKFORD LN,SHIVELY,KY,40216,2018-10-12 14:35:31,2018-10-05 00:00:00,2018-10-19 00:00:00,ASBESTOS,RENOABATE
5264,5287,ASB1074742,Regulated Abatement for Renov.,COMMERICAL BUILDING,737 S 13TH ST,LOUISVILLE,KY,40210,2018-10-08 08:35:57,2018-09-27 00:00:00,2018-10-19 00:00:00,ASBESTOS,RENOABATE
5265,5288,ASB1074701,Regulated Abatement for Renov.,VETERANS AFFAIRS MEDICAL CENTER,800 ZORN AVE,LOUISVILLE,KY,40206,,2018-09-26 00:00:00,2018-09-28 00:00:00,ASBESTOS,RENOABATE
5266,5289,ASB1075132,Regulated Abatement for Renov.,OFFICE BUILDING,6100 CAMP GROUND RD,LOUISVILLE,KY,40216,2018-10-12 14:31:28,2018-09-27 00:00:00,2018-10-05 00:00:00,ASBESTOS,RENOABATE
5267,5290,ASB1075041,Blanket Abatement,"HAIER US APPL SOL, INC NON-FRIABLE BLK",4000 BUECHEL BANK RD,LOUISVILLE,KY,40225,2018-09-21 08:45:14,2018-10-03 00:00:00,2019-10-02 00:00:00,ASBESTOS,BLANKET
5268,5291,ASB1075016,Regulated Abatement for Renov.,MARATHON PETROLEUM COMPANY,4510 ALGONQUIN PKY,LOUISVILLE,KY,40211,2018-10-02 09:21:40,2018-09-29 00:00:00,2018-10-06 00:00:00,ASBESTOS,RENOABATE
5269,5292,ASB1074849,Regulated Abatement for Renov.,MITCHELL HILL RD WATER MAIN REPLACEMENT,10304 MITCHELL HILL RD,LOUISVILLE,KY,40118,2018-10-08 08:37:00,2018-09-21 00:00:00,2018-10-30 00:00:00,ASBESTOS,RENOABATE
5270,5293,ASB1079029,Regulated Abatement for Demo,LOUISVILLE METRO/ABANDON VACANT,2013 W JEFFERSON ST,LOUISVILLE,KY,40203,2018-11-30 08:57:57,2018-10-31 00:00:00,2018-11-15 00:00:00,ASBESTOS,DEMOABATE
5271,5294,ASB1079111,Blanket Abatement,UOFL SHELBY CAMPUS NON-FRIABLE BLK,310 WHITTINGTON PKY,HURSTBOURNE,KY,40222,,2018-11-06 00:00:00,2019-11-05 00:00:00,ASBESTOS,BLANKET
5272,5295,ASB1079124,Regulated Abatement for Demo,FORMER BLACK LEAF CHEMICAL BLG #9,1391 DIXIE HWY,LOUISVILLE,KY,40210,2018-12-12 08:33:35,2018-11-05 00:00:00,2018-12-14 00:00:00,ASBESTOS,DEMOABATE
5273,5296,ASB1075812,Regulated Abatement for Demo,LOUISVILLE METRO/ABANDON VACANT,3313 BANK ST,LOUISVILLE,KY,40212,2018-10-29 09:28:31,2018-10-02 00:00:00,2019-01-18 00:00:00,ASBESTOS,DEMOABATE
5274,5297,ASB1075810,Regulated Abatement for Demo,LOUISVILLE METRO/ABANDON VACANT,5101 S OVERBROOK DR,LOUISVILLE,KY,40216,2018-10-29 09:26:43,2018-10-02 00:00:00,2018-10-16 00:00:00,ASBESTOS,DEMOABATE
5275,5298,ASB1075811,Regulated Abatement for Demo,LOUISVILLE METRO/ABANDON VACANT,920 S JACKSON ST,LOUISVILLE,KY,40203,2018-10-29 09:27:49,2018-10-02 00:00:00,2018-10-10 00:00:00,ASBESTOS,DEMOABATE
5276,5299,ASB1076044,Regulated Abatement for Renov.,CHASE BANK,416 W JEFFERSON ST,LOUISVILLE,KY,40202,2018-10-29 09:20:45,2018-10-04 00:00:00,2018-11-15 00:00:00,ASBESTOS,RENOABATE
5277,5300,ASB1076708,Regulated Abatement for Renov.,BROWN FORMAN BOILER HOUSE BLD,850 DIXIE HWY,LOUISVILLE,KY,40210,2019-05-10 11:25:28,2018-10-08 00:00:00,2018-11-16 00:00:00,ASBESTOS,RENOABATE
5278,5308,ASB1050051,Regulated Abatement for Demo,METRO PROJECTS - VACANT HOMES,621 S 22ND ST,LOUISVILLE,KY,40211,2018-03-01 13:31:01,2018-02-22 00:00:00,2018-03-08 00:00:00,ASBESTOS,DEMOABATE
5279,5514,ASB1074731,Regulated Abatement for Renov.,DREXEL METAL BUILDING,1234 GARDINER LN,WATTERSON PARK,KY,40213,2018-10-08 08:42:04,2018-09-26 00:00:00,2018-11-29 00:00:00,ASBESTOS,RENOABATE
5280,5309,ASB1050074,Regulated Abatement for Demo,Metro Demo,6611 ELMWOOD ST,LOUISVILLE,KY,40216,,2018-02-09 00:00:00,2018-02-15 00:00:00,ASBESTOS,DEMOABATE
5281,5310,ASB1050716,Regulated Abatement for Renov.,GENE SNYDER COURT HOUSE - ROOM 108,601 W BROADWAY,LOUISVILLE,KY,40202,2018-02-21 13:50:44,2018-03-01 00:00:00,2018-03-17 00:00:00,ASBESTOS,RENOABATE
5282,5515,ASB1074873,Regulated Abatement for Renov.,LOUISVILLE METRO HEALTH DEPART.,400 E GRAY ST,LOUISVILLE,KY,40202,2018-10-12 14:30:14,2018-09-29 00:00:00,2018-09-30 00:00:00,ASBESTOS,RENOABATE
5283,5311,ASB1050703,Regulated Abatement for Renov.,LOUISVILLE ZOO-MONKEY ISLAND,1100 TREVILIAN WAY,LOUISVILLE,KY,40213,2018-03-16 14:00:22,2018-02-26 00:00:00,2018-03-12 00:00:00,ASBESTOS,RENOABATE
5284,5208,ASB1049182,Regulated Abatement for Renov.,Louisville Metro Southwest Govt. Center,7219 DIXIE HWY,LOUISVILLE,KY,40258,2018-03-01 13:26:03,2018-02-14 00:00:00,2018-02-19 00:00:00,ASBESTOS,RENOABATE
5285,5209,ASB1051048,Regulated Abatement for Renov.,OLD LOUISVILLE CHEMICAL PLANT,601 E JEFFERSON ST,LOUISVILLE,KY,40202,2018-03-16 14:02:27,2018-02-26 00:00:00,2018-03-12 00:00:00,ASBESTOS,RENOABATE
5286,5210,ASB1051076,Regulated Abatement for Demo,LOUISVILLE MSD,3311 HUDSON AVE,LOUISVILLE,KY,40211,2019-04-29 13:51:24,2018-03-05 00:00:00,2018-03-15 00:00:00,ASBESTOS,DEMOABATE
5287,5516,ASB1076952,Regulated Abatement for Renov.,ARKEMA BLDG 50,4350 CAMP GROUND RD,LOUISVILLE,KY,40216,2018-10-23 08:59:20,2018-10-12 00:00:00,2018-10-28 00:00:00,ASBESTOS,RENOABATE
5288,5211,ASB1049192,Regulated Abatement for Demo,Metro Project,769 S CLAY ST,LOUISVILLE,KY,40203,2018-02-13 15:47:33,2018-02-14 00:00:00,2018-02-15 00:00:00,ASBESTOS,DEMOABATE
5289,5312,ASB1052831,Regulated Abatement for Demo,LMHA Beecher Terrace Phase One Demo,301 S 10TH ST,LOUISVILLE,KY,40203,2018-03-27 09:36:27,2018-08-18 00:00:00,2019-01-15 00:00:00,ASBESTOS,DEMOABATE
5290,5517,ASB1082266,Regulated Abatement for Demo,BUILDING,1725 RESEARCH DR,JEFFERSONTOWN,KY,40299,2018-12-24 10:09:58,2018-11-27 00:00:00,2018-12-21 00:00:00,ASBESTOS,DEMOABATE
5291,5212,ASB1053122,Regulated Abatement for Renov.,SAINT XAVIER HIGH SCHOOL,1609 POPLAR LEVEL RD,LOUISVILLE,KY,40217,2018-03-27 09:38:20,2018-03-17 00:00:00,2018-07-17 00:00:00,ASBESTOS,RENOABATE
5292,5313,ASB1052892,Regulated Abatement for Demo,MSD DEMOLITION,435 N 41ST ST,LOUISVILLE,KY,40212,2019-04-29 13:47:55,2018-03-20 00:00:00,2018-03-25 00:00:00,ASBESTOS,DEMOABATE
5293,5518,ASB1082807,Regulated Abatement for Renov.,Lubrizol - Building 105,4200 BELLS LN,LOUISVILLE,KY,40211,2018-12-18 10:04:18,2018-12-03 00:00:00,2019-03-31 00:00:00,ASBESTOS,RENOABATE
5294,5213,ASB1009845,Regulated Abatement for Renov.,UofL Medical School Tower Building    55A,319 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,2016-12-27 13:32:02,2017-01-09 00:00:00,2017-01-14 00:00:00,ASBESTOS,RENOABATE
5295,5314,ASB1053359,Regulated Abatement for Demo,METRO PROJECT- VACANT PROPERTY,2720 SLEVIN ST,LOUISVILLE,KY,40212,2018-04-10 13:28:31,2018-03-21 00:00:00,2018-04-18 00:00:00,ASBESTOS,DEMOABATE
5296,5519,ASB1082982,Regulated Abatement for Renov.,Parallel Products,1620 BERNHEIM LN,SHIVELY,KY,40210,2019-04-16 15:29:30,2018-12-05 00:00:00,2018-12-14 00:00:00,ASBESTOS,RENOABATE
5297,5214,ASB1044046,Regulated Abatement for Renov.,JCPS Moore High School,6415 OUTER LOOP,LOUISVILLE,KY,40228,2017-12-27 08:24:32,2017-12-26 00:00:00,2018-01-03 00:00:00,ASBESTOS,RENOABATE
5298,5315,ASB1053834,Blanket Abatement,Dow Chemical Co Friable Blanket Permit,4300 CAMP GROUND RD,LOUISVILLE,KY,40216,2018-03-22 09:29:07,2018-03-27 00:00:00,2019-03-26 00:00:00,ASBESTOS,BLANKET
