_Household_ID,Date_Added,Housing_Type,Household_Type,Household_Size,Annual_Income,ZIP_Code,OBJECTID
226692,11/2/2020 17:12,Rent/Non-Subsidized,Single Person,3.0,$0 ,40223.0,27857
233338,12/7/2020 20:02,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27858
244355,2/9/2021 21:23,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27859
249330,3/10/2021 19:56,Rent/Non-Subsidized,Single Person,1.0,"$14,712.48 ",40223.0,27860
250759,3/19/2021 15:18,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27861
252107,3/30/2021 19:57,Rent/Non-Subsidized,Single Person,1.0,"$12,000 ",40223.0,27862
252715,4/6/2021 18:39,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27863
253077,4/9/2021 16:37,Owns Home,Single Person,1.0,$0 ,40223.0,27864
253772,4/16/2021 18:21,Rent/Non-Subsidized,Single Person,1.0,"$3,576 ",40223.0,27865
253816,4/19/2021 14:40,Rent/Non-Subsidized,Single Person,1.0,"$9,528 ",40223.0,27866
257927,6/8/2021 14:27,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27867
258428,6/11/2021 16:23,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27868
258509,6/14/2021 13:49,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27869
259662,6/23/2021 15:27,Rent/Non-Subsidized,Single Person,1.0,"$14,400 ",40223.0,27870
261235,7/8/2021 19:07,Rent/Non-Subsidized,Single Person,1.0,"$13,200 ",40223.0,27871
261467,7/13/2021 15:38,Rent/Non-Subsidized,Single Person,1.0,"$35,342.88 ",40223.0,27872
262913,7/27/2021 14:02,Rent/Non-Subsidized,Single Person,1.0,"$27,213.60 ",40223.0,27873
263401,7/29/2021 19:33,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27874
264208,8/4/2021 19:23,Rent/Non-Subsidized,Single Person,1.0,"$19,116 ",40223.0,27875
264474,8/6/2021 13:50,Rent/Non-Subsidized,Single Person,3.0,"$57,600 ",40223.0,27876
265389,8/12/2021 15:42,Rent/Non-Subsidized,Single Person,1.0,"$12,600.48 ",40223.0,27877
265436,8/12/2021 17:48,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27878
265538,8/13/2021 13:49,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27879
266223,8/18/2021 15:07,Rent/Non-Subsidized,Single Person,1.0,"$15,636 ",40223.0,27880
266406,8/19/2021 14:04,Rent/Non-Subsidized,Single Person,2.0,"$14,244 ",40223.0,27881
266423,8/19/2021 14:31,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27882
266793,8/20/2021 19:31,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27883
267915,8/30/2021 12:35,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27884
269405,9/8/2021 20:50,Rent/Non-Subsidized,Single Person,1.0,"$18,870 ",40223.0,27885
269831,9/13/2021 13:36,Rent/Non-Subsidized,Single Person,1.0,"$20,400 ",40223.0,27886
270532,9/16/2021 14:38,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27887
270946,9/20/2021 14:18,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27888
271250,9/22/2021 12:39,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27889
271552,9/23/2021 14:16,Rent/Non-Subsidized,Single Person,3.0,"$34,356 ",40223.0,27890
271874,9/24/2021 18:04,Rent/Non-Subsidized,Single Person,1.0,"$36,000 ",40223.0,27891
272539,9/29/2021 17:04,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27892
273426,10/5/2021 19:17,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27893
273786,10/7/2021 18:04,Rent/Non-Subsidized,Single Person,2.0,"$16,958.40 ",40223.0,27894
273787,10/7/2021 18:04,Rent/Subsidized,Single Person,1.0,$0 ,40223.0,27895
274664,10/14/2021 13:28,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27896
275814,10/21/2021 17:29,Owns Home,Single Person,2.0,"$25,164 ",40223.0,27897
275947,10/22/2021 14:01,Rent/Non-Subsidized,Single Person,3.0,"$23,033.76 ",40223.0,27898
275970,10/22/2021 14:44,Rent/Non-Subsidized,Single Person,2.0,$0 ,40223.0,27899
276324,10/26/2021 13:11,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27900
277277,11/1/2021 13:36,Rent/Non-Subsidized,Single Person,2.0,$0 ,40223.0,27901
277671,11/3/2021 13:20,Rent/Non-Subsidized,Single Person,2.0,"$40,481.76 ",40223.0,27902
277809,11/3/2021 19:00,Rent/Non-Subsidized,Single Person,1.0,"$29,105.16 ",40223.0,27903
281291,11/29/2021 14:46,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27904
281990,12/1/2021 19:41,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27905
282096,12/2/2021 15:11,Rent/Non-Subsidized,Single Person,1.0,"$6,708.48 ",40223.0,27906
283034,12/7/2021 18:14,Rent/Subsidized,Single Person,5.0,"$41,604 ",40223.0,27907
283597,12/9/2021 15:21,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27908
283887,12/10/2021 13:38,Rent/Non-Subsidized,Single Person,1.0,"$18,999.96 ",40223.0,27909
284332,12/13/2021 13:36,Rent/Non-Subsidized,Single Person,4.0,"$23,028 ",40223.0,27910
284944,12/22/2021 15:27,Rent/Non-Subsidized,Single Person,4.0,"$39,276 ",40223.0,27911
286463,1/14/2022 14:31,Rent/Non-Subsidized,Single Person,1.0,"$5,640 ",40223.0,27912
289840,2/7/2022 16:27,Rent/Non-Subsidized,Single Person,1.0,"$10,092 ",40223.0,27913
29042,10/16/2018 20:19,Rent/Non-Subsidized,Single Person,1.0,"$10,332 ",40223.0,27914
292632,2/23/2022 19:43,Rent/Non-Subsidized,Single Person,1.0,"$2,983.20 ",40223.0,27915
294291,3/4/2022 16:28,Rent/Subsidized,Single Person,4.0,$0 ,40223.0,27916
295779,3/15/2022 12:40,Rent/Non-Subsidized,Single Person,4.0,"$39,395.04 ",40223.0,27917
296062,3/16/2022 15:42,Rent/Non-Subsidized,Single Person,1.0,"$15,324 ",40223.0,27918
298964,4/7/2022 20:51,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27919
299026,4/8/2022 17:04,Rent/Non-Subsidized,Single Person,1.0,"$11,638.80 ",40223.0,27920
300726,5/10/2022 14:44,Rent/Non-Subsidized,Single Person,1.0,"$38,697.60 ",40223.0,27921
302763,6/2/2022 18:55,Owns Home,Single Person,2.0,$0 ,40223.0,27922
306917,8/4/2022 17:50,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27923
314305,11/28/2022 14:54,Rent/Subsidized,Single Person,1.0,$0 ,40223.0,27924
316203,12/7/2022 19:05,Owns Home,Single Person,1.0,"$14,904 ",40223.0,27925
317324,12/14/2022 15:46,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27926
318498,12/30/2022 18:00,Rent/Non-Subsidized,Single Person,1.0,"$26,567.88 ",40223.0,27927
320360,1/19/2023 20:49,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27928
323350,2/9/2023 14:42,Rent/Non-Subsidized,Single Person,1.0,"$8,035.08 ",40223.0,27929
325985,3/2/2023 17:33,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27930
333064,6/6/2023,Rent/Non-Subsidized,Single Person,1.0,"$17,698.80 ",40223.0,27931
334188,6/27/2023,Rent/Non-Subsidized,Single Person,1.0,"$12,424.44 ",40223.0,27932
335287,7/27/2023,Owns Home,Single Person,1.0,"$6,624 ",40223.0,27933
335800,8/2/2023,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27934
339850,9/11/2023,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27935
34894,10/23/2018 17:41,Rent/Non-Subsidized,Single Person,1.0,"$8,004 ",40223.0,27936
35603,10/24/2018 12:49,Rent/Non-Subsidized,Single Person,1.0,"$10,092 ",40223.0,27937
43832,10/31/2018 17:41,Owns Home,Single Person,1.0,"$10,092 ",40223.0,27938
46290,11/5/2018 13:32,Rent/Subsidized,Single Person,1.0,"$10,092 ",40223.0,27939
47413,11/5/2018 20:58,Owns Home,Single Person,1.0,"$8,568 ",40223.0,27940
52717,11/8/2018 16:55,HUD Supported Unit (does not own or rent),Single Person,5.0,"$15,902.28 ",40223.0,27941
53984,11/9/2018 14:14,Rent/Subsidized,Single Person,1.0,"$3,684 ",40223.0,27942
59457,11/13/2018 21:29,Rent/Non-Subsidized,Single Person,4.0,"$18,980.04 ",40223.0,27943
62374,11/15/2018 16:05,Rent/Non-Subsidized,Single Person,1.0,"$9,012 ",40223.0,27944
63155,11/15/2018 19:50,Rent/Non-Subsidized,Single Person,1.0,"$10,092 ",40223.0,27945
73415,11/26/2018 20:43,Rent/Subsidized,Single Person,1.0,"$9,888 ",40223.0,27946
73543,11/27/2018 13:11,Rent/Non-Subsidized,Single Person,2.0,"$24,384 ",40223.0,27947
82160,12/4/2018 14:18,Rent/Subsidized,Single Person,1.0,"$10,968 ",40223.0,27948
89696,12/10/2018 18:06,Rent/Non-Subsidized,Single Person,1.0,$0 ,40223.0,27949
S1024292260HH,,Unknown,Single Person,1.0,"$20,400 ",40223.0,27950
S1302307522HH,,Unknown,Single Person,1.0,,40223.0,27951
S1302971143HH,,Unknown,Single Person,1.0,"$25,800 ",40223.0,27952
S1303143233HH,,Unknown,Single Person,1.0,"$20,400 ",40223.0,27953
S1303868067HH,,Unknown,Single Person,1.0,"$15,600 ",40223.0,27954
S1305298257HH,,Unknown,Single Person,1.0,"$19,200 ",40223.0,27955
S1309641844HH,,Unknown,Single Person,1.0,"$14,400 ",40223.0,27956
S1310493540HH,,Unknown,Single Person,1.0,"$24,000 ",40223.0,27957
S1310760426HH,,Unknown,Single Person,1.0,"$24,000 ",40223.0,27958
S1313040256HH,,Unknown,Single Person,1.0,"$44,400 ",40223.0,27959
S1314006817HH,,Unknown,Single Person,1.0,"$60,000 ",40223.0,27960
S1318411505HH,,Unknown,Single Person,1.0,"$48,000 ",40223.0,27961
S1320515150HH,,Unknown,Single Person,1.0,,40223.0,27962
S1321064782HH,,Unknown,Single Person,1.0,"$12,144 ",40223.0,27963
S1321929717HH,,Unknown,Single Person,1.0,"$30,000 ",40223.0,27964
S1322215521HH,,Unknown,Single Person,1.0,"$9,600 ",40223.0,27965
S1324833208HH,,Unknown,Single Person,1.0,"$14,700 ",40223.0,27966
S1327498122HH,,Unknown,Single Person,1.0,,40223.0,27967
S1329941094HH,,Unknown,Single Person,1.0,"$36,000 ",40223.0,27968
S1335019907HH,,Unknown,Single Person,1.0,,40223.0,27969
S1344552570HH,,Unknown,Single Person,1.0,,40223.0,27970
S1347782564HH,,Unknown,Single Person,1.0,"$21,600 ",40223.0,27971
S1348051422HH,,Unknown,Single Person,1.0,"$18,000 ",40223.0,27972
S1352841529HH,,Unknown,Single Person,1.0,,40223.0,27973
S1356894934HH,,Unknown,Single Person,1.0,"$36,000 ",40223.0,27974
S1358885818HH,,Unknown,Single Person,1.0,"$30,000 ",40223.0,27975
S1359624689HH,,Unknown,Single Person,1.0,"$12,144 ",40223.0,27976
S1362510615HH,,Unknown,Single Person,1.0,"$18,000 ",40223.0,27977
S1369186681HH,,Unknown,Single Person,1.0,"$30,000 ",40223.0,27978
S1369939244HH,,Unknown,Single Person,1.0,"$27,432 ",40223.0,27979
S1373568945HH,,Unknown,Single Person,1.0,"$30,000 ",40223.0,27980
S1378279036HH,,Unknown,Single Person,1.0,,40223.0,27981
S1389130514HH,,Unknown,Single Person,1.0,"$30,000 ",40223.0,27982
S1392056435HH,,Unknown,Single Person,1.0,"$9,672 ",40223.0,27983
119218,2/21/2019 19:03,Rent/Subsidized,Multigenerational Household,4.0,"$16,128 ",40224.0,27984
192668,4/29/2020 13:21,Rent/Non-Subsidized,Single Parent Female,2.0,"$25,692 ",40226.0,27985
327800,3/21/2023 19:48,Owns Home,Single Person,1.0,$0 ,40226.0,27986
102236,1/9/2019 21:39,Rent/Non-Subsidized,Single Parent Female,3.0,"$8,400 ",40228.0,27987
109488,1/24/2019 19:43,Rent/Non-Subsidized,Two Parent Household,6.0,"$43,673.64 ",40228.0,27988
110941,1/28/2019 20:13,Owns Home,Single Parent Female,3.0,"$41,071.56 ",40228.0,27989
112036,1/30/2019 19:27,Owns Home,Single Parent Female,2.0,"$18,744 ",40228.0,27990
112107,1/30/2019 20:17,Rent/Non-Subsidized,Two Parent Household,8.0,"$20,784.36 ",40228.0,27991
114854,2/7/2019 13:57,Rent/Non-Subsidized,Multigenerational Household,2.0,"$9,876 ",40228.0,27992
119007,2/21/2019 15:14,Owns Home,Single Parent Female,2.0,"$10,176 ",40228.0,27993
121796,3/5/2019 14:53,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40228.0,27994
122404,3/7/2019 15:26,Rent/Non-Subsidized,Single Parent Female,2.0,"$16,545.72 ",40228.0,27995
123657,3/13/2019 18:45,Owns Home,Two Parent Household,5.0,"$54,348 ",40228.0,27996
125567,3/25/2019 14:08,Rent/Non-Subsidized,Single Parent Female,3.0,"$31,200 ",40228.0,27997
129043,4/8/2019 15:56,Rent/Non-Subsidized,Single Parent Female,5.0,"$10,092 ",40228.0,27998
129549,4/10/2019 17:14,Rent/Non-Subsidized,Single Parent Female,3.0,"$8,460 ",40228.0,27999
129669,4/11/2019 12:18,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40228.0,28000
130923,4/18/2019 20:11,Rent/Non-Subsidized,Two Parent Household,7.0,$828 ,40228.0,28001
137997,7/25/2019 18:28,Rent/Non-Subsidized,Two Parent Household,2.0,$0 ,40228.0,28002
140660,8/12/2019 15:11,Rent/Non-Subsidized,Multigenerational Household,5.0,"$31,279.20 ",40228.0,28003
141201,8/19/2019 19:20,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40228.0,28004
144446,9/24/2019 18:59,Rent/Subsidized,Single Parent Female,4.0,$0 ,40228.0,28005
154066,11/5/2019 13:43,Rent/Non-Subsidized,Single Parent Female,5.0,"$36,000 ",40228.0,28006
155660,11/7/2019 21:37,Owns Home,Multigenerational Household,4.0,"$25,068 ",40228.0,28007
160562,11/21/2019 14:25,Rent/Non-Subsidized,Single Parent Male,4.0,$0 ,40228.0,28008
162146,11/25/2019 20:24,Rent/Subsidized,Single Parent Female,5.0,"$18,144 ",40228.0,28009
164142,12/3/2019 19:32,Rent/Non-Subsidized,Single Parent Female,6.0,"$30,276 ",40228.0,28010
174716,1/22/2020 18:24,Rent/Non-Subsidized,Two Adults No Children,2.0,"$21,624 ",40228.0,28011
182977,2/19/2020 19:23,Rent/Subsidized,Single Parent Female,5.0,"$51,645 ",40228.0,28012
187450,3/12/2020 17:43,Rent/Subsidized,Single Parent Female,3.0,$0 ,40228.0,28013
188192,3/20/2020 14:13,Rent/Non-Subsidized,Single Parent Female,4.0,"$19,236 ",40228.0,28014
188492,3/23/2020 19:30,Rent/Non-Subsidized,Single Parent Female,3.0,"$70,419.48 ",40228.0,28015
18866,10/3/2018 14:24,Rent/Non-Subsidized,Single Parent Male,3.0,"$16,008 ",40228.0,28016
195547,5/12/2020 19:45,Rent/Non-Subsidized,Other,3.0,$0 ,40228.0,28017
204591,7/7/2020 18:21,Rent/Non-Subsidized,Single Parent Female,4.0,"$24,336 ",40228.0,28018
204792,7/8/2020 16:49,Rent/Non-Subsidized,Two Parent Household,6.0,"$21,600 ",40228.0,28019
204997,7/9/2020 15:35,Rent/Non-Subsidized,Single Parent Female,3.0,$84 ,40228.0,28020
208994,7/29/2020 14:05,Rent/Non-Subsidized,Two Parent Household,6.0,$0 ,40228.0,28021
209744,8/3/2020 13:25,Rent/Non-Subsidized,Two Adults No Children,2.0,"$14,688 ",40228.0,28022
210424,8/5/2020 19:15,Owns Home,Single Parent Female,3.0,"$9,096 ",40228.0,28023
213122,8/19/2020 20:23,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40228.0,28024
213226,8/20/2020 15:00,Rent/Non-Subsidized,Single Parent Female,2.0,"$6,352.08 ",40228.0,28025
216162,9/3/2020 20:17,Rent/Non-Subsidized,Single Parent Female,2.0,"$33,600 ",40228.0,28026
217694,9/14/2020 19:41,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40228.0,28027
217837,9/15/2020 15:41,Rent/Non-Subsidized,Two Parent Household,5.0,"$24,000 ",40228.0,28028
223272,10/14/2020 19:29,Rent/Non-Subsidized,Single Parent Female,2.0,"$18,119.88 ",40228.0,28029
22569,10/8/2018 17:29,Owns Home,Single Parent Female,2.0,"$14,424 ",40228.0,28030
230949,11/24/2020 20:04,Rent/Non-Subsidized,Two Adults No Children,2.0,$0 ,40228.0,28031
230962,11/24/2020 20:21,Rent/Non-Subsidized,Two Parent Household,3.0,"$42,946.44 ",40228.0,28032
231281,11/30/2020 14:50,Rent/Non-Subsidized,Two Adults No Children,2.0,"$9,600 ",40228.0,28033
234463,12/10/2020 5:23,Rent/Non-Subsidized,Single Parent Female,2.0,"$9,528 ",40228.0,28034
236260,12/14/2020 21:20,Rent/Non-Subsidized,Single Parent Female,3.0,"$37,044.84 ",40228.0,28035
24065,10/9/2018 20:39,Owns Home,Two Adults No Children,2.0,$0 ,40228.0,28036
24106,10/10/2018 12:14,Rent/Non-Subsidized,Single Parent Female,1.0,$0 ,40228.0,28037
241821,1/27/2021 15:00,Owns Home,Multigenerational Household,5.0,"$35,268.96 ",40228.0,28038
242100,1/28/2021 15:40,Rent/Subsidized,Single Parent Female,4.0,$0 ,40228.0,28039
242723,2/1/2021 18:52,Owns Home,Single Parent Female,4.0,"$12,285 ",40228.0,28040
242917,2/2/2021 16:16,Rent/Non-Subsidized,Single Parent Female,3.0,"$19,500 ",40228.0,28041
248316,3/5/2021 14:41,Rent/Non-Subsidized,Single Parent Female,4.0,"$38,796 ",40228.0,28042
249093,3/9/2021 21:16,Rent/Non-Subsidized,Single Parent Female,3.0,"$29,592 ",40228.0,28043
250692,3/18/2021 20:09,Rent/Non-Subsidized,Two Parent Household,3.0,"$25,182 ",40228.0,28044
252444,4/2/2021 17:45,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40228.0,28045
255447,5/11/2021 19:40,Rent/Non-Subsidized,Single Parent Female,2.0,"$31,422 ",40228.0,28046
257669,6/4/2021 16:48,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40228.0,28047
257890,6/8/2021 12:03,Rent/Non-Subsidized,Single Parent Female,4.0,"$29,157.60 ",40228.0,28048
257913,6/8/2021 13:47,Rent/Non-Subsidized,Single Parent Male,4.0,"$17,580 ",40228.0,28049
259458,6/22/2021 15:35,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40228.0,28050
262542,7/23/2021 12:47,Rent/Non-Subsidized,Single Parent Female,4.0,"$52,999.92 ",40228.0,28051
262920,7/27/2021 14:11,Rent/Non-Subsidized,Two Parent Household,7.0,"$109,177.80 ",40228.0,28052
263984,8/3/2021 18:51,Rent/Non-Subsidized,Single Parent Male,4.0,$0 ,40228.0,28053
266294,8/18/2021 18:15,Rent/Non-Subsidized,Single Parent Female,3.0,"$4,188 ",40228.0,28054
267070,8/24/2021 13:06,Rent/Non-Subsidized,Single Parent Female,4.0,"$3,288.84 ",40228.0,28055
267477,8/25/2021 19:32,Rent/Non-Subsidized,Single Parent Female,4.0,"$4,080 ",40228.0,28056
269142,9/7/2021 18:45,Rent/Non-Subsidized,Two Parent Household,7.0,$540 ,40228.0,28057
269398,9/8/2021 20:14,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40228.0,28058
269470,9/9/2021 14:51,Rent/Non-Subsidized,Two Parent Household,3.0,"$54,385.80 ",40228.0,28059
270319,9/15/2021 14:25,Rent/Non-Subsidized,Single Parent Female,3.0,"$3,144 ",40228.0,28060
270761,9/17/2021 15:06,Rent/Non-Subsidized,Single Parent Female,2.0,"$34,636.32 ",40228.0,28061
270905,9/20/2021 12:26,Rent/Non-Subsidized,Two Parent Household,3.0,$0 ,40228.0,28062
272755,9/30/2021 15:40,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40228.0,28063
273718,10/7/2021 15:28,Rent/Non-Subsidized,Single Parent Female,2.0,"$15,792 ",40228.0,28064
273779,10/7/2021 17:58,Rent/Non-Subsidized,Single Parent Female,3.0,"$12,792 ",40228.0,28065
274229,10/12/2021 13:41,Rent/Non-Subsidized,Two Adults No Children,2.0,$0 ,40228.0,28066
275142,10/18/2021 16:15,Rent/Non-Subsidized,Two Parent Household,3.0,"$18,000 ",40228.0,28067
275472,10/19/2021 20:05,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40228.0,28068
276241,10/25/2021 17:19,Owns Home,Multigenerational Household,6.0,"$44,040 ",40228.0,28069
276918,10/28/2021 19:00,Rent/Non-Subsidized,Two Adults No Children,2.0,$0 ,40228.0,28070
277275,11/1/2021 13:28,Owns Home,Single Parent Female,2.0,"$39,040.92 ",40228.0,28071
277495,11/2/2021 14:26,Rent/Non-Subsidized,Single Parent Female,3.0,"$50,083.20 ",40228.0,28072
280910,11/23/2021 16:50,Rent/Subsidized,Single Parent Female,4.0,"$10,092 ",40228.0,28073
282173,12/2/2021 17:39,Rent/Non-Subsidized,Single Parent Female,4.0,"$5,400 ",40228.0,28074
284666,12/16/2021 20:03,Rent/Subsidized,Single Parent Male,2.0,$0 ,40228.0,28075
284780,12/20/2021 15:51,Rent/Non-Subsidized,Single Parent Female,2.0,"$11,400 ",40228.0,28076
284993,12/23/2021 16:06,Rent/Non-Subsidized,Single Parent Female,4.0,"$47,695.92 ",40228.0,28077
288883,1/31/2022 19:08,Rent/Non-Subsidized,Single Parent Female,4.0,"$26,917.20 ",40228.0,28078
290292,2/9/2022 15:56,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40228.0,28079
292040,2/18/2022 19:29,Owns Home,Single Parent Female,2.0,"$3,396 ",40228.0,28080
29434,10/17/2018 14:31,Rent/Non-Subsidized,Multigenerational Household,2.0,"$10,968 ",40228.0,28081
294405,3/7/2022 0:44,Rent/Non-Subsidized,Single Parent Female,2.0,"$40,800 ",40228.0,28082
296270,3/17/2022 15:34,Rent/Non-Subsidized,Two Adults No Children,2.0,"$33,813.60 ",40228.0,28083
298798,4/5/2022 18:27,Rent/Non-Subsidized,Single Parent Female,3.0,"$17,160 ",40228.0,28084
300422,5/6/2022 13:21,Rent/Non-Subsidized,Single Parent Female,3.0,"$25,713.96 ",40228.0,28085
30121,10/17/2018 19:32,Rent/Subsidized,Two Parent Household,7.0,"$10,092 ",40228.0,28086
301691,5/20/2022 13:36,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40228.0,28087
303281,6/8/2022 17:45,Rent/Non-Subsidized,Single Parent Male,2.0,$0 ,40228.0,28088
307441,8/12/2022 15:59,Rent/Subsidized,Single Parent Female,3.0,"$31,680.24 ",40228.0,28089
31118,10/18/2018 18:57,Owns Home,Single Parent Female,2.0,"$21,084.72 ",40228.0,28090
311399,11/7/2022 17:19,Rent/Non-Subsidized,Single Parent Female,3.0,"$33,096 ",40228.0,28091
312213,11/11/2022 18:17,Rent/Non-Subsidized,Two Parent Household,5.0,"$22,044 ",40228.0,28092
312495,11/14/2022 20:48,Rent/Subsidized,Two Parent Household,7.0,"$26,880 ",40228.0,28093
313770,11/21/2022 19:44,Owns Home,Single Parent Female,3.0,"$16,092 ",40228.0,28094
315472,12/5/2022 15:06,Owns Home,Two Parent Household,6.0,$0 ,40228.0,28095
316724,12/9/2022 19:09,Rent/Non-Subsidized,Single Parent Female,2.0,"$34,070.52 ",40228.0,28096
318313,12/21/2022 18:27,Rent/Non-Subsidized,Single Parent Female,4.0,"$53,999.88 ",40228.0,28097
320440,1/20/2023 16:08,Rent/Non-Subsidized,Two Parent Household,10.0,$0 ,40228.0,28098
323345,2/9/2023 14:35,Rent/Non-Subsidized,Single Parent Female,3.0,"$38,876.28 ",40228.0,28099
327225,3/15/2023 19:23,Owns Home,Two Adults No Children,2.0,"$13,701.84 ",40228.0,28100
327955,3/23/2023 12:54,Rent/Subsidized,Single Parent Female,3.0,$0 ,40228.0,28101
328427,3/28/2023 18:51,Rent/Non-Subsidized,Single Parent Female,2.0,"$15,112.56 ",40228.0,28102
330153,4/27/2023,Owns Home,Two Adults No Children,2.0,$0 ,40228.0,28103
331461,5/12/2023,Rent/Non-Subsidized,Two Parent Household,3.0,"$22,776 ",40228.0,28104
332496,5/26/2023,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40228.0,28105
332989,6/2/2023,Owns Home,Single Parent Female,2.0,"$18,480 ",40228.0,28106
334862,7/20/2023,Rent/Non-Subsidized,Two Adults No Children,2.0,"$19,303.92 ",40228.0,28107
335700,8/1/2023,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40228.0,28108
339637,9/7/2023,Rent/Non-Subsidized,Two Parent Household,7.0,"$63,852 ",40228.0,28109
340657,9/20/2023,Rent/Non-Subsidized,Multigenerational Household,4.0,"$40,421.76 ",40228.0,28110
35730,10/24/2018 13:25,Rent/Non-Subsidized,Multigenerational Household,4.0,"$12,756 ",40228.0,28111
48021,11/6/2018 14:54,Rent/Non-Subsidized,Single Parent Female,2.0,"$9,624 ",40228.0,28112
52067,11/8/2018 14:35,Rent/Non-Subsidized,Two Parent Household,7.0,"$34,632 ",40228.0,28113
53546,11/8/2018 20:46,Owns Home,Single Parent Female,3.0,"$15,576 ",40228.0,28114
55767,11/12/2018 13:42,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40228.0,28115
55973,11/12/2018 18:17,Rent/Non-Subsidized,Two Adults No Children,2.0,"$16,452 ",40228.0,28116
55998,11/12/2018 18:48,Rent/Non-Subsidized,Two Parent Household,6.0,"$14,904 ",40228.0,28117
