Agency Number,Agency Name,Account - Major Class,Account Description - Major Class,Account - Sub-Class,Account Description - Sub-Class,Account,Account Description,Fiscal Year,Accounting Period,Amount
64500,CONSERVATION COMMISSION,400600,Lic/Permits/Tuition/Fees/Oth,484200,EMPLOYEE PAYROLL BEN.CONTRIBS ,484273,EMPLOYEE CONTR-ST HLTH INS PLN,2011,5,$-2835.90
64500,CONSERVATION COMMISSION,400600,Lic/Permits/Tuition/Fees/Oth,484200,EMPLOYEE PAYROLL BEN.CONTRIBS ,484273,EMPLOYEE CONTR-ST HLTH INS PLN,2011,6,$-3083.36
64500,CONSERVATION COMMISSION,400600,Lic/Permits/Tuition/Fees/Oth,484200,EMPLOYEE PAYROLL BEN.CONTRIBS ,484273,EMPLOYEE CONTR-ST HLTH INS PLN,2011,7,$-3553.93
64500,CONSERVATION COMMISSION,400600,Lic/Permits/Tuition/Fees/Oth,484200,EMPLOYEE PAYROLL BEN.CONTRIBS ,484273,EMPLOYEE CONTR-ST HLTH INS PLN,2011,8,$-3918.93
64500,CONSERVATION COMMISSION,400600,Lic/Permits/Tuition/Fees/Oth,484200,EMPLOYEE PAYROLL BEN.CONTRIBS ,484273,EMPLOYEE CONTR-ST HLTH INS PLN,2011,10,$-6811.12
64500,CONSERVATION COMMISSION,400600,Lic/Permits/Tuition/Fees/Oth,484200,EMPLOYEE PAYROLL BEN.CONTRIBS ,484273,EMPLOYEE CONTR-ST HLTH INS PLN,2011,12,$-6311.45
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,412100,BUSINESS TAXES                ,412102,GROSS PRODUCTION TAX - OIL,2011,2,$-473550.54
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,412100,BUSINESS TAXES                ,412102,GROSS PRODUCTION TAX - OIL,2011,3,$-450382.55
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,412100,BUSINESS TAXES                ,412102,GROSS PRODUCTION TAX - OIL,2011,4,$-499394.50
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,412100,BUSINESS TAXES                ,412102,GROSS PRODUCTION TAX - OIL,2011,5,$-490897.36
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,412100,BUSINESS TAXES                ,412102,GROSS PRODUCTION TAX - OIL,2011,6,$-448773.51
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,412100,BUSINESS TAXES                ,412102,GROSS PRODUCTION TAX - OIL,2011,7,$-264702.98
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,1,$-68.25
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,2,$-69.25
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,3,$-67.14
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,4,$-61.25
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,5,$-50.66
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,6,$-50.69
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,7,$-12.59
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,8,$-0.02
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,10,$-0.01
64500,CONSERVATION COMMISSION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,12,$-0.02
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,621000,APPROPRIATED TRANSFERS OUT,621000,APPROPRIATED TRANSFERS OUT,2011,2,$735776.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,621000,APPROPRIATED TRANSFERS OUT,621000,APPROPRIATED TRANSFERS OUT,2011,5,$583349.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,621000,APPROPRIATED TRANSFERS OUT,621000,APPROPRIATED TRANSFERS OUT,2011,12,$3000000.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2011,1,$-2996438.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2011,2,$-3732214.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2011,3,$-2996438.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2011,4,$-2996438.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2011,5,$-3579787.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2011,6,$-2996438.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2011,7,$-2996438.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2011,10,$-2996438.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400400,Appropriations,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2011,12,$-5996438.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,1,$-5797046.12
65000,DEPARTMENT OF VETERANS AFFAIRS,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,2,$-8213413.84
65000,DEPARTMENT OF VETERANS AFFAIRS,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,3,$-4653844.62
65000,DEPARTMENT OF VETERANS AFFAIRS,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,4,$-7148415.93
65000,DEPARTMENT OF VETERANS AFFAIRS,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,5,$-5028039.20
65000,DEPARTMENT OF VETERANS AFFAIRS,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,6,$-6384107.45
65000,DEPARTMENT OF VETERANS AFFAIRS,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,7,$-5240741.97
65000,DEPARTMENT OF VETERANS AFFAIRS,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,10,$-5200775.26
65000,DEPARTMENT OF VETERANS AFFAIRS,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,12,$-7092328.93
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,1,$-213.47
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,2,$-11515.21
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,3,$-43.60
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,4,$-44579.38
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,5,$-6389.89
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,6,$-11131.17
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,7,$-230.12
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,10,$-7959.75
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,12,$-23429.77
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2011,1,$-20.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2011,6,$-2.50
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474105,COPIES OF OTHER DOCUMENTS,2011,8,$-5.50
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,1,$-18736.56
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,2,$-19125.47
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,3,$-18123.58
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,4,$-19238.59
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,5,$-17191.57
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,6,$-20360.44
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,7,$-19521.53
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,8,$-14616.08
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,10,$-19855.42
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474122,FOOD & BEVERAGE SALES,2011,12,$-12333.54
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474124,COMMISSARY & CONCESSION INCOME,2011,2,$-12.20
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474124,COMMISSARY & CONCESSION INCOME,2011,6,$-10.25
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,474100,SALE OF DOCUMENTS& MERCHANDISE,474124,COMMISSARY & CONCESSION INCOME,2011,10,$-22.25
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,1,$-2681218.62
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,2,$-2575125.99
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,3,$-2682406.31
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,4,$-2620966.25
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,5,$-2589856.88
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,6,$-2577183.36
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,7,$-2648037.05
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,8,$-2054292.07
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,10,$-2535398.18
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,12,$-2144442.70
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,1,$-3188.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,2,$-3517.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,3,$-4047.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,4,$-3901.20
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,5,$-3505.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,6,$-3505.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,7,$-3505.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,8,$-3505.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,10,$-3855.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,476100,RENTS                         ,476137,HOUSING OTHER,2011,12,$-3808.80
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479101,REPR/REPLC.DAMAGD-BROKEN PROP,2011,2,$-25.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479101,REPR/REPLC.DAMAGD-BROKEN PROP,2011,4,$-22.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479101,REPR/REPLC.DAMAGD-BROKEN PROP,2011,6,$-10.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479101,REPR/REPLC.DAMAGD-BROKEN PROP,2011,7,$-5.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479101,REPR/REPLC.DAMAGD-BROKEN PROP,2011,10,$-15.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479121,PAPER AND OTH.RECYCLABLE MATLS,2011,4,$-89.60
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479121,PAPER AND OTH.RECYCLABLE MATLS,2011,7,$-1604.11
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,2,$-31.96
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,3,$-79.56
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,4,$-27.85
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,5,$-27.66
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,6,$-16.19
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,7,$-2514.44
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,8,$-19.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,10,$-1375.89
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,12,$-89.98
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,481100,"CONTRIBS, JUDGEMENTS& FORFEITS",481102,CONTRIBS - PATIENTS & INMATES,2011,6,$-6000.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,481100,"CONTRIBS, JUDGEMENTS& FORFEITS",481114,VETERANS AFFAIRS IMPROVEMENT,2011,1,$-5.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,481100,"CONTRIBS, JUDGEMENTS& FORFEITS",481114,VETERANS AFFAIRS IMPROVEMENT,2011,2,$-35.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,481100,"CONTRIBS, JUDGEMENTS& FORFEITS",481114,VETERANS AFFAIRS IMPROVEMENT,2011,3,$-17.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,481100,"CONTRIBS, JUDGEMENTS& FORFEITS",481114,VETERANS AFFAIRS IMPROVEMENT,2011,5,$-10.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,481100,"CONTRIBS, JUDGEMENTS& FORFEITS",481114,VETERANS AFFAIRS IMPROVEMENT,2011,8,$-20.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400600,Lic/Permits/Tuition/Fees/Oth,481100,"CONTRIBS, JUDGEMENTS& FORFEITS",481114,VETERANS AFFAIRS IMPROVEMENT,2011,12,$-16.62
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,1,$-11401.88
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,2,$-11436.01
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,3,$-10886.27
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,4,$-9823.35
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,5,$-9044.31
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,6,$-8677.95
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,7,$-8793.09
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,8,$-9090.42
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,10,$-8285.01
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,12,$-9062.30
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,475100,MEDICAL SERVICES              ,475107,INSTITUTIONAL CARE,2011,3,$-42027.13
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,1,$-161553.16
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,2,$-147132.07
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,3,$-141436.67
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,4,$-140421.18
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,5,$-123097.74
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,6,$-136965.25
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,7,$-132444.77
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,8,$-66758.92
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,10,$-170083.36
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,482100,FUNDS HELD FOR OTHERS         ,482101,DEPOSITS BY PATIENTS & INMATES,2011,12,$-110059.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,1,$-114520.17
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,2,$-141472.85
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,3,$-89882.94
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,4,$-206976.01
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,5,$-133431.27
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,6,$-139028.08
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,7,$-142344.71
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,8,$-58960.98
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,10,$-105305.41
65000,DEPARTMENT OF VETERANS AFFAIRS,400800,Assets Held for Others,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2011,12,$-86447.40
66000,S. E. OKLA. ST. UNIV.,400400,Appropriations,621000,APPROPRIATED TRANSFERS OUT,621000,APPROPRIATED TRANSFERS OUT,2011,10,$25000.00
