OBJECTID,GNLCCCODE,NORWEST,PATCH_ID,MEANTEMPC,SLOPE,LENGTH_KM,CT_0BRK,CT_25BRK,CT_50BRK,CT_75BRK,CT_100BRK,NHDVERSION,SHAPELEN
328625,UYB_1256,UpperYellowstoneBighorn,1256,7.3932,11.9288,2.0657,0.243175,0.243175,0.243175,0.243175,0.243175,1,0.0246080780381051
328626,UYB_1257,UpperYellowstoneBighorn,1257,8.5074,5.2091,2.0555,0.953894,0.902637,0.805986,0.650535,0.454786,1,0.02072884769264
328627,UYB_1258,UpperYellowstoneBighorn,1258,7.9461,6.5496,77.5603,0.974115,0.920177,0.779304,0.519611,0.24887,1,0.81967663065218
328628,UYB_1259,UpperYellowstoneBighorn,1259,7.2414,9.163,12.0882,0.784179,0.733735,0.676366,0.613154,0.545884,1,0.126372411047218
328629,UYB_1261,UpperYellowstoneBighorn,1261,10.95,3.915,2.0,0.869979,0.711112,0.475222,0.249894,0.109178,1,0.0246255289523031
328630,UYB_1262,UpperYellowstoneBighorn,1262,9.0223,9.066,56.3149,0.99994,0.999887,0.999786,0.999597,0.999241,1,0.638834108733356
328631,UYB_1263,UpperYellowstoneBighorn,1263,8.043,6.407,15.9622,0.942055,0.887056,0.791415,0.647012,0.469633,1,0.17595371226361
328632,UYB_1264,UpperYellowstoneBighorn,1264,8.0655,12.7436,6.7741,0.432129,0.432129,0.432129,0.432129,0.432129,1,0.0786977788019017
328633,UYB_1268,UpperYellowstoneBighorn,1268,8.2553,10.1752,9.5832,0.804858,0.804858,0.804858,0.804858,0.804858,1,0.106177204900514
328634,UYB_1269,UpperYellowstoneBighorn,1269,9.47,11.2423,3.0,0.620746,0.620746,0.620746,0.620746,0.620746,1,0.0310969354642861
328635,UYB_1270,UpperYellowstoneBighorn,1270,9.85,12.389,2.0,0.509881,0.509881,0.509881,0.509881,0.509881,1,0.0206598776335942
328636,UYB_1271,UpperYellowstoneBighorn,1271,10.0563,9.1812,9.2297,0.939309,0.923279,0.90345,0.879166,0.849791,1,0.0898689298700579
328637,UYB_1272,UpperYellowstoneBighorn,1272,10.9771,6.7396,2.8235,0.842375,0.750465,0.628592,0.48782,0.348953,1,0.0289231821523734
328638,UYB_1273,UpperYellowstoneBighorn,1273,7.9887,7.8619,27.1107,0.957451,0.925664,0.873273,0.792245,0.678483,1,0.318698415913788
328639,UYB_1275,UpperYellowstoneBighorn,1275,7.0549,8.4762,11.1798,0.810442,0.746205,0.669088,0.581675,0.488812,1,0.117013923915649
328640,UYB_1276,UpperYellowstoneBighorn,1276,10.0,3.58,1.5452,0.935745,0.836286,0.641807,0.385938,0.180635,1,0.0158326637441206
328641,UYB_1277,UpperYellowstoneBighorn,1277,8.1678,8.1854,13.5733,0.914987,0.874212,0.817777,0.743451,0.65172,1,0.135426251770569
328642,UYB_1278,UpperYellowstoneBighorn,1278,8.8775,3.9269,12.076,0.967598,0.910548,0.776275,0.54186,0.287323,1,0.141634100539543
328643,UYB_1279,UpperYellowstoneBighorn,1279,7.9756,8.6728,27.536,0.962353,0.941033,0.908783,0.861492,0.795208,1,0.312053731346191
328644,UYB_1280,UpperYellowstoneBighorn,1280,8.4189,9.103,14.2739,0.920815,0.895746,0.863913,0.824268,0.776067,1,0.163980858834434
328645,UYB_1281,UpperYellowstoneBighorn,1281,9.7811,12.002,3.7388,0.654976,0.654976,0.654976,0.654976,0.654976,1,0.0388094571872719
328646,UYB_1282,UpperYellowstoneBighorn,1282,7.5711,10.2293,3.954,0.576454,0.576454,0.576454,0.576454,0.576454,1,0.0414950177051804
328647,UYB_1283,UpperYellowstoneBighorn,1283,9.57,9.979,2.0,0.676432,0.660094,0.643367,0.626282,0.608876,1,0.0212066297711839
328648,UYB_1284,UpperYellowstoneBighorn,1284,9.2371,13.917,7.097,0.659367,0.659367,0.659367,0.659367,0.659367,1,0.0702827480457539
328649,UYB_1285,UpperYellowstoneBighorn,1285,9.5383,11.5069,6.0412,0.777181,0.777181,0.777181,0.777181,0.777181,1,0.06513895273378
328650,UYB_1286,UpperYellowstoneBighorn,1286,8.7089,9.1615,14.4149,0.938268,0.918822,0.893942,0.862577,0.823766,1,0.154228793795135
328651,UYB_1287,UpperYellowstoneBighorn,1287,8.3439,12.5756,10.9125,0.728688,0.728688,0.728688,0.728688,0.728688,1,0.121855601419062
328652,UYB_1288,UpperYellowstoneBighorn,1288,7.8574,10.0558,15.962,0.869849,0.869849,0.869849,0.869849,0.869849,1,0.187123096692043
328653,UYB_1289,UpperYellowstoneBighorn,1289,7.4474,11.5209,3.9572,0.361239,0.361239,0.361239,0.361239,0.361239,1,0.0396133464116177
328654,UYB_1290,UpperYellowstoneBighorn,1290,8.5253,5.6226,24.0961,0.965793,0.919097,0.820501,0.647793,0.425304,1,0.262101547179092
328655,UYB_1291,UpperYellowstoneBighorn,1291,7.7122,10.7418,7.7669,0.631138,0.631138,0.631138,0.631138,0.631138,1,0.0823956514119562
328656,UYB_1294,UpperYellowstoneBighorn,1294,9.53,10.678,8.0,0.872115,0.872115,0.872115,0.872115,0.872115,1,0.096619096770002
328657,UYB_1295,UpperYellowstoneBighorn,1295,9.9457,0.005,7.0,0.972301,0.872393,0.571089,0.205921,0.048077,1,0.081478064219712
328658,UYB_1296,UpperYellowstoneBighorn,1296,8.9399,10.7887,12.022,0.90808,0.90808,0.90808,0.90808,0.90808,1,0.139080478423379
328659,UYB_1297,UpperYellowstoneBighorn,1297,6.0122,11.9307,4.1272,0.143966,0.143966,0.143966,0.143966,0.143966,1,0.0449646008647951
328660,UYB_1298,UpperYellowstoneBighorn,1298,7.8587,11.7112,10.2732,0.647519,0.647519,0.647519,0.647519,0.647519,1,0.121823086394536
328661,UYB_1299,UpperYellowstoneBighorn,1299,10.474,7.8758,5.0,0.886195,0.836748,0.77136,0.6895,0.593768,1,0.0626872906111286
328662,UYB_1300,UpperYellowstoneBighorn,1300,8.2848,9.922,23.1889,0.967915,0.959306,0.94851,0.935043,0.918357,1,0.257038750485041
328663,UYB_1301,UpperYellowstoneBighorn,1301,8.6252,9.1495,13.8287,0.928732,0.906809,0.879022,0.84437,0.802029,1,0.140851793665663
328664,UYB_1302,UpperYellowstoneBighorn,1302,8.4127,5.8673,3.8356,0.940758,0.885852,0.791346,0.649551,0.475289,1,0.0460517300222767
328665,UYB_1303,UpperYellowstoneBighorn,1303,6.0082,8.8482,4.3541,0.706985,0.649333,0.586965,0.521676,0.455637,1,0.0525018509044693
328666,UYB_1304,UpperYellowstoneBighorn,1304,7.6638,10.2437,29.0862,0.954749,0.954749,0.954749,0.954749,0.954749,1,0.321380645256696
328667,UYB_1305,UpperYellowstoneBighorn,1305,9.2692,11.8152,4.4624,0.635172,0.635172,0.635172,0.635172,0.635172,1,0.0521067720991372
328668,UYB_1307,UpperYellowstoneBighorn,1307,9.5017,10.7523,6.0,0.802397,0.802397,0.802397,0.802397,0.802397,1,0.0743556973607389
328669,UYB_1308,UpperYellowstoneBighorn,1308,9.405,11.801,2.0,0.498428,0.498428,0.498428,0.498428,0.498428,1,0.0237774434612041
328670,UYB_1309,UpperYellowstoneBighorn,1309,7.9158,13.1307,9.7027,0.502915,0.502915,0.502915,0.502915,0.502915,1,0.110389150771004
328671,UYB_1310,UpperYellowstoneBighorn,1310,9.304,11.5918,9.1772,0.864233,0.864233,0.864233,0.864233,0.864233,1,0.0894118785053939
328672,UYB_1312,UpperYellowstoneBighorn,1312,9.5555,12.4101,4.0728,0.613629,0.613629,0.613629,0.613629,0.613629,1,0.0437085914536226
328673,UYB_1313,UpperYellowstoneBighorn,1313,7.968,14.064,8.7501,0.373947,0.373947,0.373947,0.373947,0.373947,1,0.100154401505554
328674,UYB_1314,UpperYellowstoneBighorn,1314,9.3015,13.486,1.8562,0.313076,0.313076,0.313076,0.313076,0.313076,1,0.0217773135491191
328675,UYB_1315,UpperYellowstoneBighorn,1315,10.0526,14.08,2.3742,0.45653,0.45653,0.45653,0.45653,0.45653,1,0.026927161706155
328676,UYB_1316,UpperYellowstoneBighorn,1316,10.3179,7.3488,6.393,0.915764,0.867221,0.796909,0.702152,0.586143,1,0.0714501007659908
328677,UYB_1317,UpperYellowstoneBighorn,1317,7.6278,12.4878,7.0706,0.373937,0.373937,0.373937,0.373937,0.373937,1,0.0681452866981413
328678,UYB_1319,UpperYellowstoneBighorn,1319,8.8447,10.925,1.909,0.525343,0.525343,0.525343,0.525343,0.525343,1,0.021739615653127
328679,UYB_1320,UpperYellowstoneBighorn,1320,10.8667,12.155,3.0,0.745099,0.745099,0.745099,0.745099,0.745099,1,0.0329839129754797
328680,UYB_1321,UpperYellowstoneBighorn,1321,9.7337,11.2308,3.2713,0.668303,0.668303,0.668303,0.668303,0.668303,1,0.0387264916641295
328681,UYB_1322,UpperYellowstoneBighorn,1322,9.256,5.5992,36.4093,0.992646,0.980076,0.947166,0.867258,0.704234,1,0.395998865571938
328682,UYB_1323,UpperYellowstoneBighorn,1323,10.61,8.571,4.0,0.851202,0.808421,0.756853,0.696614,0.62877,1,0.0467846370997538
328683,UYB_1325,UpperYellowstoneBighorn,1325,9.67,7.908,2.0,0.813783,0.747387,0.667005,0.575571,0.478654,1,0.0234469119294136
328684,UYB_1326,UpperYellowstoneBighorn,1326,9.0823,7.3445,14.418,0.959923,0.931099,0.884047,0.811373,0.708187,1,0.159495557585729
328685,UYB_1328,UpperYellowstoneBighorn,1328,10.5019,8.4418,3.2371,0.827604,0.77741,0.717589,0.648951,0.573545,1,0.0392466067813916
328686,UYB_1330,UpperYellowstoneBighorn,1330,10.52,8.858,2.0,0.766495,0.719843,0.667909,0.611543,0.552027,1,0.0244596548434992
328687,UYB_1332,UpperYellowstoneBighorn,1332,9.6683,7.0849,4.9121,0.89781,0.836823,0.74959,0.636009,0.504934,1,0.0585635006260264
328688,UYB_1333,UpperYellowstoneBighorn,1333,10.5594,11.147,3.7304,0.783164,0.783164,0.783164,0.783164,0.783164,1,0.0419524857648862
328689,UYB_1337,UpperYellowstoneBighorn,1337,10.265,12.827,2.0,0.546218,0.546218,0.546218,0.546218,0.546218,1,0.024354029025146
328690,UYB_1338,UpperYellowstoneBighorn,1338,10.76,6.248,2.0,0.838184,0.731287,0.588446,0.428965,0.282987,1,0.0208129644450133
328691,UYB_1345,UpperYellowstoneBighorn,1345,10.53,11.363,2.0,0.661554,0.661554,0.661554,0.661554,0.661554,1,0.0205253272818116
328692,UYB_1346,UpperYellowstoneBighorn,1346,10.0175,14.047,4.0,0.601417,0.601417,0.601417,0.601417,0.601417,1,0.0458647057595201
328693,UYB_1349,UpperYellowstoneBighorn,1349,10.48,12.963,2.0,0.575286,0.575286,0.575286,0.575286,0.575286,1,0.0212998899421258
328694,UYB_1351,UpperYellowstoneBighorn,1351,10.71,11.566,2.0,0.671532,0.671532,0.671532,0.671532,0.671532,1,0.0221880077318819
328695,UYB_1352,UpperYellowstoneBighorn,1352,10.59,9.316,2.0,0.750557,0.716386,0.679532,0.640295,0.599087,1,0.0210907102131781
328696,UYB_1354,UpperYellowstoneBighorn,1354,9.605,6.41,2.0,0.88225,0.801396,0.684854,0.539243,0.386612,1,0.0231750976163502
328697,UYB_1355,UpperYellowstoneBighorn,1355,10.485,6.066,2.0,0.856361,0.752869,0.608867,0.443032,0.288992,1,0.0216267166034583
328698,UYB_1356,UpperYellowstoneBighorn,1356,9.2855,12.252,1.7131,0.418185,0.418185,0.418185,0.418185,0.418185,1,0.0211049825187814
328699,UYB_1358,UpperYellowstoneBighorn,1358,10.56,9.051,2.0,0.759791,0.718306,0.672742,0.62367,0.571921,1,0.0209469928459747
328700,UYB_1359,UpperYellowstoneBighorn,1359,9.9325,9.824,4.0,0.79422,0.775158,0.754875,0.733392,0.710747,1,0.0418262131730326
328701,UYB_1362,UpperYellowstoneBighorn,1362,9.9684,9.689,3.3111,0.773681,0.750456,0.725693,0.699457,0.671846,1,0.0396141875580087
328702,UYB_1363,UpperYellowstoneBighorn,1363,10.1584,11.877,2.3914,0.620154,0.620154,0.620154,0.620154,0.620154,1,0.0294714030687727
328703,UYB_1365,UpperYellowstoneBighorn,1365,9.6278,10.586,11.7482,0.949055,0.949055,0.949055,0.949055,0.949055,1,0.139524164788985
328704,UYB_1366,UpperYellowstoneBighorn,1366,10.1525,5.943,4.0,0.902814,0.821007,0.693701,0.527914,0.355733,1,0.0496561548745927
328705,UYB_1367,UpperYellowstoneBighorn,1367,10.3,11.948,2.0,0.604409,0.604409,0.604409,0.604409,0.604409,1,0.0199499538392027
328706,UYB_1371,UpperYellowstoneBighorn,1371,8.1459,6.9602,7.9144,0.918987,0.863892,0.780287,0.665228,0.52648,1,0.0915171033520143
328707,UYB_1372,UpperYellowstoneBighorn,1372,9.2036,7.577,2.9487,0.855994,0.791575,0.708163,0.607904,0.497637,1,0.0346303953681465
328708,UYB_1374,UpperYellowstoneBighorn,1374,10.56,8.728,2.0,0.771515,0.721535,0.665364,0.604079,0.539342,1,0.0206600085004306
328709,UYB_1376,UpperYellowstoneBighorn,1376,8.7058,12.1465,8.0794,0.704759,0.704759,0.704759,0.704759,0.704759,1,0.0918515240350285
328710,UYB_1377,UpperYellowstoneBighorn,1377,9.6673,11.9595,4.6155,0.696557,0.696557,0.696557,0.696557,0.696557,1,0.0534194748266526
328711,UYB_1378,UpperYellowstoneBighorn,1378,9.7827,9.013,8.4733,0.920237,0.897903,0.870197,0.836343,0.795732,1,0.0956084888045303
328712,UYB_1380,UpperYellowstoneBighorn,1380,9.3723,11.67,10.7879,0.910721,0.910721,0.910721,0.910721,0.910721,1,0.1076843136017
328713,UYB_1381,UpperYellowstoneBighorn,1381,9.6499,6.4183,11.7642,0.959929,0.922935,0.856882,0.749576,0.599425,1,0.135290562963325
328714,UYB_1382,UpperYellowstoneBighorn,1382,10.1694,6.566,3.8173,0.887696,0.811271,0.700392,0.559723,0.408761,1,0.0472816146553668
328715,UYB_1383,UpperYellowstoneBighorn,1383,9.815,5.648,4.0,0.917109,0.839288,0.711395,0.537778,0.354488,1,0.0503838231223147
328716,UYB_1384,UpperYellowstoneBighorn,1384,8.5525,8.5391,8.0,0.87471,0.832453,0.779535,0.715615,0.64168,1,0.0811814347647534
328717,UYB_1387,UpperYellowstoneBighorn,1387,9.3568,11.66,1.9026,0.49976,0.49976,0.49976,0.49976,0.49976,1,0.0243607341996935
328718,UYB_1389,UpperYellowstoneBighorn,1389,9.6911,6.6821,3.9025,0.894879,0.824845,0.722614,0.590348,0.443578,1,0.0476980427691783
328719,UYB_1390,UpperYellowstoneBighorn,1390,9.0696,6.7976,31.1152,0.991753,0.98209,0.961544,0.919362,0.838673,1,0.332444779537799
328720,UYB_1391,UpperYellowstoneBighorn,1391,10.8,7.097,2.0,0.816211,0.726503,0.61373,0.487274,0.362427,1,0.0245604340384621
328721,UYB_1393,UpperYellowstoneBighorn,1393,7.7317,13.2578,8.1676,0.358825,0.358825,0.358825,0.358825,0.358825,1,0.0985627600208375
328722,UYB_1397,UpperYellowstoneBighorn,1397,10.366,10.717,5.0,0.837073,0.837073,0.837073,0.837073,0.837073,1,0.0573394142382315
328723,UYB_1398,UpperYellowstoneBighorn,1398,9.3845,13.479,7.365,0.735833,0.735833,0.735833,0.735833,0.735833,1,0.0916107056353657
328724,UYB_1401,UpperYellowstoneBighorn,1401,10.6825,8.415,4.0,0.854798,0.80917,0.753343,0.68749,0.613086,1,0.0459454036350634
328725,UYB_1402,UpperYellowstoneBighorn,1402,9.2798,7.3553,7.6969,0.920843,0.873827,0.804804,0.710531,0.593712,1,0.0951696988228766
328726,UYB_1404,UpperYellowstoneBighorn,1404,9.93,9.503,3.0,0.767801,0.739191,0.708395,0.675559,0.640899,1,0.0357240012861264
328727,UYB_1405,UpperYellowstoneBighorn,1405,9.0743,6.2146,24.2691,0.982217,0.960466,0.914429,0.824575,0.674006,1,0.268042998927869
328728,UYB_1406,UpperYellowstoneBighorn,1406,9.633,12.28,5.2653,0.713349,0.713349,0.713349,0.713349,0.713349,1,0.0603211984719543
328729,UYB_1407,UpperYellowstoneBighorn,1407,8.92,11.03,7.0,0.761891,0.761891,0.761891,0.761891,0.761891,1,0.0859172999414168
328730,UYB_1409,UpperYellowstoneBighorn,1409,9.6767,11.076,3.0,0.656413,0.656413,0.656413,0.656413,0.656413,1,0.0368211428168649
328731,UYB_1410,UpperYellowstoneBighorn,1410,9.3556,12.6791,5.8328,0.675634,0.675634,0.675634,0.675634,0.675634,1,0.0711548930677495
328732,UYB_1411,UpperYellowstoneBighorn,1411,9.99,12.786,2.0,0.502256,0.502256,0.502256,0.502256,0.502256,1,0.0227218942884126
328733,UYB_1412,UpperYellowstoneBighorn,1412,9.3083,8.728,6.0,0.86475,0.826284,0.779666,0.724705,0.661979,1,0.0716463525140397
328734,UYB_1413,UpperYellowstoneBighorn,1413,10.445,7.821,2.0,0.804379,0.733127,0.647303,0.55079,0.450295,1,0.0245444913271887
328735,UYB_1414,UpperYellowstoneBighorn,1414,9.1343,10.404,7.0,0.816497,0.816497,0.816497,0.816497,0.816497,1,0.0845483142335761
328736,UYB_1415,UpperYellowstoneBighorn,1415,9.5262,8.2439,10.7681,0.944696,0.919186,0.88336,0.834512,0.770521,1,0.124587757438309
328737,UYB_1416,UpperYellowstoneBighorn,1416,8.6814,6.1316,16.4394,0.960478,0.918135,0.838074,0.704883,0.524319,1,0.180414216968692
328738,UYB_1417,UpperYellowstoneBighorn,1417,9.2014,9.987,3.8112,0.733206,0.715943,0.698024,0.67948,0.660351,1,0.0396553241503414
328739,UYB_1418,UpperYellowstoneBighorn,1418,8.6667,11.527,3.0,0.489782,0.489782,0.489782,0.489782,0.489782,1,0.0351461539762968
328740,UYB_1420,UpperYellowstoneBighorn,1420,10.13,6.513,3.0,0.876573,0.794045,0.676689,0.531883,0.381501,1,0.0338727415897059
328741,UYB_1421,UpperYellowstoneBighorn,1421,9.243,6.1632,11.0019,0.953617,0.908628,0.827877,0.699375,0.529463,1,0.113687757428945
328742,UYB_1423,UpperYellowstoneBighorn,1423,10.41,4.006,3.0,0.915208,0.799811,0.596591,0.35376,0.168488,1,0.0296073395182897
328743,UYB_1424,UpperYellowstoneBighorn,1424,9.5425,8.4127,9.2497,0.92858,0.899883,0.861377,0.81117,0.748096,1,0.103933070772596
328744,UYB_1426,UpperYellowstoneBighorn,1426,8.7573,7.7534,11.5149,0.932774,0.894983,0.839602,0.762757,0.663836,1,0.119996966657102
328745,UYB_1427,UpperYellowstoneBighorn,1427,10.035,3.691,2.0,0.933713,0.833548,0.640327,0.387599,0.183679,1,0.0223530137845542
328746,UYB_1428,UpperYellowstoneBighorn,1428,9.3771,10.297,8.1082,0.871336,0.871336,0.871336,0.871336,0.871336,1,0.0869633604603208
328747,UYB_1429,UpperYellowstoneBighorn,1429,9.76,12.987,2.0,0.446827,0.446827,0.446827,0.446827,0.446827,1,0.0196761856756724
328748,UYB_1430,UpperYellowstoneBighorn,1430,9.29,14.778,2.0,0.218476,0.218476,0.218476,0.218476,0.218476,1,0.0250135877834706
328749,UYB_1431,UpperYellowstoneBighorn,1431,9.7259,6.7208,36.8325,0.998597,0.996751,0.992496,0.982765,0.960912,1,0.393878525048153
328750,UYB_1432,UpperYellowstoneBighorn,1432,9.115,12.993,2.0,0.337472,0.337472,0.337472,0.337472,0.337472,1,0.0249247008454229
328751,UYB_1433,UpperYellowstoneBighorn,1433,9.35,9.851,5.0,0.794541,0.774868,0.753896,0.731646,0.708163,1,0.0521243995007206
328752,UYB_1436,UpperYellowstoneBighorn,1436,9.9436,8.5681,6.4738,0.896868,0.862831,0.819818,0.766959,0.704189,1,0.0737415233388945
328753,WACoast_1022,Washington Coast,1022,8.42,10.28,4.14,0.656274,0.656274,0.656274,0.656274,0.656274,1,0.0457859935731618
328754,WACoast_1030,Washington Coast,1030,10.06,11.5,3.8,0.723299,0.723299,0.723299,0.723299,0.723299,1,0.0460662066799995
328755,WACoast_1035,Washington Coast,1035,10.15,6.15,5.81,0.92044,0.853294,0.745168,0.595161,0.424989,1,0.0728044009990932
328756,WACoast_1041,Washington Coast,1041,9.6,12.97,2.11,0.43025,0.43025,0.43025,0.43025,0.43025,1,0.0201550424937524
328757,WACoast_1045,Washington Coast,1045,8.97,8.24,20.39,0.978445,0.965576,0.945453,0.914605,0.868736,1,0.232970164403057
328758,WACoast_1047,Washington Coast,1047,8.58,10.3,9.0,0.821114,0.821114,0.821114,0.821114,0.821114,1,0.111031636923353
328759,WACoast_1049,Washington Coast,1049,10.24,4.38,2.12,0.910956,0.801489,0.614409,0.386071,0.198834,1,0.0245559929490725
328760,WACoast_1051,Washington Coast,1051,9.55,8.18,32.62,0.998513,0.99733,0.99521,0.991423,0.984687,1,0.383526558179728
328761,WACoast_1052,Washington Coast,1052,8.75,8.93,7.98,0.8692,0.833899,0.791357,0.741299,0.684027,1,0.0969513626996112
328762,WACoast_1057,Washington Coast,1057,8.49,10.73,2.44,0.541535,0.541535,0.541535,0.541535,0.541535,1,0.0226744310467581
328763,WACoast_1058,Washington Coast,1058,10.13,11.46,5.0,0.798433,0.798433,0.798433,0.798433,0.798433,1,0.062419543854858
328764,WACoast_1060,Washington Coast,1060,9.12,4.34,38.22,0.981032,0.93878,0.819705,0.574099,0.285538,1,0.448316715646978
328765,WACoast_1063,Washington Coast,1063,9.94,8.53,6.67,0.900956,0.867208,0.824205,0.770953,0.707299,1,0.0726280049966914
328766,WACoast_1066,Washington Coast,1066,9.91,9.04,8.92,0.930841,0.911268,0.88683,0.85672,0.820223,1,0.110329954732977
328767,WACoast_1067,Washington Coast,1067,9.51,10.47,6.0,0.814463,0.814463,0.814463,0.814463,0.814463,1,0.0657201997209993
328768,WACoast_1070,Washington Coast,1070,9.0,9.45,11.02,0.915251,0.896173,0.873394,0.846473,0.815041,1,0.128767817190332
328769,WACoast_1074,Washington Coast,1074,10.34,14.3,3.0,0.571163,0.571163,0.571163,0.571163,0.571163,1,0.0306870656273008
328770,WACoast_1075,Washington Coast,1075,8.37,8.34,60.61,0.999092,0.998026,0.995713,0.990714,0.980004,1,0.684559474201832
328771,WACoast_1077,Washington Coast,1077,9.19,9.35,18.89,0.981089,0.974607,0.965979,0.954556,0.939537,1,0.199916967248283
328772,WACoast_1078,Washington Coast,1078,8.99,6.76,90.37,0.99995,0.999825,0.99939,0.997874,0.992617,1,1.00525715101599
328773,WACoast_1080,Washington Coast,1080,8.96,6.76,34.4,0.992471,0.983113,0.962564,0.919066,0.833758,1,0.42607073107357
328774,WACoast_1081,Washington Coast,1081,10.42,5.6,3.92,0.899867,0.808214,0.663996,0.480973,0.302919,1,0.0416659704878926
328775,WACoast_1082,Washington Coast,1082,9.1,7.67,4.67,0.877177,0.820408,0.745029,0.651452,0.544527,1,0.0520064813494684
328776,WACoast_1084,Washington Coast,1084,9.73,7.01,21.17,0.989284,0.979155,0.959839,0.924013,0.860862,1,0.224497020424485
328777,WACoast_1087,Washington Coast,1087,9.59,7.01,5.55,0.90733,0.849084,0.763759,0.650075,0.516329,1,0.0723604454747464
328778,WACoast_1088,Washington Coast,1088,7.26,11.56,1.87,0.276075,0.276075,0.276075,0.276075,0.276075,1,0.0222731606350448
328779,WACoast_1093,Washington Coast,1093,8.31,5.2,5.63,0.958193,0.908899,0.812837,0.654039,0.451435,1,0.0702794187330871
328780,WACoast_1094,Washington Coast,1094,9.58,5.9,16.03,0.973901,0.943427,0.881693,0.769084,0.598141,1,0.194073690890542
328781,WACoast_1098,Washington Coast,1098,9.34,9.23,16.93,0.977015,0.969129,0.958654,0.944825,0.926725,1,0.183356476460073
328782,WACoast_1099,Washington Coast,1099,10.25,6.9,5.32,0.90438,0.842578,0.751794,0.631551,0.492387,1,0.0430887741653892
328783,WACoast_345,Washington Coast,345,10.75,6.79,2.0,0.825631,0.729967,0.606812,0.468394,0.334676,1,0.0241494666915781
328784,WACoast_348,Washington Coast,348,10.6,6.92,2.0,0.828213,0.737194,0.620072,0.487071,0.355876,1,0.0201650854061549
328785,WACoast_352,Washington Coast,352,10.36,5.53,4.0,0.903869,0.813365,0.668871,0.48354,0.302629,1,0.0453837567611199
328786,WACoast_355,Washington Coast,355,9.65,5.6,6.7,0.938951,0.875822,0.763833,0.597288,0.404812,1,0.079159698391069
328787,WACoast_358,Washington Coast,358,10.19,11.33,2.0,0.628234,0.628234,0.628234,0.628234,0.628234,1,0.0205814209909764
328788,WACoast_361,Washington Coast,361,10.21,10.57,4.0,0.785352,0.785352,0.785352,0.785352,0.785352,1,0.0415197063628228
328789,WACoast_362,Washington Coast,362,10.72,13.43,2.0,0.596601,0.596601,0.596601,0.596601,0.596601,1,0.0202497975002265
328790,WACoast_363,Washington Coast,363,9.59,8.78,47.94,0.999946,0.9999,0.999816,0.99966,0.999373,1,0.544592488827795
328791,WACoast_364,Washington Coast,364,10.2,12.21,3.0,0.652898,0.652898,0.652898,0.652898,0.652898,1,0.0303127225334286
328792,WACoast_365,Washington Coast,365,10.54,8.89,2.0,0.765332,0.719613,0.668841,0.61381,0.555708,1,0.0256634361501791
